County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
BROWARD,104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,2,0.021276596,92,94
BROWARD,110019,BROWARD HEALTH CORAL SPRINGS,14,0.079545455,162,176
BROWARD,111527,MEMORIAL HOSPITAL WEST,25,0.053648069,441,466
BROWARD,23960050,MEMORIAL HOSPITAL MIRAMAR,8,0.044692737,171,179
CALHOUN,100112,CALHOUN-LIBERTY HOSPITAL,3,0.3,7,10
CHARLOTTE,100047,BAYFRONT HEALTH PUNTA GORDA,66,0.286956522,164,230
CHARLOTTE,100077,BAYFRONT HEALTH PORT CHARLOTTE,59,0.266968326,162,221
CHARLOTTE,100236,FAWCETT MEMORIAL HOSPITAL,114,0.450592885,139,253
CITRUS,100023,CITRUS MEMORIAL HOSPITAL,59,0.289215686,145,204
CITRUS,100249,BAYFRONT HEALTH SEVEN RIVERS,14,0.148936170,80,94
CLAY,100016,KINDRED HOSPITAL-NORTH FLORIDA,22,0.372881356,37,59
CLAY,100226,ORANGE PARK MEDICAL CENTER,55,0.145118734,324,379
CLAY,23960117,ASCENSION ST VINCENT'S CLAY COUNTY,13,0.122641509,93,106
COLLIER,100018,NAPLES COMMUNITY HOSPITAL,42,0.151624549,235,277
COLLIER,110043,"WILLOUGH AT NAPLES, THE",24,0.296296296,57,81
COLLIER,120006,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,50,0.185873606,219,269
COLLIER,23960025,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,8,0.073394495,101,109
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,31,0.31,69,100
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,20,0.4,30,50
COLUMBIA,100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,43,0.693548387,19,62
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,0,0,104,104
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,17,0.309090909,38,55
DUVAL,100001,UF HEALTH JACKSONVILLE,92,0.152570481,511,603
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,164,0.307692308,369,533
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,57,0.117525773,428,485
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,40,0.266666667,110,150
DUVAL,100151,MAYO CLINIC,48,0.157894737,256,304
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,149,0.298597194,350,499
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,11,0.079136691,128,139
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,3,0.136363636,19,22
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,41,0.488095238,43,84
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,32,0.101587302,283,315
DUVAL,23960061,WEKIVA SPRINGS,53,0.404580153,78,131
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,120,0.487804878,126,246
DUVAL,23960123,UF HEALTH NORTH,7,0.076086957,85,92
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,71,0.358585859,127,198
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,78,0.153846154,429,507
ESCAMBIA,100093,BAPTIST HOSPITAL,76,0.188118812,328,404
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,129,0.314634146,281,410
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,11,0.146666667,64,75
FLAGLER,100118,ADVENTHEALTH PALM COAST,4,0.040404040,95,99
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,12,0.75,4,16
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",0,0,0,0
GADSDEN,104000,FLORIDA STATE HOSPITAL,0,0,0,0
GULF,23960084,ASCENSION SACRED HEART GULF,15,0.714285714,6,21
HARDEE,100282,ADVENTHEALTH WAUCHULA,2,0.08,23,25
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,15,0.517241379,14,29
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,34,0.309090909,76,110
HERNANDO,100264,OAK HILL HOSPITAL,73,0.208571429,277,350
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,66,66
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,65,0.524193548,59,124
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,27,0.3375,53,80
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,25,0.390625,39,64
HIGHLANDS,100109,ADVENTHEALTH SEBRING,24,0.140350877,147,171
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,14,0.482758621,15,29
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,0,0,96,96
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,80,0.125195618,559,639
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,13,0.178082192,60,73
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,156,0.159509202,822,978
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,6,0.063829787,88,94
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,36,0.387096774,57,93
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,89,0.166044776,447,536
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,4,0.042553191,90,94
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,103,0.205588822,398,501
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,9,0.209302326,34,43
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,0,0,73,73
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,40,0.155038760,218,258
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,20,0.166666667,100,120
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,11,0.071895425,142,153
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,1,0.016666667,59,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,13,0.65,7,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,101,0.324758842,210,311
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,13,0.152941176,72,85
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,11,0.169230769,54,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,59,0.567307692,45,104
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,13,0.065656566,185,198
LAKE,100057,ADVENTHEALTH WATERMAN,69,0.23,231,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL,84,0.253012048,248,332
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,14,0.666666667,7,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,2,0.039215686,49,51
LEE,100012,LEE MEMORIAL HOSPITAL,57,0.160112360,299,356
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,3,0.061224490,46,49
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,45,0.096566524,421,466
LEE,100244,CAPE CORAL HOSPITAL,41,0.142857143,246,287
LEE,120005,HEALTHPARK MEDICAL CENTER,149,0.266071429,411,560
LEE,23960103,PARK ROYAL HOSPITAL,28,0.245614035,86,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,8,0.133333333,52,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,50,0.109170306,408,458
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,46,0.170370370,224,270
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,12,0.218181818,43,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,13,0.40625,19,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,15,0.3125,33,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,7,0.466666667,8,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,27,0.091836735,267,294
MANATEE,100213,BLAKE MEDICAL CENTER,20,0.071428571,260,280
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.177777778,37,45
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,24,0.4,36,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,23,0.211009174,86,109
MARION,100062,ADVENTHEALTH OCALA,12,0.043956044,261,273
MARION,100212,OCALA REGIONAL MEDICAL CENTER,41,0.16015625,215,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,41,0.220430108,145,186
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,18,18
MARION,23960073,THE VINES HOSPITAL,36,0.367346939,62,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,23,0.328571429,47,70
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,151,0.613821138,95,246
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,48,0.48,52,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0,0,64,64
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,47,0.5875,33,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,121,0.158584535,642,763
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,48,0.123393316,341,389
MIAMI-DADE,100020,DOCTORS HOSPITAL,18,0.135338346,115,133
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,296,0.178960097,"1,358","1,654"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,76,0.260273973,216,292
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,91,0.163963964,464,555
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,35,0.201149425,139,174
MIAMI-DADE,100053,HIALEAH HOSPITAL,39,0.159183673,206,245
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",171,0.364605544,298,469
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,8,0.2,32,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,42,0.140939597,256,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,16,0.103225806,139,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,70,0.089285714,714,784
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,6,0.105263158,51,57
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,96,0.215730337,349,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,5,0.049504950,96,101
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,20,0.163934426,102,122
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,7,0.055118110,120,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,131,0.330808081,265,396
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,13,0.40625,19,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,25,0.102040816,220,245
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,51,0.112087912,404,455
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,16,0.727272727,6,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,32,0.533333333,28,60
MIAMI-DADE,110040,SOUTHERN WINDS,5,0.069444444,67,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,52,52
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,86,0.324528302,179,265
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,185,185
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,4,0.085106383,43,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,8,0.050632911,150,158
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,2,0.033333333,58,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,21,0.525,19,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,4,1,0,4
MONROE,100150,DEPOO HOSPITAL,3,0.130434783,20,23
MONROE,100160,MARINERS HOSPITAL,3,0.12,22,25
MONROE,100195,LOWER KEYS MEDICAL CENTER,8,0.125,56,64
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,32,0.470588235,36,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,8,0.186046512,35,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,31,0.274336283,82,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,9,0.037190083,233,242
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,28,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",13,0.433333333,17,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,43,0.43,57,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,98,0.134430727,631,729
ORANGE,100007,ADVENTHEALTH ORLANDO,295,0.221471471,"1,037","1,332"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,22,0.074576271,273,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,25,0.111607143,199,224
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,48,48
ORANGE,100162,ADVENTHEALTH WINTER PARK,177,0.419431280,245,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,50,0.427350427,67,117
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,31,31
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,160,0.351648352,295,455
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,13,0.048148148,257,270
ORANGE,120003,ADVENTHEALTH APOPKA,16,0.133333333,104,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),2,0.057142857,33,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,64,64
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,120,120
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,14,0.157303371,75,89
OSCEOLA,100074,ORLANDO HEALTH ST. CLOUD HOSPITAL,29,0.287128713,72,101
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,45,0.257142857,130,175
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,88,0.206572770,338,426
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,111,0.350157729,206,317
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,0,0,80,80
OSCEOLA,23960129,BLACKBERRY CENTER,9,0.140625,55,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,130,0.335917313,257,387
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,146,0.268382353,398,544
PALM BEACH,100080,JFK MEDICAL CENTER,213,0.361016949,377,590
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,50,0.714285714,20,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,98,0.267759563,268,366
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,48,0.225352113,165,213
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,96,0.413793103,136,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,70,0.289256198,172,242
PALM BEACH,100258,DELRAY MEDICAL CENTER,117,0.258278146,336,453
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,39,0.191176471,165,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,92,0.422018349,126,218
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,38,0.154471545,208,246
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,20,0.094339623,192,212
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,6,0.1,54,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,6,0.109090909,49,55
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,11,0.1375,69,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,14,0.097902098,129,143
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,31,0.137777778,194,225
PASCO,100191,MEDICAL CENTER OF TRINITY,93,0.379591837,152,245
PASCO,100211,ADVENTHEALTH DADE CITY,23,0.232323232,76,99
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,35,0.120689655,255,290
PASCO,23960082,ADVENTHEALTH CONNERTON,1,0.015384615,64,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,4,0.036363636,106,110
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,7,0.125,49,56
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,30,0.483870968,32,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,54,0.428571429,72,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,9,0.097826087,83,92
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,132,0.349206349,246,378
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,42,0.281879195,107,149
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,25,0.196850394,102,127
PINELLAS,100067,ST ANTHONYS HOSPITAL,37,0.105413105,314,351
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,21,0.1640625,107,128
PINELLAS,100127,MORTON PLANT HOSPITAL,52,0.142465753,313,365
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,4,0.031007752,125,129
PINELLAS,100238,NORTHSIDE HOSPITAL,0,0,134,134
PINELLAS,100248,LARGO MEDICAL CENTER,47,0.168458781,232,279
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,23,0.112745098,181,204
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,56,0.538461538,48,104
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,32,0.131147541,212,244
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,4,0.060606061,62,66
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,21,0.3,49,70
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,16,0.049689441,306,322
POLK,100099,ADVENTHEALTH LAKE WALES,93,0.58125,67,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,20,0.344827586,38,58
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,78,0.410526316,112,190
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,113,0.130484988,753,866
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,4,0.090909091,40,44
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,21,0.25,63,84
SANTA ROSA,100048,JAY HOSPITAL,6,0.285714286,15,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,81,0.578571429,59,140
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,79,0.79,21,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,25,0.290697674,61,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,100,0.434782609,130,230
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,47,0.071537291,610,657
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,47,0.328671329,96,143
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,13,0.254901961,38,51
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,8,0.088888889,82,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,7,0.175,33,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,57,0.274038462,151,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,40,0.191387560,169,209
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,86,0.218829517,307,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,0,0,58,58
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,13,0.224137931,45,58
ST. JOHNS,100219,FLAGLER HOSPITAL,128,0.386706949,203,331
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,52,0.127139364,357,409
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,40,0.174672489,189,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,10,0.133333333,65,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,46,0.259887006,131,177
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,90,0.293159609,217,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,5,0.125,35,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,8,0.666666667,4,12
UNION,100241,LAKE BUTLER HOSPITAL,18,0.72,7,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,56,0.549019608,46,102
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,38,0.348623853,71,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,175,0.310834813,388,563
VOLUSIA,100045,ADVENTHEALTH DELAND,45,0.274390244,119,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,38,0.202127660,150,188
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,94,0.259668508,268,362
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,24,0.75,8,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,25,0.362318841,44,69
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,1,0.029411765,33,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,24,0.558139535,19,43
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,6,0.461538462,7,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,37,0.355769231,67,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,15,0.254237288,44,59
