County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
HIGHLANDS,100109,ADVENTHEALTH SEBRING,8,1,0.111111111,0,0,0,9,0
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,3,1,0.25,0,0,0,4,0
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,5,3,0.375,0,0,0,8,0
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,53,13,0.196969697,7,0.333333333,14,66,21
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,4,0,0,0,0,0,4,0
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,98,0,0,3,0.428571429,4,98,7
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,12,5,0.294117647,0,0,0,17,0
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,6,0,0,0,0,0,6,0
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,36,1,0.027027027,3,0.75,1,37,4
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,9,3,0.25,0,0,0,12,0
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,38,10,0.208333333,8,1,0,48,8
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,0,0,0,0,0,0,0,0
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,10,0,0,0,0,0,10,0
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,24,6,0.2,0,0,0,30,0
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,14,7,0.333333333,0,0,0,21,0
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,19,0,0,0,0,0,19,0
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,14,10,0.416666667,0,0,0,24,0
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,7,0,0,0,0,0,7,0
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,0,0,0,0,0,0,0,0
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,3,7,0.7,0,0,0,10,0
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,12,4,0.25,0,0,0,16,0
LAKE,100057,ADVENTHEALTH WATERMAN,15,25,0.625,0,0,0,40,0
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,39,9,0.1875,0,0,0,48,0
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
LEE,100012,LEE MEMORIAL HOSPITAL,26,9,0.257142857,0,0,0,35,0
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,5,4,0.444444444,0,0,0,9,0
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,35,1,0.027777778,0,0,0,36,0
LEE,100244,CAPE CORAL HOSPITAL,16,6,0.272727273,0,0,0,22,0
LEE,120005,HEALTHPARK MEDICAL CENTER,28,5,0.151515152,13,0.151162791,73,33,86
LEE,23960103,PARK ROYAL HOSPITAL,0,0,0,0,0,0,0,0
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,3,3,0.5,0,0,0,6,0
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,42,4,0.086956522,7,0.777777778,2,46,9
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,17,3,0.15,0,0,0,20,0
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,0,0,0,0,0,0,0,0
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,0,0,0,0,0,0,0,0
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,5,1,0.166666667,0,0,0,6,0
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,21,3,0.125,0,0,0,24,0
MANATEE,100213,BLAKE MEDICAL CENTER,23,5,0.178571429,0,0,0,28,0
MANATEE,110028,CENTERSTONE OF FLORIDA,0,0,0,0,0,0,0,0
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,6,3,0.333333333,0,0,0,9,0
MARION,100062,ADVENTHEALTH OCALA,18,0,0,0,0,0,18,0
MARION,100212,OCALA REGIONAL MEDICAL CENTER,43,5,0.104166667,0,0,0,48,0
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,14,4,0.222222222,0,0,0,18,0
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,0,0,0,0,0,0
MARION,23960073,THE VINES HOSPITAL,0,0,0,0,0,0,0,0
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,0,0,0,0,0,0,0,0
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,8,23,0.741935484,0,0,0,31,0
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,4,4,0.5,0,0,0,8,0
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0,0,0,0,0,0,0,0
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,76,12,0.136363636,0,0,0,88,0
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,38,6,0.136363636,0,0,0,44,0
MIAMI-DADE,100020,DOCTORS HOSPITAL,13,5,0.277777778,0,0,0,18,0
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,165,19,0.103260870,10,0.5,10,184,20
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,33,17,0.34,0,0,0,50,0
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,65,24,0.269662921,0,0,0,89,0
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,10,4,0.285714286,0,0,0,14,0
MIAMI-DADE,100053,HIALEAH HOSPITAL,20,1,0.047619048,0,0,0,21,0
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",33,14,0.297872340,0,0,0,47,0
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,26,14,0.35,0,0,0,40,0
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,22,2,0.083333333,0,0,0,24,0
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,14,2,0.125,0,0,0,16,0
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,43,9,0.173076923,0,0,0,52,0
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,5,0,0,0,0,0,5,0
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,22,6,0.214285714,0,0,0,28,0
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,3,4,0.571428571,0,0,0,7,0
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,4,4,0.5,0,0,0,8,0
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,12,4,0.25,0,0,0,16,0
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,38,13,0.254901961,0,0,0,51,0
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,37,3,0.075,0,0,0,40,0
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,57,15,0.208333333,4,0.5,4,72,8
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,0,0,0,0,0,0,0,0
MIAMI-DADE,110040,SOUTHERN WINDS,0,0,0,0,0,0,0,0
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,0,0,0,32,0.385542169,51,0,83
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,0,0,0,0,0,0
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,5,0,0,0,0,0,5,0
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,15,0,0,0,0,0,15,0
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,7,1,0.125,0,0,0,8,0
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100150,DEPOO HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100160,MARINERS HOSPITAL,4,0,0,0,0,0,4,0
MONROE,100195,LOWER KEYS MEDICAL CENTER,6,3,0.333333333,0,0,0,9,0
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,6,2,0.25,0,0,0,8,0
OKALOOSA,100054,TWIN CITIES HOSPITAL,8,0,0,0,0,0,8,0
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,12,8,0.4,0,0,0,20,0
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,28,0,0,0,0,0,28,0
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,0,0,0,0,0,0
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",0,0,0,0,0,0,0,0
OKEECHOBEE,100252,RAULERSON HOSPITAL,8,0,0,0,0,0,8,0
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,57,19,0.25,0,0,0,76,0
ORANGE,100007,ADVENTHEALTH ORLANDO,155,45,0.225,13,0.40625,19,200,32
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,23,1,0.041666667,0,0,0,24,0
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,7,7,0.5,0,0,0,14,0
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,0,0,0,0,0,0
ORANGE,100162,ADVENTHEALTH WINTER PARK,15,5,0.25,0,0,0,20,0
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,0,0,0,0,0,0
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,1,4,0.8,29,0.537037037,25,5,54
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,7,7,0.5,0,0,0,14,0
ORANGE,120003,ADVENTHEALTH APOPKA,9,10,0.526315789,0,0,0,19,0
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,0,0,0,0,0,0
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,0,0,0,0,0,27,0,27
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,5,3,0.375,0,0,0,8,0
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,18,11,0.379310345,0,0,0,29,0
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,30,10,0.25,6,1,0,40,6
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,27,13,0.325,0,0,0,40,0
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,6,0,0,0,0,0,6,0
OSCEOLA,23960129,BLACKBERRY CENTER,0,0,0,0,0,0,0,0
PALM BEACH,100002,BETHESDA HOSPITAL EAST,15,24,0.615384615,0,0,3,39,3
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,21,5,0.192307692,3,0.214285714,11,26,14
PALM BEACH,100080,JFK MEDICAL CENTER,44,27,0.380281690,0,0,0,71,0
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,5,1,0.166666667,0,0,0,6,0
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,24,17,0.414634146,0,0,0,41,0
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,20,8,0.285714286,0,0,0,28,0
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,4,6,0.6,0,0,0,10,0
PALM BEACH,100253,JUPITER MEDICAL CENTER,20,11,0.354838710,0,0,0,31,0
PALM BEACH,100258,DELRAY MEDICAL CENTER,23,26,0.530612245,0,0,1,49,1
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,13,5,0.277777778,5,0.5,5,18,10
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,14,2,0.125,4,0.8,1,16,5
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,25,3,0.107142857,0,0,0,28,0
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,17,2,0.105263158,0,0,0,19,0
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,0,0,0,0,0,0
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,7,3,0.3,0,0,0,10,0
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,6,4,0.4,0,0,0,10,0
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,11,2,0.153846154,0,0,0,13,0
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,16,4,0.2,0,0,0,20,0
PASCO,100191,MEDICAL CENTER OF TRINITY,20,2,0.090909091,0,0,0,22,0
PASCO,100211,ADVENTHEALTH DADE CITY,4,1,0.2,0,0,0,5,0
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,51,9,0.15,0,0,0,60,0
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,0,0,0,0,0,0
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,2,2,0.5,0,0,0,4,0
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,0,0,0,0,0,0
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,0,0,0,0,0,0,0,0
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,0,0,0,0,0,0,0,0
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,22,17,0.435897436,0,0,0,39,0
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,15,3,0.166666667,0,0,0,18,0
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,7,3,0.3,0,0,0,10,0
PINELLAS,100067,ST ANTHONYS HOSPITAL,26,2,0.071428571,0,0,0,28,0
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,7,5,0.416666667,0,0,0,12,0
PINELLAS,100127,MORTON PLANT HOSPITAL,59,0,0,0,0,0,59,0
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,11,3,0.214285714,0,0,0,14,0
PINELLAS,100238,NORTHSIDE HOSPITAL,21,0,0,0,0,0,21,0
PINELLAS,100248,LARGO MEDICAL CENTER,36,10,0.217391304,0,0,0,46,0
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,0,0,0,8,0.25,24,0,32
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,0,0,0,0,0,0,0,0
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,17,9,0.346153846,0,0,0,26,0
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,0,0,0,0,0,0
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,7,1,0.125,0,0,0,8,0
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,0,0,0,0,0,0,0,0
POLK,100052,WINTER HAVEN HOSPITAL,35,5,0.125,0,0,0,40,0
POLK,100099,ADVENTHEALTH LAKE WALES,1,7,0.875,0,0,0,8,0
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,4,2,0.333333333,0,0,0,6,0
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,9,6,0.4,0,0,0,15,0
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,63,5,0.073529412,0,0,0,68,0
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,0,0,0,0,0,0,0,0
