County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,13,3,0.1875,0,0,0,16,0
LAKE,100057,ADVENTHEALTH WATERMAN,23,17,0.425,0,0,0,40,0
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,44,4,0.083333333,0,0,0,48,0
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
LEE,100012,LEE MEMORIAL HOSPITAL,26,10,0.277777778,0,0,0,36,0
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,3,5,0.625,0,0,0,8,0
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,33,3,0.083333333,0,0,0,36,0
LEE,100244,CAPE CORAL HOSPITAL,19,3,0.136363636,0,0,0,22,0
LEE,120005,HEALTHPARK MEDICAL CENTER,24,9,0.272727273,24,0.279069767,62,33,86
LEE,23960103,PARK ROYAL HOSPITAL,0,0,0,0,0,0,0,0
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,5,1,0.166666667,0,0,0,6,0
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,42,4,0.086956522,9,1,0,46,9
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,16,4,0.2,0,0,0,20,0
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,0,0,0,0,0,0,0,0
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,0,0,0,0,0,0,0,0
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,2,4,0.666666667,0,0,0,6,0
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,23,1,0.041666667,0,0,0,24,0
MANATEE,100213,BLAKE MEDICAL CENTER,32,4,0.111111111,0,0,0,36,0
MANATEE,110028,CENTERSTONE OF FLORIDA,0,0,0,0,0,0,0,0
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,4,5,0.555555556,0,0,0,9,0
MARION,100062,ADVENTHEALTH OCALA,27,0,0,0,0,0,27,0
MARION,100212,OCALA REGIONAL MEDICAL CENTER,42,6,0.125,0,0,0,48,0
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,17,1,0.055555556,0,0,0,18,0
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,0,0,0,0,0,0
MARION,23960073,THE VINES HOSPITAL,0,0,0,0,0,0,0,0
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,0,0,0,0,0,0,0,0
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,13,18,0.580645161,0,0,0,31,0
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,6,2,0.25,0,0,0,8,0
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0,0,0,0,0,0,0,0
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,87,1,0.011363636,0,0,0,88,0
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,42,4,0.086956522,0,0,0,46,0
MIAMI-DADE,100020,DOCTORS HOSPITAL,18,0,0,0,0,0,18,0
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,180,7,0.037433155,2,0.090909091,20,187,22
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,50,1,0.019607843,0,0,0,51,0
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,74,25,0.252525253,0,0,0,99,0
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,14,0,0,0,0,0,14,0
MIAMI-DADE,100053,HIALEAH HOSPITAL,20,1,0.047619048,0,0,0,21,0
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",30,17,0.361702128,0,0,0,47,0
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,27,13,0.325,0,0,0,40,0
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,21,3,0.125,0,0,0,24,0
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,14,2,0.125,0,0,0,16,0
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,45,7,0.134615385,0,0,0,52,0
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,2,2,0.5,0,0,0,4,0
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,28,0,0,0,0,0,28,0
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,3,4,0.571428571,0,0,0,7,0
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,2,6,0.75,0,0,0,8,0
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,16,0,0,0,0,0,16,0
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,34,26,0.433333333,0,0,0,60,0
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,38,1,0.025641026,0,0,0,39,0
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,55,23,0.294871795,4,0.5,4,78,8
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,0,0,0,0,0,0,0,0
MIAMI-DADE,110040,SOUTHERN WINDS,0,0,0,0,0,0,0,0
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,0,0,0,31,0.3875,49,0,80
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,0,0,0,0,0,0
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,5,0,0,0,0,0,5,0
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,23,0,0,0,0,0,23,0
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,8,0,0,0,0,0,8,0
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100150,DEPOO HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100160,MARINERS HOSPITAL,4,0,0,0,0,0,4,0
MONROE,100195,LOWER KEYS MEDICAL CENTER,4,0,0,0,0,0,4,0
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,8,0,0,0,0,0,8,0
OKALOOSA,100054,TWIN CITIES HOSPITAL,6,2,0.25,0,0,0,8,0
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,15,5,0.25,0,0,0,20,0
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,22,4,0.153846154,0,0,0,26,0
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,0,0,0,0,0,0
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",0,0,0,0,0,0,0,0
OKEECHOBEE,100252,RAULERSON HOSPITAL,8,0,0,0,0,0,8,0
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,69,7,0.092105263,0,0,0,76,0
ORANGE,100007,ADVENTHEALTH ORLANDO,164,36,0.18,11,0.34375,21,200,32
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,19,5,0.208333333,0,0,0,24,0
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,4,10,0.714285714,0,0,0,14,0
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,0,0,0,0,0,0
ORANGE,100162,ADVENTHEALTH WINTER PARK,15,5,0.25,0,0,0,20,0
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,0,0,0,0,0,0
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,1,4,0.8,31,0.574074074,23,5,54
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,7,7,0.5,0,0,0,14,0
ORANGE,120003,ADVENTHEALTH APOPKA,13,6,0.315789474,0,0,0,19,0
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,0,0,0,0,0,0
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,0,0,0,9,0.346153846,17,0,26
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,6,2,0.25,0,0,0,8,0
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,18,11,0.379310345,0,0,0,29,0
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,38,8,0.173913043,6,1,0,46,6
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,29,11,0.275,0,0,0,40,0
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,6,0,0,0,0,0,6,0
OSCEOLA,23960129,BLACKBERRY CENTER,0,0,0,0,0,0,0,0
PALM BEACH,100002,BETHESDA HOSPITAL EAST,24,15,0.384615385,3,1,0,39,3
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,22,4,0.153846154,7,0.5,7,26,14
PALM BEACH,100080,JFK MEDICAL CENTER,48,22,0.314285714,0,0,0,70,0
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,6,0,0,0,0,0,6,0
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,20,21,0.512195122,0,0,0,41,0
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,16,12,0.428571429,0,0,0,28,0
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,5,5,0.5,0,0,0,10,0
PALM BEACH,100253,JUPITER MEDICAL CENTER,18,13,0.419354839,0,0,0,31,0
PALM BEACH,100258,DELRAY MEDICAL CENTER,42,10,0.192307692,0,0,0,52,0
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,18,0,0,8,0.8,2,18,10
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,18,0,0,2,0.4,3,18,5
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,25,5,0.166666667,0,0,0,30,0
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,16,4,0.2,0,0,0,20,0
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,0,0,0,0,0,0
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,7,3,0.3,0,0,0,10,0
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,8,2,0.2,0,0,0,10,0
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,14,2,0.125,0,0,0,16,0
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,21,1,0.045454545,0,0,0,22,0
PASCO,100191,MEDICAL CENTER OF TRINITY,22,0,0,0,0,0,22,0
PASCO,100211,ADVENTHEALTH DADE CITY,2,1,0.333333333,0,0,0,3,0
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,57,3,0.05,0,0,0,60,0
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,0,0,0,0,0,0
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,0,0,0,0,0,0,0,0
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,0,0,0,0,0,0
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,0,0,0,0,0,0,0,0
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,0,0,0,0,0,0,0,0
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,33,8,0.195121951,0,0,0,41,0
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,12,8,0.4,0,0,0,20,0
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,10,3,0.230769231,0,0,0,13,0
PINELLAS,100067,ST ANTHONYS HOSPITAL,32,6,0.157894737,0,0,0,38,0
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,6,6,0.5,0,0,0,12,0
PINELLAS,100127,MORTON PLANT HOSPITAL,57,2,0.033898305,0,0,0,59,0
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,14,1,0.066666667,0,0,0,15,0
PINELLAS,100238,NORTHSIDE HOSPITAL,27,2,0.068965517,0,0,0,29,0
PINELLAS,100248,LARGO MEDICAL CENTER,37,9,0.195652174,0,0,0,46,0
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,0,0,0,5,0.142857143,30,0,35
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,0,0,0,0,0,0,0,0
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,26,0,0,0,0,0,26,0
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,0,0,0,0,0,0
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,6,2,0.25,0,0,0,8,0
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,0,0,0,0,0,0,0,0
POLK,100052,WINTER HAVEN HOSPITAL,54,2,0.035714286,0,0,0,56,0
POLK,100099,ADVENTHEALTH LAKE WALES,2,6,0.75,0,0,0,8,0
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,5,1,0.166666667,0,0,0,6,0
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,8,7,0.466666667,0,0,0,15,0
