County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,1,0.016666667,59,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,9,0.45,11,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,129,0.414790997,182,311
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,2,0.025316456,77,79
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,18,0.276923077,47,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,66,0.6875,30,96
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,19,0.094527363,182,201
LAKE,100057,ADVENTHEALTH WATERMAN,112,0.373333333,188,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,76,0.230303030,254,330
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,16,0.761904762,5,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,6,0.15,34,40
LEE,100012,LEE MEMORIAL HOSPITAL,97,0.277936963,252,349
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,14,0.311111111,31,45
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,144,0.256684492,417,561
LEE,100244,CAPE CORAL HOSPITAL,51,0.184782609,225,276
LEE,120005,HEALTHPARK MEDICAL CENTER,99,0.222972973,345,444
LEE,23960103,PARK ROYAL HOSPITAL,28,0.241379310,88,116
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,19,0.316666667,41,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,36,0.080717489,410,446
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,30,0.111111111,240,270
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,21,0.381818182,34,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,11,0.34375,21,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,20,0.416666667,28,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,9,0.6,6,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,24,0.081081081,272,296
MANATEE,100213,BLAKE MEDICAL CENTER,24,0.091254753,239,263
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.242424242,25,33
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,28,0.466666667,32,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,44,0.385964912,70,114
MARION,100062,ADVENTHEALTH OCALA,11,0.041353383,255,266
MARION,100212,OCALA REGIONAL MEDICAL CENTER,9,0.03515625,247,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,23,0.123655914,163,186
MARION,23960060,KINDRED HOSPITAL OCALA,9,0.5,9,18
MARION,23960073,THE VINES HOSPITAL,45,0.459183673,53,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,26,0.325,54,80
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,158,0.642276423,88,246
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,66,0.66,34,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,9,0.1125,71,80
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,50,0.609756098,32,82
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,172,0.224250326,595,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,190,0.377733598,313,503
MIAMI-DADE,100020,DOCTORS HOSPITAL,40,0.298507463,94,134
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,550,0.336391437,"1,085","1,635"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,58,0.228346457,196,254
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,160,0.296296296,380,540
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,104,0.604651163,68,172
MIAMI-DADE,100053,HIALEAH HOSPITAL,94,0.439252336,120,214
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",176,0.4,264,440
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,14,0.35,26,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,67,0.224832215,231,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,23,0.148387097,132,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,58,0.145,342,400
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,0,0,54,54
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,121,0.271910112,324,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,22,0.22,78,100
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,48,0.421052632,66,114
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,53,0.417322835,74,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,214,0.469298246,242,456
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,29,0.90625,3,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,27,0.119469027,199,226
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,110,0.248868778,332,442
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,15,0.681818182,7,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,8,0.133333333,52,60
MIAMI-DADE,110040,SOUTHERN WINDS,16,0.222222222,56,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,50,50
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,85,0.318352060,182,267
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,170,170
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,0,0,47,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,12,0.075949367,146,158
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,2,0.033333333,58,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,20,0.5,20,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,5,0.555555556,4,9
MONROE,100150,DEPOO HOSPITAL,32,0.711111111,13,45
MONROE,100160,MARINERS HOSPITAL,16,0.380952381,26,42
MONROE,100195,LOWER KEYS MEDICAL CENTER,24,0.342857143,46,70
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,39,0.573529412,29,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,17,0.395348837,26,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,55,0.486725664,58,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,23,0.096234310,216,239
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,27,27
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",20,0.666666667,10,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,43,0.43,57,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,183,0.224539877,632,815
ORANGE,100007,ADVENTHEALTH ORLANDO,412,0.309309309,920,"1,332"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,35,0.118644068,260,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,35,0.184210526,155,190
ORANGE,100129,ASPIRE HEALTH PARTNERS,9,0.18,41,50
ORANGE,100162,ADVENTHEALTH WINTER PARK,171,0.405213270,251,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,33,0.268292683,90,123
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,19,19
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,137,0.302428256,316,453
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,24,0.113207547,188,212
ORANGE,120003,ADVENTHEALTH APOPKA,30,0.25,90,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),1,0.028571429,34,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,64,64
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,120,120
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,7,0.076923077,84,91
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,40,0.430107527,53,93
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,31,0.174157303,147,178
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,105,0.247641509,319,424
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,121,0.381703470,196,317
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,19,0.25,57,76
OSCEOLA,23960129,BLACKBERRY CENTER,9,0.140625,55,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,176,0.450127877,215,391
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,114,0.232179226,377,491
PALM BEACH,100080,JFK MEDICAL CENTER,218,0.364548495,380,598
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,45,0.642857143,25,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,88,0.238482385,281,369
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,79,0.369158879,135,214
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,106,0.456896552,126,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,84,0.347107438,158,242
PALM BEACH,100258,DELRAY MEDICAL CENTER,153,0.337004405,301,454
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,42,0.205882353,162,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,115,0.532407407,101,216
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,41,0.197115385,167,208
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,14,0.095238095,133,147
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,5,0.083333333,55,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,3,0.052631579,54,57
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,23,0.2875,57,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,16,0.116788321,121,137
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,26,0.130653266,173,199
PASCO,100191,MEDICAL CENTER OF TRINITY,61,0.248979592,184,245
PASCO,100211,ADVENTHEALTH DADE CITY,22,0.241758242,69,91
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,78,0.268965517,212,290
PASCO,23960082,ADVENTHEALTH CONNERTON,4,0.061538462,61,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,10,0.090090090,101,111
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,5,0.081967213,56,61
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,36,0.580645161,26,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,46,0.365079365,80,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,22,0.205607477,85,107
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,203,0.495121951,207,410
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,34,0.239436620,108,142
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,23,0.194915254,95,118
PINELLAS,100067,ST ANTHONYS HOSPITAL,74,0.2,296,370
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,124,0.649214660,67,191
PINELLAS,100127,MORTON PLANT HOSPITAL,47,0.114914425,362,409
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,53,0.469026549,60,113
PINELLAS,100238,NORTHSIDE HOSPITAL,7,0.049295775,135,142
PINELLAS,100248,LARGO MEDICAL CENTER,75,0.251677852,223,298
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,40,0.225988701,137,177
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,36,0.339622642,70,106
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,62,0.227106227,211,273
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,4,0.063492063,59,63
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,43,0.524390244,39,82
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,29,0.090062112,293,322
POLK,100099,ADVENTHEALTH LAKE WALES,108,0.675,52,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,8,0.195121951,33,41
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,102,0.534031414,89,191
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,203,0.233870968,665,868
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,8,0.142857143,48,56
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,23,0.273809524,61,84
SANTA ROSA,100048,JAY HOSPITAL,13,0.619047619,8,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,85,0.555555556,68,153
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,85,0.85,15,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,48,0.558139535,38,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,176,0.628571429,104,280
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,35,0.052950076,626,661
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,40,0.270270270,108,148
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,17,0.326923077,35,52
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,32,0.355555556,58,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,12,0.3,28,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,67,0.322115385,141,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,42,0.21,158,200
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,117,0.297709924,276,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,0,0,60,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,32,0.533333333,28,60
ST. JOHNS,100219,FLAGLER HOSPITAL,147,0.445454545,183,330
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,93,0.237851662,298,391
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,68,0.296943231,161,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,0,0,75,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,32,0.180790960,145,177
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,136,0.442996743,171,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,6,0.15,34,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,7,0.583333333,5,12
UNION,100241,LAKE BUTLER HOSPITAL,18,0.72,7,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,10,0.147058824,58,68
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,27,0.247706422,82,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,200,0.350262697,371,571
VOLUSIA,100045,ADVENTHEALTH DELAND,40,0.243902439,124,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,62,0.336956522,122,184
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,83,0.212276215,308,391
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,23,0.71875,9,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,39,0.4875,41,80
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,0,0,34,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,17,0.515151515,16,33
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,5,0.384615385,8,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,51,0.490384615,53,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,20,0.338983051,39,59
