County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,46,0.46,54,100
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,25,0.5,25,50
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,1,0.010989011,90,91
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,36,0.654545455,19,55
DUVAL,100001,UF HEALTH JACKSONVILLE,123,0.203980100,480,603
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,265,0.517578125,247,512
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,73,0.158008658,389,462
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,70,0.466666667,80,150
DUVAL,100151,MAYO CLINIC,23,0.073015873,292,315
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,185,0.370741483,314,499
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,6,0.041958042,137,143
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,2,0.090909091,20,22
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,17,0.202380952,67,84
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,68,0.225913621,233,301
DUVAL,23960061,WEKIVA SPRINGS,59,0.418439716,82,141
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,126,0.514285714,119,245
DUVAL,23960123,UF HEALTH NORTH,17,0.184782609,75,92
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,62,0.313131313,136,198
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,179,0.330258303,363,542
ESCAMBIA,100093,BAPTIST HOSPITAL,110,0.258215962,316,426
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,135,0.326876513,278,413
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,7,0.093333333,68,75
FLAGLER,100118,ADVENTHEALTH PALM COAST,17,0.171717172,82,99
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,14,0.933333333,1,15
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",4,1,0,4
GADSDEN,104000,FLORIDA STATE HOSPITAL,319,0.336143309,630,949
GULF,23960084,ASCENSION SACRED HEART GULF,12,0.571428571,9,21
HARDEE,100282,ADVENTHEALTH WAUCHULA,2,0.08,23,25
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,19,0.655172414,10,29
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,63,0.572727273,47,110
HERNANDO,100264,OAK HILL HOSPITAL,104,0.297142857,246,350
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,76,76
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,55,0.478260870,60,115
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,13,0.1625,67,80
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,28,0.4375,36,64
HIGHLANDS,100109,ADVENTHEALTH SEBRING,30,0.175438596,141,171
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,7,0.333333333,14,21
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,17,0.144067797,101,118
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,83,0.134087237,536,619
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,11,0.159420290,58,69
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,177,0.180796731,802,979
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,6,0.070588235,79,85
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,14,0.160919540,73,87
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,93,0.173507463,443,536
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,15,0.136363636,95,110
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,134,0.272357724,358,492
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,2,0.0625,30,32
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,13,0.175675676,61,74
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,45,0.171102662,218,263
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,19,0.184466019,84,103
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,17,0.125925926,118,135
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,7,0.116666667,53,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,5,0.25,15,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,128,0.422442244,175,303
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,23,0.258426966,66,89
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,8,0.123076923,57,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,45,0.529411765,40,85
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,25,0.121359223,181,206
LAKE,100057,ADVENTHEALTH WATERMAN,125,0.416666667,175,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,102,0.309090909,228,330
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,13,0.619047619,8,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,8,0.173913043,38,46
LEE,100012,LEE MEMORIAL HOSPITAL,46,0.149837134,261,307
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,8,0.181818182,36,44
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,140,0.248226950,424,564
LEE,100244,CAPE CORAL HOSPITAL,41,0.146428571,239,280
LEE,120005,HEALTHPARK MEDICAL CENTER,145,0.320796460,307,452
LEE,23960103,PARK ROYAL HOSPITAL,12,0.105263158,102,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,23,0.383333333,37,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,65,0.143805310,387,452
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,78,0.288888889,192,270
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,13,0.236363636,42,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,13,0.40625,19,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,13,0.270833333,35,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,6,0.6,4,10
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,32,0.107023411,267,299
MANATEE,100213,BLAKE MEDICAL CENTER,14,0.051851852,256,270
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.195121951,33,41
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,13,0.216666667,47,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,24,0.214285714,88,112
MARION,100062,ADVENTHEALTH OCALA,15,0.060240964,234,249
MARION,100212,OCALA REGIONAL MEDICAL CENTER,23,0.08984375,233,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,24,0.129032258,162,186
MARION,23960060,KINDRED HOSPITAL OCALA,10,0.526315789,9,19
MARION,23960073,THE VINES HOSPITAL,37,0.377551020,61,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,36,0.45,44,80
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,159,0.630952381,93,252
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,66,0.653465347,35,101
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,6,0.075,74,80
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,45,0.5625,35,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,166,0.216427640,601,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,192,0.407643312,279,471
MIAMI-DADE,100020,DOCTORS HOSPITAL,49,0.365671642,85,134
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,407,0.241830065,"1,276","1,683"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,61,0.235521236,198,259
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,178,0.329020333,363,541
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,113,0.656976744,59,172
MIAMI-DADE,100053,HIALEAH HOSPITAL,100,0.450450450,122,222
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",204,0.459459459,240,444
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,13,0.325,27,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,71,0.238255034,227,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,43,0.277419355,112,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,62,0.158163265,330,392
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,7,0.127272727,48,55
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,117,0.262921348,328,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,14,0.134615385,90,104
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,35,0.307017544,79,114
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,63,0.496062992,64,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,233,0.493644068,239,472
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,31,0.96875,1,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,41,0.177489177,190,231
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,130,0.294117647,312,442
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,19,0.863636364,3,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,10,0.166666667,50,60
MIAMI-DADE,110040,SOUTHERN WINDS,11,0.152777778,61,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,55,55
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,109,0.386524823,173,282
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,2,0.010582011,187,189
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,5,0.106382979,42,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,28,0.179487179,128,156
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,0,0,60,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,24,0.6,16,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,5,0.555555556,4,9
MONROE,100150,DEPOO HOSPITAL,33,0.733333333,12,45
MONROE,100160,MARINERS HOSPITAL,21,0.512195122,20,41
MONROE,100195,LOWER KEYS MEDICAL CENTER,42,0.482758621,45,87
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,41,0.602941176,27,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,17,0.395348837,26,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,46,0.407079646,67,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,26,0.109704641,211,237
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,28,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",9,0.3,21,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,44,0.44,56,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,189,0.245136187,582,771
ORANGE,100007,ADVENTHEALTH ORLANDO,428,0.313782991,936,"1,364"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,44,0.149152542,251,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,38,0.192893401,159,197
ORANGE,100129,ASPIRE HEALTH PARTNERS,6,0.122448980,43,49
ORANGE,100162,ADVENTHEALTH WINTER PARK,233,0.552132701,189,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,553,0.893376414,66,619
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,19,19
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,151,0.333333333,302,453
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,12,0.048387097,236,248
ORANGE,120003,ADVENTHEALTH APOPKA,34,0.283333333,86,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),4,0.114285714,31,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,63,63
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,150,150
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,37,0.327433628,76,113
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,27,0.290322581,66,93
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,34,0.192090395,143,177
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,111,0.256944444,321,432
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,118,0.369905956,201,319
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,9,0.118421053,67,76
OSCEOLA,23960129,BLACKBERRY CENTER,12,0.1875,52,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,176,0.452442159,213,389
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,181,0.384288747,290,471
PALM BEACH,100080,JFK MEDICAL CENTER,286,0.479061977,311,597
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,47,0.671428571,23,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,125,0.349162011,233,358
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,64,0.301886792,148,212
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,107,0.461206897,125,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,125,0.516528926,117,242
PALM BEACH,100258,DELRAY MEDICAL CENTER,104,0.245283019,320,424
PALM BEACH,104008,SUNVIEW MEDICAL CENTER,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,34,0.166666667,170,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,106,0.490740741,110,216
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,37,0.185,163,200
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,13,0.079268293,151,164
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,3,0.05,57,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,25,0.357142857,45,70
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,25,0.324675325,52,77
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,21,0.154411765,115,136
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,20,0.136986301,126,146
PASCO,100191,MEDICAL CENTER OF TRINITY,89,0.363265306,156,245
PASCO,100211,ADVENTHEALTH DADE CITY,23,0.267441860,63,86
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,22,0.075862069,268,290
PASCO,23960082,ADVENTHEALTH CONNERTON,5,0.076923077,60,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,0,0,128,128
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,61,61
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,25,0.403225806,37,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,55,0.436507937,71,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,15,0.140186916,92,107
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,208,0.504854369,204,412
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,29,0.183544304,129,158
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,16,0.139130435,99,115
PINELLAS,100067,ST ANTHONYS HOSPITAL,46,0.126721763,317,363
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,202,0.811244980,47,249
PINELLAS,100127,MORTON PLANT HOSPITAL,104,0.221748401,365,469
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,37,0.310924370,82,119
PINELLAS,100238,NORTHSIDE HOSPITAL,68,0.359788360,121,189
PINELLAS,100248,LARGO MEDICAL CENTER,85,0.285234899,213,298
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,31,0.161458333,161,192
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,45,0.424528302,61,106
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,66,0.244444444,204,270
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,10,0.153846154,55,65
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,38,0.452380952,46,84
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,1,0.003424658,291,292
POLK,100099,ADVENTHEALTH LAKE WALES,100,0.625,60,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,10,0.212765957,37,47
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,96,0.505263158,94,190
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,162,0.183257919,722,884
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,3,0.083333333,33,36
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,23,0.273809524,61,84
SANTA ROSA,100048,JAY HOSPITAL,14,0.608695652,9,23
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,85,0.648854962,46,131
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,98,0.98,2,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,36,0.418604651,50,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,133,0.578260870,97,230
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,56,0.085106383,602,658
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,59,0.412587413,84,143
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,31,0.596153846,21,52
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,0,0,90,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,8,0.2,32,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,40,0.192307692,168,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,67,0.305936073,152,219
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,110,0.279898219,283,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,0,0,60,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,25,0.390625,39,64
ST. JOHNS,100219,FLAGLER HOSPITAL,153,0.462235650,178,331
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,93,0.236641221,300,393
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,55,0.237068966,177,232
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,2,0.026666667,73,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,25,0.139664804,154,179
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,91,0.296416938,216,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,4,0.1,36,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,10,0.833333333,2,12
UNION,100241,LAKE BUTLER HOSPITAL,17,0.68,8,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,10,0.153846154,55,65
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,54,0.495412844,55,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,155,0.290806754,378,533
VOLUSIA,100045,ADVENTHEALTH DELAND,77,0.469512195,87,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,60,0.322580645,126,186
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,118,0.301020408,274,392
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,27,0.84375,5,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,28,0.388888889,44,72
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,8,0.235294118,26,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,34,0.693877551,15,49
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,10,0.769230769,3,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,59,0.567307692,45,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,17,0.288135593,42,59
