County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,0,0,0,0,0,0,0,0
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,13,5,0.277777778,0,0,0,18,0
HERNANDO,100264,OAK HILL HOSPITAL,29,7,0.194444444,0,0,0,36,0
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,0,0,0,0,0,0
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,7,1,0.125,0,0,0,8,0
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,0,0,0,0,0,0,0,0
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,12,4,0.25,0,0,0,16,0
HIGHLANDS,100109,ADVENTHEALTH SEBRING,12,0,0,0,0,0,12,0
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,2,2,0.5,0,0,0,4,0
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,10,2,0.166666667,0,0,0,12,0
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,69,0,0,5,0.227272727,17,69,22
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,4,0,0,0,0,0,4,0
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,90,1,0.010989011,1,0.142857143,6,91,7
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,16,0,0,0,0,0,16,0
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,6,0,0,0,0,0,6,0
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,31,6,0.162162162,4,0.8,1,37,5
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,12,0,0,0,0,0,12,0
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,44,4,0.083333333,4,0.5,4,48,8
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,0,0,0,0,0,0,0,0
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,12,0,0,0,0,0,12,0
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,24,12,0.333333333,0,0,0,36,0
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,21,3,0.125,0,0,0,24,0
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,25,0,0,0,0,0,25,0
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,17,7,0.291666667,0,0,0,24,0
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,6,0,0,0,0,0,6,0
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,0,0,0,0,0,0,0,0
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,11,3,0.214285714,0,0,0,14,0
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,15,1,0.0625,0,0,0,16,0
LAKE,100057,ADVENTHEALTH WATERMAN,24,16,0.4,0,0,0,40,0
LAKE,100084,UF HEALTH LEESBURG HOSPITAL,37,11,0.229166667,0,0,0,48,0
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
LEE,100012,LEE MEMORIAL HOSPITAL,24,12,0.333333333,0,0,0,36,0
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,4,4,0.5,0,0,0,8,0
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,34,2,0.055555556,0,0,0,36,0
LEE,100244,CAPE CORAL HOSPITAL,22,0,0,0,0,0,22,0
LEE,120005,HEALTHPARK MEDICAL CENTER,21,12,0.363636364,21,0.244186047,65,33,86
LEE,23960103,PARK ROYAL HOSPITAL,0,0,0,0,0,0,0,0
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,5,1,0.166666667,0,0,0,6,0
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,40,6,0.130434783,6,0.666666667,3,46,9
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,14,6,0.3,0,0,0,20,0
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,0,0,0,0,0,0,0,0
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,0,0,0,0,0,0,0,0
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,6,0,0,0,0,0,6,0
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,24,0,0,0,0,0,24,0
MANATEE,100213,BLAKE MEDICAL CENTER,30,5,0.142857143,0,0,0,35,0
MANATEE,110028,CENTERSTONE OF FLORIDA,0,0,0,0,0,0,0,0
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,5,4,0.444444444,0,0,0,9,0
MARION,100062,ADVENTHEALTH OCALA,21,0,0,0,0,0,21,0
MARION,100212,OCALA REGIONAL MEDICAL CENTER,41,7,0.145833333,0,0,0,48,0
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,17,1,0.055555556,0,0,0,18,0
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,0,0,0,0,0,0
MARION,23960073,THE VINES HOSPITAL,0,0,0,0,0,0,0,0
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,0,0,0,0,0,0,0,0
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,5,26,0.838709677,0,0,0,31,0
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,4,4,0.5,0,0,0,8,0
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0,0,0,0,0,0,0,0
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,86,2,0.022727273,0,0,0,88,0
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,37,9,0.195652174,0,0,0,46,0
MIAMI-DADE,100020,DOCTORS HOSPITAL,16,2,0.111111111,0,0,0,18,0
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,188,3,0.015706806,7,0.35,13,191,20
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,49,1,0.02,0,0,0,50,0
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,88,11,0.111111111,0,0,0,99,0
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,12,2,0.142857143,0,0,0,14,0
MIAMI-DADE,100053,HIALEAH HOSPITAL,21,0,0,0,0,0,21,0
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",41,6,0.127659574,0,0,0,47,0
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,33,7,0.175,0,0,0,40,0
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,23,1,0.041666667,0,0,0,24,0
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,16,0,0,0,0,0,16,0
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,46,6,0.115384615,0,0,0,52,0
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,4,2,0.333333333,0,0,0,6,0
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,28,0,0,0,0,0,28,0
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,7,0,0,0,0,0,7,0
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,7,1,0.125,0,0,0,8,0
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,15,1,0.0625,0,0,0,16,0
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,53,19,0.263888889,0,0,0,72,0
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,39,1,0.025,0,0,0,40,0
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,69,8,0.103896104,5,0.625,3,77,8
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,0,0,0,0,0,0,0,0
MIAMI-DADE,110040,SOUTHERN WINDS,0,0,0,0,0,0,0,0
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,0,0,0,26,0.361111111,46,0,72
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,0,0,0,0,0,0
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,5,0,0,0,0,0,5,0
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,25,0,0,0,0,0,25,0
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,7,1,0.125,0,0,0,8,0
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100150,DEPOO HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100160,MARINERS HOSPITAL,4,0,0,0,0,0,4,0
MONROE,100195,LOWER KEYS MEDICAL CENTER,6,0,0,0,0,0,6,0
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,8,0,0,0,0,0,8,0
OKALOOSA,100054,TWIN CITIES HOSPITAL,7,1,0.125,0,0,0,8,0
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,18,2,0.1,0,0,0,20,0
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,25,1,0.038461538,0,0,0,26,0
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,0,0,0,0,0,0
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",0,0,0,0,0,0,0,0
OKEECHOBEE,100252,RAULERSON HOSPITAL,8,0,0,0,0,0,8,0
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,72,4,0.052631579,0,0,0,76,0
ORANGE,100007,ADVENTHEALTH ORLANDO,162,38,0.19,11,0.34375,21,200,32
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,23,1,0.041666667,0,0,0,24,0
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,8,6,0.428571429,0,0,0,14,0
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,0,0,0,0,0,0
ORANGE,100162,ADVENTHEALTH WINTER PARK,18,2,0.1,0,0,0,20,0
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,0,0,0,0,0,0
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,2,3,0.6,26,0.481481481,28,5,54
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,6,8,0.571428571,0,0,0,14,0
ORANGE,120003,ADVENTHEALTH APOPKA,14,5,0.263157895,0,0,0,19,0
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,0,0,0,0,0,0
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,0,0,0,2,0.076923077,24,0,26
OSCEOLA,100074,ORLANDO HEALTH ST. CLOUD HOSPITAL,5,3,0.375,0,0,0,8,0
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,17,12,0.413793103,0,0,0,29,0
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,35,11,0.239130435,6,1,0,46,6
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,26,14,0.35,0,0,0,40,0
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,9,0,0,0,0,0,9,0
OSCEOLA,23960129,BLACKBERRY CENTER,0,0,0,0,0,0,0,0
PALM BEACH,100002,BETHESDA HOSPITAL EAST,27,12,0.307692308,2,0.666666667,1,39,3
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,23,7,0.233333333,6,0.428571429,8,30,14
PALM BEACH,100080,JFK MEDICAL CENTER,48,22,0.314285714,0,0,0,70,0
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,5,1,0.166666667,0,0,0,6,0
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,25,16,0.390243902,0,0,0,41,0
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,24,3,0.111111111,0,0,0,27,0
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,9,1,0.1,0,0,0,10,0
PALM BEACH,100253,JUPITER MEDICAL CENTER,19,12,0.387096774,0,0,0,31,0
PALM BEACH,100258,DELRAY MEDICAL CENTER,40,10,0.2,0,0,0,50,0
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,11,7,0.388888889,7,0.7,3,18,10
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,15,1,0.0625,2,0.4,3,16,5
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,33,1,0.029411765,0,0,0,34,0
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,22,2,0.083333333,0,0,0,24,0
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,0,0,0,0,0,0
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,9,1,0.1,0,0,0,10,0
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,9,1,0.1,0,0,0,10,0
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,11,2,0.153846154,0,0,0,13,0
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,19,3,0.136363636,0,0,0,22,0
PASCO,100191,MEDICAL CENTER OF TRINITY,22,0,0,0,0,0,22,0
PASCO,100211,ADVENTHEALTH DADE CITY,9,3,0.25,0,0,0,12,0
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,56,4,0.066666667,0,0,0,60,0
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,0,0,0,0,0,0
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,3,0,0,0,0,0,3,0
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,0,0,0,0,0,0
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,0,0,0,0,0,0,0,0
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,0,0,0,0,0,0,0,0
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,32,9,0.219512195,0,0,0,41,0
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,12,8,0.4,0,0,0,20,0
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,7,3,0.3,0,0,0,10,0
PINELLAS,100067,ST ANTHONYS HOSPITAL,32,6,0.157894737,0,0,0,38,0
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,10,1,0.090909091,0,0,0,11,0
PINELLAS,100127,MORTON PLANT HOSPITAL,53,6,0.101694915,0,0,0,59,0
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,14,0,0,0,0,0,14,0
PINELLAS,100238,NORTHSIDE HOSPITAL,19,4,0.173913043,0,0,0,23,0
PINELLAS,100248,LARGO MEDICAL CENTER,33,13,0.282608696,0,0,0,46,0
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,0,0,0,6,0.136363636,38,0,44
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,0,0,0,0,0,0,0,0
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,18,8,0.307692308,0,0,0,26,0
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,0,0,0,0,0,0
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,4,4,0.5,0,0,0,8,0
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,0,0,0,0,0,0,0,0
POLK,100052,WINTER HAVEN HOSPITAL,52,0,0,0,0,0,52,0
POLK,100099,ADVENTHEALTH LAKE WALES,6,2,0.25,0,0,0,8,0
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,6,0,0,0,0,0,6,0
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,12,3,0.2,0,0,0,15,0
