County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,156,0.160328880,817,973
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,4,0.046511628,82,86
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,28,0.314606742,61,89
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,188,0.350746269,348,536
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,18,0.173076923,86,104
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,142,0.287449393,352,494
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,18,0.346153846,34,52
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,0,0,83,83
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,30,0.120967742,218,248
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,37,0.278195489,96,133
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,22,0.166666667,110,132
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,0,0,60,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,15,0.75,5,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,133,0.427652733,178,311
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,12,0.166666667,60,72
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,12,0.184615385,53,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,54,0.5625,42,96
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,20,0.093023256,195,215
LAKE,100057,ADVENTHEALTH WATERMAN,86,0.286666667,214,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,65,0.196969697,265,330
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,13,0.619047619,8,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,0,0,48,48
LEE,100012,LEE MEMORIAL HOSPITAL,69,0.204747774,268,337
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,9,0.204545455,35,44
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,103,0.186932849,448,551
LEE,100244,CAPE CORAL HOSPITAL,44,0.152777778,244,288
LEE,120005,HEALTHPARK MEDICAL CENTER,87,0.196388262,356,443
LEE,23960103,PARK ROYAL HOSPITAL,35,0.307017544,79,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,19,0.316666667,41,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,53,0.115720524,405,458
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,44,0.162962963,226,270
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,18,0.327272727,37,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,9,0.28125,23,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,17,0.354166667,31,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,7,0.466666667,8,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,23,0.082142857,257,280
MANATEE,100213,BLAKE MEDICAL CENTER,48,0.1875,208,256
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.190476190,34,42
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,22,0.366666667,38,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,29,0.263636364,81,110
MARION,100062,ADVENTHEALTH OCALA,9,0.030405405,287,296
MARION,100212,OCALA REGIONAL MEDICAL CENTER,8,0.03125,248,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,10,0.053763441,176,186
MARION,23960060,KINDRED HOSPITAL OCALA,6,0.333333333,12,18
MARION,23960073,THE VINES HOSPITAL,39,0.397959184,59,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,32,0.4,48,80
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,159,0.646341463,87,246
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,50,0.5,50,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,10,0.125,70,80
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,51,0.6375,29,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,106,0.138200782,661,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,194,0.386454183,308,502
MIAMI-DADE,100020,DOCTORS HOSPITAL,33,0.246268657,101,134
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,493,0.300426569,"1,148","1,641"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,66,0.243542435,205,271
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,174,0.329545455,354,528
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,90,0.523255814,82,172
MIAMI-DADE,100053,HIALEAH HOSPITAL,52,0.268041237,142,194
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",194,0.441913440,245,439
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,11,0.275,29,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,57,0.191275168,241,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,27,0.174193548,128,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,83,0.212276215,308,391
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,5,0.090909091,50,55
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,69,0.155056180,376,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,22,0.241758242,69,91
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,29,0.25,87,116
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,54,0.425196850,73,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,238,0.511827957,227,465
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,25,0.78125,7,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,34,0.151785714,190,224
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,57,0.128959276,385,442
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,13,0.590909091,9,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,11,0.183333333,49,60
MIAMI-DADE,110040,SOUTHERN WINDS,4,0.055555556,68,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,56,56
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,77,0.308,173,250
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,176,176
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,2,0.042553191,45,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,26,0.1625,134,160
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,2,0.033333333,58,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,21,0.525,19,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,5,0.555555556,4,9
MONROE,100150,DEPOO HOSPITAL,0,0,20,20
MONROE,100160,MARINERS HOSPITAL,20,0.487804878,21,41
MONROE,100195,LOWER KEYS MEDICAL CENTER,0,0,63,63
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,33,0.485294118,35,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,15,0.348837209,28,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,54,0.477876106,59,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,36,0.151898734,201,237
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,28,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",12,0.4,18,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,52,0.52,48,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,186,0.222222222,651,837
ORANGE,100007,ADVENTHEALTH ORLANDO,354,0.265765766,978,"1,332"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,39,0.132203390,256,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,26,0.130653266,173,199
ORANGE,100129,ASPIRE HEALTH PARTNERS,8,0.16,42,50
ORANGE,100162,ADVENTHEALTH WINTER PARK,193,0.457345972,229,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,46,0.383333333,74,120
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,19,19
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,131,0.288546256,323,454
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,36,0.151260504,202,238
ORANGE,120003,ADVENTHEALTH APOPKA,19,0.158333333,101,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),1,0.028571429,34,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,63,63
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,125,125
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,18,0.202247191,71,89
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,31,0.333333333,62,93
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,41,0.242603550,128,169
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,90,0.211267606,336,426
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,123,0.388012618,194,317
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,24,0.315789474,52,76
OSCEOLA,23960129,BLACKBERRY CENTER,10,0.15625,54,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,141,0.362467866,248,389
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,185,0.363457760,324,509
PALM BEACH,100080,JFK MEDICAL CENTER,225,0.377516779,371,596
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,37,0.528571429,33,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,95,0.259562842,271,366
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,73,0.357843137,131,204
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,96,0.413793103,136,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,64,0.259109312,183,247
PALM BEACH,100258,DELRAY MEDICAL CENTER,149,0.344110855,284,433
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,38,0.186274510,166,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,104,0.470588235,117,221
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,48,0.224299065,166,214
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,19,0.11875,141,160
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,5,0.083333333,55,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,9,0.163636364,46,55
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,9,0.1125,71,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,22,0.148648649,126,148
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,21,0.106060606,177,198
PASCO,100191,MEDICAL CENTER OF TRINITY,83,0.338775510,162,245
PASCO,100211,ADVENTHEALTH DADE CITY,22,0.261904762,62,84
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,76,0.262068966,214,290
PASCO,23960082,ADVENTHEALTH CONNERTON,6,0.092307692,59,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,0,0,114,114
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,1,0.016393443,60,61
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,35,0.564516129,27,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,41,0.325396825,85,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,24,0.224299065,83,107
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,166,0.439153439,212,378
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,46,0.2875,114,160
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,20,0.180180180,91,111
PINELLAS,100067,ST ANTHONYS HOSPITAL,43,0.113756614,335,378
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,106,0.627218935,63,169
PINELLAS,100127,MORTON PLANT HOSPITAL,118,0.247379455,359,477
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,55,0.486725664,58,113
PINELLAS,100238,NORTHSIDE HOSPITAL,10,0.075757576,122,132
PINELLAS,100248,LARGO MEDICAL CENTER,87,0.291946309,211,298
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,34,0.182795699,152,186
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,68,0.641509434,38,106
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,49,0.190661479,208,257
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,62,62
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,37,0.451219512,45,82
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,28,0.098591549,256,284
POLK,100099,ADVENTHEALTH LAKE WALES,103,0.64375,57,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,15,0.288461538,37,52
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,74,0.385416667,118,192
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,109,0.125866051,757,866
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,10,0.222222222,35,45
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,18,0.214285714,66,84
SANTA ROSA,100048,JAY HOSPITAL,13,0.619047619,8,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,85,0.586206897,60,145
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,83,0.83,17,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,45,0.523255814,41,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,89,0.442786070,112,201
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,50,0.075528701,612,662
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,56,0.391608392,87,143
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,20,0.384615385,32,52
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,13,0.144444444,77,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,14,0.35,26,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,54,0.259615385,154,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,74,0.336363636,146,220
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,113,0.287531807,280,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,5,0.083333333,55,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,27,0.457627119,32,59
ST. JOHNS,100219,FLAGLER HOSPITAL,125,0.378787879,205,330
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,65,0.165394402,328,393
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,57,0.248908297,172,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,2,0.026666667,73,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,29,0.163841808,148,177
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,88,0.286644951,219,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,11,0.275,29,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,3,0.25,9,12
UNION,100241,LAKE BUTLER HOSPITAL,20,0.8,5,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,20,0.266666667,55,75
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,47,0.431192661,62,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,147,0.273743017,390,537
VOLUSIA,100045,ADVENTHEALTH DELAND,27,0.164634146,137,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,41,0.222826087,143,184
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,91,0.231552163,302,393
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,21,0.7,9,30
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,31,0.436619718,40,71
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,1,0.029411765,33,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,12,0.461538462,14,26
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,11,0.846153846,2,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,49,0.471153846,55,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,15,0.254237288,44,59
