County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
BROWARD,100056,CLEVELAND CLINIC HOSPITAL,33,15,0.3125,0,0,0,48,0
BROWARD,100073,HOLY CROSS HOSPITAL,28,14,0.333333333,9,0.75,3,42,12
BROWARD,100086,BROWARD HEALTH NORTH,25,0,0,0,0,0,25,0
BROWARD,100120,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,6,2,0.25,0,0,0,8,0
BROWARD,100167,PLANTATION GENERAL HOSPITAL,14,6,0.3,7,0.875,1,20,8
BROWARD,100189,NORTHWEST MEDICAL CENTER,16,14,0.466666667,0,0,0,30,0
BROWARD,100200,BROWARD HEALTH IMPERIAL POINT,7,2,0.222222222,0,0,0,9,0
BROWARD,100210,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,28,8,0.222222222,0,0,0,36,0
BROWARD,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,10,5,0.333333333,0,0,0,15,0
BROWARD,100225,MEMORIAL REGIONAL HOSPITAL SOUTH,0,0,0,0,0,0,0,0
BROWARD,100228,WESTSIDE REGIONAL MEDICAL CENTER,26,6,0.1875,0,0,0,32,0
BROWARD,100230,MEMORIAL HOSPITAL PEMBROKE,10,1,0.090909091,0,0,0,11,0
BROWARD,103027,ST ANTHONY'S REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
BROWARD,103028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0,0,0,0,0,0,0,0
BROWARD,104001,SOUTH FLORIDA STATE HOSPITAL,0,0,0,0,0,0,0,0
BROWARD,104015,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0,0,0,0,0,0,0,0
BROWARD,104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
BROWARD,110019,BROWARD HEALTH CORAL SPRINGS,11,0,0,0,0,0,11,0
BROWARD,111527,MEMORIAL HOSPITAL WEST,26,0,0,0,0,0,26,0
BROWARD,23960050,MEMORIAL HOSPITAL MIRAMAR,14,4,0.222222222,0,0,0,18,0
CALHOUN,100112,CALHOUN-LIBERTY HOSPITAL,0,0,0,0,0,0,0,0
CHARLOTTE,100047,BAYFRONT HEALTH PUNTA GORDA,7,5,0.416666667,0,0,0,12,0
CHARLOTTE,100077,BAYFRONT HEALTH PORT CHARLOTTE,19,2,0.095238095,0,0,0,21,0
CHARLOTTE,100236,FAWCETT MEMORIAL HOSPITAL,17,2,0.105263158,0,0,0,19,0
CITRUS,100023,CITRUS MEMORIAL HOSPITAL,20,4,0.166666667,0,0,0,24,0
CITRUS,100249,BAYFRONT HEALTH SEVEN RIVERS,16,0,0,0,0,0,16,0
CLAY,100016,KINDRED HOSPITAL-NORTH FLORIDA,6,0,0,0,0,0,6,0
CLAY,100226,ORANGE PARK MEDICAL CENTER,28,0,0,2,0.5,2,28,4
CLAY,23960117,ASCENSION ST VINCENT'S CLAY COUNTY,8,8,0.5,0,0,0,16,0
COLLIER,100018,NAPLES COMMUNITY HOSPITAL,14,17,0.548387097,0,0,0,31,0
COLLIER,110043,"WILLOUGH AT NAPLES, THE",0,0,0,0,0,0,0,0
COLLIER,120006,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,7,9,0.5625,0,0,0,16,0
COLLIER,23960025,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,16,0,0,0,0,0,16,0
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,11,1,0.083333333,0,0,0,12,0
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,9,1,0.1,0,0,0,10,0
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,16,2,0.111111111,0,0,0,18,0
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,6,5,0.454545455,0,0,0,11,0
DUVAL,100001,UF HEALTH JACKSONVILLE,88,12,0.12,2,0.25,6,100,8
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,37,31,0.455882353,0,0,0,68,0
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,45,27,0.375,0,0,0,72,0
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,20,4,0.166666667,0,0,0,24,0
DUVAL,100151,MAYO CLINIC,41,13,0.240740741,0,0,0,54,0
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,25,17,0.404761905,0,0,0,42,0
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,0,0,0,0,0,0,0,0
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,22,13,0.371428571,0,0,0,35,0
DUVAL,23960061,WEKIVA SPRINGS,0,0,0,0,0,0,0,0
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,14,2,0.125,0,0,0,16,0
DUVAL,23960123,UF HEALTH NORTH,21,3,0.125,0,0,0,24,0
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,0,0,0,14,0.4375,18,0,32
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,32,19,0.372549020,4,0.4,6,51,10
ESCAMBIA,100093,BAPTIST HOSPITAL,44,4,0.083333333,0,0,0,48,0
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,34,2,0.055555556,5,0.833333333,1,36,6
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,6,0,0,0,0,0,6,0
FLAGLER,100118,ADVENTHEALTH PALM COAST,16,2,0.111111111,0,0,0,18,0
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",0,0,0,0,0,0,0,0
GADSDEN,104000,FLORIDA STATE HOSPITAL,0,0,0,0,0,0,0,0
GULF,23960084,ASCENSION SACRED HEART GULF,0,0,0,0,0,0,0,0
HARDEE,100282,ADVENTHEALTH WAUCHULA,0,0,0,0,0,0,0,0
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,0,4,1,0,0,0,4,0
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,10,8,0.444444444,0,0,0,18,0
HERNANDO,100264,OAK HILL HOSPITAL,25,11,0.305555556,0,0,0,36,0
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,0,0,0,0,0,0
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,8,0,0,0,0,0,8,0
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,0,0,0,0,0,0,0,0
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,11,5,0.3125,0,0,0,16,0
HIGHLANDS,100109,ADVENTHEALTH SEBRING,12,0,0,0,0,0,12,0
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,9,0,0,0,0,0,9,0
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,6,2,0.25,0,0,0,8,0
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,49,25,0.337837838,4,0.166666667,20,74,24
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,4,0,0,0,0,0,4,0
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,87,9,0.09375,3,0.428571429,4,96,7
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,11,6,0.352941176,0,0,0,17,0
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,6,0,0,0,0,0,6,0
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,36,1,0.027027027,3,0.75,1,37,4
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,9,3,0.25,0,0,0,12,0
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,40,8,0.166666667,5,0.625,3,48,8
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,0,0,0,0,0,0,0,0
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,14,0,0,0,0,0,14,0
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,24,4,0.142857143,0,0,0,28,0
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,19,4,0.173913043,0,0,0,23,0
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,22,2,0.083333333,0,0,0,24,0
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,8,14,0.636363636,0,0,0,22,0
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,8,0,0,0,0,0,8,0
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,0,0,0,0,0,0,0,0
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,11,0,0,0,0,0,11,0
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,12,4,0.25,0,0,0,16,0
LAKE,100057,ADVENTHEALTH WATERMAN,16,24,0.6,0,0,0,40,0
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,36,12,0.25,0,0,0,48,0
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
LEE,100012,LEE MEMORIAL HOSPITAL,27,7,0.205882353,0,0,0,34,0
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,4,4,0.5,0,0,0,8,0
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,35,1,0.027777778,0,0,0,36,0
LEE,100244,CAPE CORAL HOSPITAL,21,1,0.045454545,0,0,0,22,0
LEE,120005,HEALTHPARK MEDICAL CENTER,28,4,0.125,18,0.209302326,68,32,86
LEE,23960103,PARK ROYAL HOSPITAL,0,0,0,0,0,0,0,0
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,5,1,0.166666667,0,0,0,6,0
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,32,14,0.304347826,7,0.777777778,2,46,9
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,14,6,0.3,0,0,0,20,0
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,0,0,0,0,0,0,0,0
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,0,0,0,0,0,0,0,0
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,6,0,0,0,0,0,6,0
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,19,5,0.208333333,0,0,0,24,0
MANATEE,100213,BLAKE MEDICAL CENTER,35,7,0.166666667,0,0,0,42,0
MANATEE,110028,CENTERSTONE OF FLORIDA,0,0,0,0,0,0,0,0
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,7,2,0.222222222,0,0,0,9,0
MARION,100062,ADVENTHEALTH OCALA,18,0,0,0,0,0,18,0
MARION,100212,OCALA REGIONAL MEDICAL CENTER,40,8,0.166666667,0,0,0,48,0
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,17,1,0.055555556,0,0,0,18,0
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,0,0,0,0,0,0
MARION,23960073,THE VINES HOSPITAL,0,0,0,0,0,0,0,0
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,0,0,0,0,0,0,0,0
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,18,0,0,0,0,0,18,0
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,4,1,0.2,0,0,0,5,0
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0,0,0,0,0,0,0,0
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,76,12,0.136363636,0,0,0,88,0
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,37,9,0.195652174,0,0,0,46,0
MIAMI-DADE,100020,DOCTORS HOSPITAL,18,0,0,0,0,0,18,0
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,184,8,0.041666667,6,0.285714286,15,192,21
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,34,8,0.190476190,0,0,0,42,0
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,56,33,0.370786517,0,0,0,89,0
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,14,0,0,0,0,0,14,0
MIAMI-DADE,100053,HIALEAH HOSPITAL,21,0,0,0,0,0,21,0
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",28,19,0.404255319,0,0,0,47,0
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,21,19,0.475,0,0,0,40,0
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,21,3,0.125,0,0,0,24,0
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,13,3,0.1875,0,0,0,16,0
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,43,9,0.173076923,0,0,0,52,0
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,6,0,0,0,0,0,6,0
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,15,13,0.464285714,0,0,0,28,0
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,6,1,0.142857143,0,0,0,7,0
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,4,4,0.5,0,0,0,8,0
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,12,4,0.25,0,0,0,16,0
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,39,12,0.235294118,0,0,0,51,0
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,41,1,0.023809524,0,0,0,42,0
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,66,9,0.12,4,0.5,4,75,8
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,0,0,0,0,0,0,0,0
MIAMI-DADE,110040,SOUTHERN WINDS,0,0,0,0,0,0,0,0
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,0,0,0,37,0.445783133,46,0,83
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,0,0,0,0,0,0
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,5,0,0,0,0,0,5,0
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,12,0,0,0,0,0,12,0
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,8,0,0,0,0,0,8,0
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100150,DEPOO HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100160,MARINERS HOSPITAL,4,0,0,0,0,0,4,0
MONROE,100195,LOWER KEYS MEDICAL CENTER,5,3,0.375,0,0,0,8,0
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,7,1,0.125,0,0,0,8,0
OKALOOSA,100054,TWIN CITIES HOSPITAL,8,0,0,0,0,0,8,0
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,16,4,0.2,0,0,0,20,0
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,22,4,0.153846154,0,0,0,26,0
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,0,0,0,0,0,0
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",0,0,0,0,0,0,0,0
OKEECHOBEE,100252,RAULERSON HOSPITAL,8,0,0,0,0,0,8,0
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,59,17,0.223684211,0,0,0,76,0
ORANGE,100007,ADVENTHEALTH ORLANDO,148,84,0.362068966,15,0.46875,17,232,32
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,21,3,0.125,0,0,0,24,0
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,6,8,0.571428571,0,0,0,14,0
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,0,0,0,0,0,0
ORANGE,100162,ADVENTHEALTH WINTER PARK,11,9,0.45,0,0,0,20,0
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,0,0,0,0,0,0
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,0,5,1,20,0.370370370,34,5,54
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,12,2,0.142857143,0,0,0,14,0
ORANGE,120003,ADVENTHEALTH APOPKA,13,6,0.315789474,0,0,0,19,0
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,0,0,0,0,0,0
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,0,0,0,20,0.5,20,0,40
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,7,1,0.125,0,0,0,8,0
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,16,13,0.448275862,0,0,0,29,0
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,33,7,0.175,0,0,0,40,0
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,17,23,0.575,0,0,0,40,0
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,6,0,0,0,0,0,6,0
OSCEOLA,23960129,BLACKBERRY CENTER,0,0,0,0,0,0,0,0
PALM BEACH,100002,BETHESDA HOSPITAL EAST,23,16,0.410256410,1,0.333333333,2,39,3
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,22,6,0.214285714,8,0.571428571,6,28,14
PALM BEACH,100080,JFK MEDICAL CENTER,49,21,0.3,0,0,0,70,0
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,6,0,0,0,0,0,6,0
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,22,19,0.463414634,0,0,0,41,0
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,18,10,0.357142857,0,0,0,28,0
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,9,1,0.1,0,0,0,10,0
PALM BEACH,100253,JUPITER MEDICAL CENTER,21,10,0.322580645,0,0,0,31,0
PALM BEACH,100258,DELRAY MEDICAL CENTER,40,11,0.215686275,0,0,0,51,0
PALM BEACH,104008,THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH INC,0,0,0,0,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,15,3,0.166666667,5,0.5,5,18,10
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,12,4,0.25,5,1,0,16,5
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,27,1,0.035714286,0,0,0,28,0
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,17,2,0.105263158,0,0,0,19,0
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,0,0,0,0,0,0
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,7,3,0.3,0,0,0,10,0
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,8,2,0.2,0,0,0,10,0
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,19,1,0.05,0,0,0,20,0
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,19,3,0.136363636,0,0,0,22,0
PASCO,100191,MEDICAL CENTER OF TRINITY,14,8,0.363636364,0,0,0,22,0
PASCO,100211,ADVENTHEALTH DADE CITY,8,1,0.111111111,0,0,0,9,0
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,52,8,0.133333333,0,0,0,60,0
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,0,0,0,0,0,0
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,15,4,0.210526316,0,0,0,19,0
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,0,0,0,0,0,0
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,0,0,0,0,0,0,0,0
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,0,0,0,0,0,0,0,0
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,41,4,0.088888889,0,0,0,45,0
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,16,4,0.2,0,0,0,20,0
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,10,3,0.230769231,0,0,0,13,0
PINELLAS,100067,ST ANTHONYS HOSPITAL,27,11,0.289473684,0,0,0,38,0
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,10,6,0.375,0,0,0,16,0
PINELLAS,100127,MORTON PLANT HOSPITAL,56,3,0.050847458,0,0,0,59,0
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,11,9,0.45,0,0,0,20,0
PINELLAS,100238,NORTHSIDE HOSPITAL,20,24,0.545454545,0,0,0,44,0
PINELLAS,100248,LARGO MEDICAL CENTER,36,10,0.217391304,0,0,0,46,0
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,0,0,0,5,0.172413793,24,0,29
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,0,0,0,0,0,0,0,0
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,18,8,0.307692308,0,0,0,26,0
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,0,0,0,0,0,0
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,6,2,0.25,0,0,0,8,0
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,0,0,0,0,0,0,0,0
POLK,100052,WINTER HAVEN HOSPITAL,39,18,0.315789474,0,0,0,57,0
POLK,100099,ADVENTHEALTH LAKE WALES,5,3,0.375,0,0,0,8,0
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,16,0,0,0,0,0,16,0
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,13,2,0.133333333,0,0,0,15,0
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,53,33,0.383720930,5,0.357142857,9,86,14
