County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
BROWARD,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,155,0.488958991,162,317
BROWARD,100225,MEMORIAL REGIONAL HOSPITAL SOUTH,41,0.344537815,78,119
BROWARD,100228,WESTSIDE REGIONAL MEDICAL CENTER,48,0.192,202,250
BROWARD,100230,MEMORIAL HOSPITAL PEMBROKE,26,0.172185430,125,151
BROWARD,103027,ST ANTHONY'S REHABILITATION HOSPITAL,20,0.769230769,6,26
BROWARD,103028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,46,0.418181818,64,110
BROWARD,104001,SOUTH FLORIDA STATE HOSPITAL,0,0,279,279
BROWARD,104015,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,12,0.24,38,50
BROWARD,104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0,0,92,92
BROWARD,110019,BROWARD HEALTH CORAL SPRINGS,22,0.143790850,131,153
BROWARD,111527,MEMORIAL HOSPITAL WEST,38,0.102702703,332,370
BROWARD,23960050,MEMORIAL HOSPITAL MIRAMAR,62,0.348314607,116,178
CALHOUN,100112,CALHOUN-LIBERTY HOSPITAL,4,0.4,6,10
CHARLOTTE,100047,BAYFRONT HEALTH PUNTA GORDA,29,0.224806202,100,129
CHARLOTTE,100077,BAYFRONT HEALTH PORT CHARLOTTE,85,0.369565217,145,230
CHARLOTTE,100236,FAWCETT MEMORIAL HOSPITAL,115,0.454545455,138,253
CITRUS,100023,CITRUS MEMORIAL HOSPITAL,73,0.357843137,131,204
CITRUS,100249,BAYFRONT HEALTH SEVEN RIVERS,7,0.068627451,95,102
CLAY,100016,KINDRED HOSPITAL-NORTH FLORIDA,24,0.328767123,49,73
CLAY,100226,ORANGE PARK MEDICAL CENTER,51,0.145714286,299,350
CLAY,23960117,ASCENSION ST VINCENT'S CLAY COUNTY,25,0.215517241,91,116
COLLIER,100018,NAPLES COMMUNITY HOSPITAL,46,0.200873362,183,229
COLLIER,110043,"WILLOUGH AT NAPLES, THE",21,0.259259259,60,81
COLLIER,120006,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,62,0.247011952,189,251
COLLIER,23960025,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,12,0.110091743,97,109
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,49,0.49,51,100
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,17,0.34,33,50
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,0,0,97,97
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,46,0.836363636,9,55
DUVAL,100001,UF HEALTH JACKSONVILLE,141,0.233830846,462,603
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,76,0.210526316,285,361
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,64,0.140350877,392,456
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,59,0.393333333,91,150
DUVAL,100151,MAYO CLINIC,39,0.128289474,265,304
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,195,0.390781563,304,499
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,7,0.050359712,132,139
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,8,0.363636364,14,22
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,30,0.322580645,63,93
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,74,0.245847176,227,301
DUVAL,23960061,WEKIVA SPRINGS,53,0.4140625,75,128
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,31,0.201298701,123,154
DUVAL,23960123,UF HEALTH NORTH,10,0.108695652,82,92
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,45,0.215311005,164,209
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,190,0.340501792,368,558
ESCAMBIA,100093,BAPTIST HOSPITAL,115,0.269953052,311,426
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,117,0.272093023,313,430
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,13,0.173333333,62,75
FLAGLER,100118,ADVENTHEALTH PALM COAST,6,0.060606061,93,99
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,13,0.866666667,2,15
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",4,1,0,4
GADSDEN,104000,FLORIDA STATE HOSPITAL,227,0.239199157,722,949
GULF,23960084,ASCENSION SACRED HEART GULF,17,0.809523810,4,21
HARDEE,100282,ADVENTHEALTH WAUCHULA,7,0.28,18,25
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,16,0.551724138,13,29
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,48,0.436363636,62,110
HERNANDO,100264,OAK HILL HOSPITAL,98,0.28,252,350
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,76,76
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,75,0.595238095,51,126
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,28,0.35,52,80
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,21,0.328125,43,64
HIGHLANDS,100109,ADVENTHEALTH SEBRING,19,0.111111111,152,171
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,9,0.409090909,13,22
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,15,0.123966942,106,121
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,88,0.151724138,492,580
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,19,0.263888889,53,72
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,139,0.142857143,834,973
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,9,0.115384615,69,78
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,24,0.279069767,62,86
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,105,0.195895522,431,536
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,23,0.201754386,91,114
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,125,0.253036437,369,494
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,20,0.384615385,32,52
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,0,0,66,66
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,37,0.145098039,218,255
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,13,0.104,112,125
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,2,0.015384615,128,130
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,7,0.116666667,53,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,6,0.3,14,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,120,0.385852090,191,311
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,16,0.205128205,62,78
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,17,0.261538462,48,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,65,0.698924731,28,93
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,27,0.125,189,216
LAKE,100057,ADVENTHEALTH WATERMAN,114,0.38,186,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,101,0.306060606,229,330
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,15,0.714285714,6,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,10,0.217391304,36,46
LEE,100012,LEE MEMORIAL HOSPITAL,107,0.321321321,226,333
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,16,0.363636364,28,44
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,176,0.315978456,381,557
LEE,100244,CAPE CORAL HOSPITAL,39,0.146616541,227,266
LEE,120005,HEALTHPARK MEDICAL CENTER,132,0.292682927,319,451
LEE,23960103,PARK ROYAL HOSPITAL,9,0.078947368,105,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,15,0.25,45,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,63,0.139380531,389,452
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,63,0.233333333,207,270
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,18,0.327272727,37,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,11,0.34375,21,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,16,0.333333333,32,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,9,0.6,6,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,31,0.108013937,256,287
MANATEE,100213,BLAKE MEDICAL CENTER,69,0.255555556,201,270
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.186046512,35,43
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,18,0.3,42,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,47,0.419642857,65,112
MARION,100062,ADVENTHEALTH OCALA,14,0.058333333,226,240
MARION,100212,OCALA REGIONAL MEDICAL CENTER,11,0.04296875,245,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,44,0.236559140,142,186
MARION,23960060,KINDRED HOSPITAL OCALA,8,0.444444444,10,18
MARION,23960073,THE VINES HOSPITAL,33,0.336734694,65,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,34,0.425,46,80
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,151,0.613821138,95,246
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,54,0.54,46,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,14,0.175,66,80
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,47,0.5875,33,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,194,0.252933507,573,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,202,0.4,303,505
MIAMI-DADE,100020,DOCTORS HOSPITAL,58,0.432835821,76,134
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,496,0.298975286,"1,163","1,659"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,71,0.257246377,205,276
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,206,0.384328358,330,536
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,121,0.703488372,51,172
MIAMI-DADE,100053,HIALEAH HOSPITAL,103,0.466063348,118,221
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",199,0.450226244,243,442
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,19,0.475,21,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,66,0.221476510,232,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,23,0.148387097,132,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,57,0.145780051,334,391
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,0,0,54,54
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,123,0.276404494,322,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,12,0.114285714,93,105
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,25,0.219298246,89,114
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,56,0.440944882,71,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,232,0.524886878,210,442
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,32,1,0,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,33,0.149321267,188,221
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,163,0.368778281,279,442
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,15,0.681818182,7,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,0,0,60,60
MIAMI-DADE,110040,SOUTHERN WINDS,1,0.013888889,71,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,58,58
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,111,0.405109489,163,274
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,2,0.010810811,183,185
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,4,0.085106383,43,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,44,0.283870968,111,155
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,2,0.033333333,58,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,17,0.5,17,34
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,5,0.555555556,4,9
MONROE,100150,DEPOO HOSPITAL,29,0.644444444,16,45
MONROE,100160,MARINERS HOSPITAL,23,0.560975610,18,41
MONROE,100195,LOWER KEYS MEDICAL CENTER,29,0.402777778,43,72
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,39,0.573529412,29,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,8,0.186046512,35,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,34,0.300884956,79,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,12,0.049180328,232,244
OKALOOSA,111520,GULF COAST TREATMENT CENTER,2,0.071428571,26,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",22,0.733333333,8,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,49,0.49,51,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,192,0.243346008,597,789
ORANGE,100007,ADVENTHEALTH ORLANDO,456,0.334310850,908,"1,364"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,56,0.189830508,239,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,30,0.159574468,158,188
ORANGE,100129,ASPIRE HEALTH PARTNERS,17,0.346938776,32,49
ORANGE,100162,ADVENTHEALTH WINTER PARK,192,0.454976303,230,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,25,0.211864407,93,118
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,19,19
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,169,0.369803063,288,457
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,24,0.113207547,188,212
ORANGE,120003,ADVENTHEALTH APOPKA,26,0.216666667,94,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),4,0.114285714,31,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,64,64
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,127,127
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,18,0.2,72,90
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,27,0.290322581,66,93
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,30,0.170454545,146,176
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,102,0.239436620,324,426
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,140,0.441640379,177,317
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,49,0.644736842,27,76
OSCEOLA,23960129,BLACKBERRY CENTER,1,0.015625,63,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,194,0.498714653,195,389
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,163,0.336082474,322,485
PALM BEACH,100080,JFK MEDICAL CENTER,237,0.396984925,360,597
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,40,0.571428571,30,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,124,0.332439678,249,373
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,51,0.251231527,152,203
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,88,0.379310345,144,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,101,0.419087137,140,241
PALM BEACH,100258,DELRAY MEDICAL CENTER,139,0.327058824,286,425
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,46,0.225490196,158,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,125,0.578703704,91,216
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,24,0.111627907,191,215
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,14,0.098591549,128,142
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,1,0.017857143,55,56
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,4,0.070175439,53,57
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,42,0.525,38,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,31,0.234848485,101,132
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,3,0.024793388,118,121
PASCO,100191,MEDICAL CENTER OF TRINITY,80,0.326530612,165,245
PASCO,100211,ADVENTHEALTH DADE CITY,30,0.309278351,67,97
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,39,0.134482759,251,290
PASCO,23960082,ADVENTHEALTH CONNERTON,2,0.030769231,63,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,17,0.153153153,94,111
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,8,0.121212121,58,66
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,26,0.419354839,36,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,46,0.365079365,80,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,11,0.102803738,96,107
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,165,0.405405405,242,407
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,32,0.201257862,127,159
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,35,0.282258065,89,124
PINELLAS,100067,ST ANTHONYS HOSPITAL,47,0.123684211,333,380
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,137,0.713541667,55,192
PINELLAS,100127,MORTON PLANT HOSPITAL,143,0.300420168,333,476
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,45,0.398230088,68,113
PINELLAS,100238,NORTHSIDE HOSPITAL,0,0,151,151
PINELLAS,100248,LARGO MEDICAL CENTER,116,0.389261745,182,298
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,32,0.174863388,151,183
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,25,0.235849057,81,106
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,85,0.309090909,190,275
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,66,66
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,41,0.493975904,42,83
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,2,0.006493506,306,308
POLK,100099,ADVENTHEALTH LAKE WALES,105,0.65625,55,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,7,0.152173913,39,46
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,89,0.468421053,101,190
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,153,0.176674365,713,866
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,7,0.189189189,30,37
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,21,0.25,63,84
SANTA ROSA,100048,JAY HOSPITAL,9,0.428571429,12,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,85,0.559210526,67,152
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,85,0.85,15,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,55,0.639534884,31,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,149,0.558052434,118,267
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,43,0.0688,582,625
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,40,0.279720280,103,143
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,19,0.365384615,33,52
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,13,0.144444444,77,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,12,0.3,28,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,58,0.278846154,150,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,56,0.278606965,145,201
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,148,0.376590331,245,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,4,0.066666667,56,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,24,0.375,40,64
ST. JOHNS,100219,FLAGLER HOSPITAL,161,0.487878788,169,330
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,86,0.219948849,305,391
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,70,0.305676856,159,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,3,0.04,72,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,32,0.178770950,147,179
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,120,0.390879479,187,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,3,0.075,37,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,10,0.833333333,2,12
UNION,100241,LAKE BUTLER HOSPITAL,17,0.68,8,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,10,0.142857143,60,70
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,43,0.394495413,66,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,170,0.310218978,378,548
VOLUSIA,100045,ADVENTHEALTH DELAND,54,0.329268293,110,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,71,0.377659574,117,188
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,106,0.272493573,283,389
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,20,0.625,12,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,31,0.424657534,42,73
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,2,0.058823529,32,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,39,0.795918367,10,49
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,8,0.615384615,5,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,57,0.548076923,47,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,16,0.271186441,43,59
