County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
BROWARD,103028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0,0,0,0,0,0,0,0
BROWARD,104001,SOUTH FLORIDA STATE HOSPITAL,0,0,0,0,0,0,0,0
BROWARD,104015,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0,0,0,0,0,0,0,0
BROWARD,104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
BROWARD,110019,BROWARD HEALTH CORAL SPRINGS,19,0,0,0,0,0,19,0
BROWARD,111527,MEMORIAL HOSPITAL WEST,52,0,0,0,0,0,52,0
BROWARD,23960050,MEMORIAL HOSPITAL MIRAMAR,22,0,0,0,0,0,22,0
CALHOUN,100112,CALHOUN-LIBERTY HOSPITAL,0,0,0,0,0,0,0,0
CHARLOTTE,100047,BAYFRONT HEALTH PUNTA GORDA,8,3,0.272727273,0,0,0,11,0
CHARLOTTE,100077,BAYFRONT HEALTH PORT CHARLOTTE,22,7,0.241379310,0,0,0,29,0
CHARLOTTE,100236,FAWCETT MEMORIAL HOSPITAL,17,2,0.105263158,0,0,0,19,0
CITRUS,100023,CITRUS MEMORIAL HOSPITAL,19,5,0.208333333,0,0,0,24,0
CITRUS,100249,BAYFRONT HEALTH SEVEN RIVERS,14,2,0.125,0,0,0,16,0
CLAY,100016,KINDRED HOSPITAL-NORTH FLORIDA,6,0,0,0,0,0,6,0
CLAY,100226,ORANGE PARK MEDICAL CENTER,27,1,0.035714286,4,0.666666667,2,28,6
CLAY,23960117,ASCENSION ST VINCENT'S CLAY COUNTY,7,1,0.125,0,0,0,8,0
COLLIER,100018,NAPLES COMMUNITY HOSPITAL,24,7,0.225806452,0,0,0,31,0
COLLIER,110043,"WILLOUGH AT NAPLES, THE",0,0,0,0,0,0,0,0
COLLIER,120006,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,11,5,0.3125,0,0,0,16,0
COLLIER,23960025,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,11,1,0.083333333,0,0,0,12,0
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,12,0,0,0,0,0,12,0
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,9,1,0.1,0,0,0,10,0
COLUMBIA,100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,3,2,0.4,0,0,0,5,0
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,11,0,0,0,0,0,11,0
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,5,3,0.375,0,0,0,8,0
DUVAL,100001,UF HEALTH JACKSONVILLE,95,5,0.05,2,0.25,6,100,8
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,47,21,0.308823529,0,0,0,68,0
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,56,20,0.263157895,0,0,0,76,0
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,111,24,0.177777778,0,0,0,135,0
DUVAL,100151,MAYO CLINIC,39,15,0.277777778,0,0,0,54,0
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,29,13,0.309523810,0,0,0,42,0
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,0,0,0,0,0,0,0,0
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,26,9,0.257142857,0,0,0,35,0
DUVAL,23960061,WEKIVA SPRINGS,0,0,0,0,0,0,0,0
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,14,11,0.44,0,0,0,25,0
DUVAL,23960123,UF HEALTH NORTH,22,2,0.083333333,0,0,0,24,0
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,0,0,0,17,0.53125,15,0,32
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,37,3,0.075,3,0.3,7,40,10
ESCAMBIA,100093,BAPTIST HOSPITAL,46,2,0.041666667,0,0,0,48,0
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,33,3,0.083333333,6,1,0,36,6
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,5,1,0.166666667,0,0,0,6,0
FLAGLER,100118,ADVENTHEALTH PALM COAST,13,5,0.277777778,0,0,0,18,0
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",0,0,0,0,0,0,0,0
GADSDEN,104000,FLORIDA STATE HOSPITAL,0,0,0,0,0,0,0,0
GULF,23960084,ASCENSION SACRED HEART GULF,0,0,0,0,0,0,0,0
HARDEE,100282,ADVENTHEALTH WAUCHULA,0,0,0,0,0,0,0,0
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,0,0,0,0,0,0,0,0
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,14,4,0.222222222,0,0,0,18,0
HERNANDO,100264,OAK HILL HOSPITAL,35,1,0.027777778,0,0,0,36,0
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,0,0,0,0,0,0
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,8,0,0,0,0,0,8,0
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,0,0,0,0,0,0,0,0
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,13,3,0.1875,0,0,0,16,0
HIGHLANDS,100109,ADVENTHEALTH SEBRING,12,0,0,0,0,0,12,0
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,0,0,0,0,0,0,0,0
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,12,2,0.142857143,0,0,0,14,0
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,60,6,0.090909091,4,0.2,16,66,20
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,4,0,0,0,0,0,4,0
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,91,4,0.042105263,3,0.428571429,4,95,7
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,16,1,0.058823529,0,0,0,17,0
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,6,0,0,0,0,0,6,0
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,37,0,0,3,0.75,1,37,4
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,7,2,0.222222222,0,0,0,9,0
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,32,16,0.333333333,4,0.5,4,48,8
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,0,0,0,0,0,0,0,0
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,16,0,0,0,0,0,16,0
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,24,3,0.111111111,0,0,0,27,0
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,20,2,0.090909091,0,0,0,22,0
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,24,0,0,0,0,0,24,0
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,18,6,0.25,0,0,0,24,0
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,4,1,0.2,0,0,0,5,0
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,0,0,0,0,0,0,0,0
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,16,1,0.058823529,0,0,0,17,0
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,13,3,0.1875,0,0,0,16,0
LAKE,100057,ADVENTHEALTH WATERMAN,21,19,0.475,0,0,0,40,0
LAKE,100084,UF HEALTH LEESBURG HOSPITAL,35,13,0.270833333,0,0,0,48,0
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
LEE,100012,LEE MEMORIAL HOSPITAL,34,2,0.055555556,0,0,0,36,0
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,5,3,0.375,0,0,0,8,0
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,33,3,0.083333333,0,0,0,36,0
LEE,100244,CAPE CORAL HOSPITAL,22,0,0,0,0,0,22,0
LEE,120005,HEALTHPARK MEDICAL CENTER,32,1,0.030303030,27,0.313953488,59,33,86
LEE,23960103,PARK ROYAL HOSPITAL,0,0,0,0,0,0,0,0
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,3,3,0.5,0,0,0,6,0
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,42,4,0.086956522,6,0.666666667,3,46,9
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,13,7,0.35,0,0,0,20,0
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,0,0,0,0,0,0,0,0
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,0,0,0,0,0,0,0,0
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,6,0,0,0,0,0,6,0
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,22,2,0.083333333,0,0,0,24,0
MANATEE,100213,BLAKE MEDICAL CENTER,28,6,0.176470588,0,0,0,34,0
MANATEE,110028,CENTERSTONE OF FLORIDA,0,0,0,0,0,0,0,0
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,4,5,0.555555556,0,0,0,9,0
MARION,100062,ADVENTHEALTH OCALA,20,0,0,0,0,0,20,0
MARION,100212,OCALA REGIONAL MEDICAL CENTER,45,3,0.0625,0,0,0,48,0
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,18,0,0,0,0,0,18,0
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,0,0,0,0,0,0
MARION,23960073,THE VINES HOSPITAL,0,0,0,0,0,0,0,0
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,0,0,0,0,0,0,0,0
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,7,24,0.774193548,0,0,0,31,0
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,7,1,0.125,0,0,0,8,0
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0,0,0,0,0,0,0,0
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,86,2,0.022727273,0,0,0,88,0
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,42,4,0.086956522,0,0,0,46,0
MIAMI-DADE,100020,DOCTORS HOSPITAL,18,0,0,0,0,0,18,0
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,164,23,0.122994652,5,0.25,15,187,20
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,42,0,0,0,0,0,42,0
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,67,32,0.323232323,0,0,0,99,0
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,11,3,0.214285714,0,0,0,14,0
MIAMI-DADE,100053,HIALEAH HOSPITAL,20,1,0.047619048,0,0,0,21,0
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",38,9,0.191489362,0,0,0,47,0
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,29,11,0.275,0,0,0,40,0
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,23,1,0.041666667,0,0,0,24,0
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,16,0,0,0,0,0,16,0
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,48,4,0.076923077,0,0,0,52,0
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,5,2,0.285714286,0,0,0,7,0
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,25,3,0.107142857,0,0,0,28,0
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,7,0,0,0,0,0,7,0
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,8,0,0,0,0,0,8,0
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,14,2,0.125,0,0,0,16,0
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,51,9,0.15,0,0,0,60,0
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,32,6,0.157894737,0,0,0,38,0
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,62,14,0.184210526,4,0.5,4,76,8
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,0,0,0,0,0,0,0,0
MIAMI-DADE,110040,SOUTHERN WINDS,0,0,0,0,0,0,0,0
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,0,0,0,29,0.391891892,45,0,74
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,0,0,0,0,0,0
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,5,0,0,0,0,0,5,0
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,12,0,0,0,0,0,12,0
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,8,0,0,0,0,0,8,0
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100150,DEPOO HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100160,MARINERS HOSPITAL,4,0,0,0,0,0,4,0
MONROE,100195,LOWER KEYS MEDICAL CENTER,9,0,0,0,0,0,9,0
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,8,0,0,0,0,0,8,0
OKALOOSA,100054,TWIN CITIES HOSPITAL,8,0,0,0,0,0,8,0
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,19,1,0.05,0,0,0,20,0
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,27,0,0,0,0,0,27,0
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,0,0,0,0,0,0
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",0,0,0,0,0,0,0,0
OKEECHOBEE,100252,RAULERSON HOSPITAL,6,2,0.25,0,0,0,8,0
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,59,20,0.253164557,0,0,0,79,0
ORANGE,100007,ADVENTHEALTH ORLANDO,184,16,0.08,10,0.3125,22,200,32
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,23,1,0.041666667,0,0,0,24,0
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,13,1,0.071428571,0,0,0,14,0
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,0,0,0,0,0,0
ORANGE,100162,ADVENTHEALTH WINTER PARK,13,7,0.35,0,0,0,20,0
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,0,0,0,0,0,0
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,3,2,0.4,29,0.537037037,25,5,54
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,10,4,0.285714286,0,0,0,14,0
ORANGE,120003,ADVENTHEALTH APOPKA,14,5,0.263157895,0,0,0,19,0
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,0,0,0,0,0,0
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,0,0,0,0,0,26,0,26
OSCEOLA,100074,ORLANDO HEALTH ST. CLOUD HOSPITAL,8,0,0,0,0,0,8,0
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,13,16,0.551724138,0,0,0,29,0
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,34,12,0.260869565,4,0.666666667,2,46,6
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,22,18,0.45,0,0,0,40,0
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,8,0,0,0,0,0,8,0
OSCEOLA,23960129,BLACKBERRY CENTER,0,0,0,0,0,0,0,0
PALM BEACH,100002,BETHESDA HOSPITAL EAST,27,12,0.307692308,1,0.333333333,2,39,3
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,27,5,0.15625,2,0.142857143,12,32,14
PALM BEACH,100080,JFK MEDICAL CENTER,30,30,0.5,0,0,0,60,0
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,6,0,0,0,0,0,6,0
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,27,14,0.341463415,0,0,0,41,0
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,25,3,0.107142857,0,0,0,28,0
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,7,3,0.3,0,0,0,10,0
PALM BEACH,100253,JUPITER MEDICAL CENTER,25,6,0.193548387,0,0,0,31,0
PALM BEACH,100258,DELRAY MEDICAL CENTER,45,9,0.166666667,0,0,0,54,0
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,13,5,0.277777778,5,0.5,5,18,10
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,15,1,0.0625,5,1,0,16,5
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,30,4,0.117647059,0,0,0,34,0
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,19,3,0.136363636,0,0,0,22,0
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,0,0,0,0,0,0
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,7,3,0.3,0,0,0,10,0
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,8,2,0.2,0,0,0,10,0
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,10,4,0.285714286,0,0,0,14,0
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,21,1,0.045454545,0,0,0,22,0
PASCO,100191,MEDICAL CENTER OF TRINITY,20,2,0.090909091,0,0,0,22,0
PASCO,100211,ADVENTHEALTH DADE CITY,6,3,0.333333333,0,0,0,9,0
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,55,5,0.083333333,0,0,0,60,0
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,0,0,0,0,0,0
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,5,3,0.375,0,0,0,8,0
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,0,0,0,0,0,0
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,0,0,0,0,0,0,0,0
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,0,0,0,0,0,0,0,0
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,30,11,0.268292683,0,0,0,41,0
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,18,2,0.1,0,0,0,20,0
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,7,2,0.222222222,0,0,0,9,0
PINELLAS,100067,ST ANTHONYS HOSPITAL,33,5,0.131578947,0,0,0,38,0
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,10,1,0.090909091,0,0,0,11,0
PINELLAS,100127,MORTON PLANT HOSPITAL,50,9,0.152542373,0,0,0,59,0
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,14,0,0,0,0,0,14,0
PINELLAS,100238,NORTHSIDE HOSPITAL,19,0,0,0,0,0,19,0
PINELLAS,100248,LARGO MEDICAL CENTER,43,3,0.065217391,0,0,0,46,0
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,0,0,0,8,0.173913043,38,0,46
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,0,0,0,0,0,0,0,0
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,20,6,0.230769231,0,0,0,26,0
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,0,0,0,0,0,0
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,6,2,0.25,0,0,0,8,0
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,0,0,0,0,0,0,0,0
POLK,100052,WINTER HAVEN HOSPITAL,54,4,0.068965517,0,0,0,58,0
POLK,100099,ADVENTHEALTH LAKE WALES,4,4,0.5,0,0,0,8,0
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,6,0,0,0,0,0,6,0
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,15,0,0,0,0,0,15,0
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,71,0,0,0,0,0,71,0
