County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
BROWARD,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,154,0.485804416,163,317
BROWARD,100225,MEMORIAL REGIONAL HOSPITAL SOUTH,35,0.299145299,82,117
BROWARD,100228,WESTSIDE REGIONAL MEDICAL CENTER,47,0.188,203,250
BROWARD,100230,MEMORIAL HOSPITAL PEMBROKE,33,0.191860465,139,172
BROWARD,103027,ST ANTHONY'S REHABILITATION HOSPITAL,19,0.730769231,7,26
BROWARD,103028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,23,0.209090909,87,110
BROWARD,104001,SOUTH FLORIDA STATE HOSPITAL,0,0,281,281
BROWARD,104015,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,12,0.24,38,50
BROWARD,104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0,0,92,92
BROWARD,110019,BROWARD HEALTH CORAL SPRINGS,16,0.095238095,152,168
BROWARD,111527,MEMORIAL HOSPITAL WEST,29,0.073604061,365,394
BROWARD,23960050,MEMORIAL HOSPITAL MIRAMAR,55,0.308988764,123,178
CALHOUN,100112,CALHOUN-LIBERTY HOSPITAL,0,0,11,11
CHARLOTTE,100047,BAYFRONT HEALTH PUNTA GORDA,64,0.278260870,166,230
CHARLOTTE,100077,BAYFRONT HEALTH PORT CHARLOTTE,78,0.356164384,141,219
CHARLOTTE,100236,FAWCETT MEMORIAL HOSPITAL,98,0.387351779,155,253
CITRUS,100023,CITRUS MEMORIAL HOSPITAL,55,0.269607843,149,204
CITRUS,100249,BAYFRONT HEALTH SEVEN RIVERS,9,0.09,91,100
CLAY,100016,KINDRED HOSPITAL-NORTH FLORIDA,33,0.452054795,40,73
CLAY,100226,ORANGE PARK MEDICAL CENTER,45,0.124309392,317,362
CLAY,23960117,ASCENSION ST VINCENT'S CLAY COUNTY,11,0.099099099,100,111
COLLIER,100018,NAPLES COMMUNITY HOSPITAL,49,0.189922481,209,258
COLLIER,110043,"WILLOUGH AT NAPLES, THE",11,0.135802469,70,81
COLLIER,120006,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,43,0.186956522,187,230
COLLIER,23960025,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,9,0.082568807,100,109
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,39,0.39,61,100
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,22,0.44,28,50
COLUMBIA,100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,6,0.428571429,8,14
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,0,0,92,92
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,37,0.672727273,18,55
DUVAL,100001,UF HEALTH JACKSONVILLE,147,0.243781095,456,603
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,211,0.412109375,301,512
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,30,0.061475410,458,488
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,27,0.18,123,150
DUVAL,100151,MAYO CLINIC,5,0.016447368,299,304
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,193,0.386773547,306,499
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,2,0.014388489,137,139
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,4,0.181818182,18,22
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,38,0.452380952,46,84
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,63,0.109947644,510,573
DUVAL,23960061,WEKIVA SPRINGS,53,0.384057971,85,138
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,104,0.427983539,139,243
DUVAL,23960123,UF HEALTH NORTH,1,0.010869565,91,92
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,45,0.228426396,152,197
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,144,0.258064516,414,558
ESCAMBIA,100093,BAPTIST HOSPITAL,129,0.302816901,297,426
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,141,0.335714286,279,420
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,14,0.186666667,61,75
FLAGLER,100118,ADVENTHEALTH PALM COAST,24,0.242424242,75,99
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,14,0.933333333,1,15
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",4,1,0,4
GADSDEN,104000,FLORIDA STATE HOSPITAL,193,0.203371970,756,949
GULF,23960084,ASCENSION SACRED HEART GULF,15,0.714285714,6,21
HARDEE,100282,ADVENTHEALTH WAUCHULA,0,0,25,25
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,14,0.482758621,15,29
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,45,0.409090909,65,110
HERNANDO,100264,OAK HILL HOSPITAL,100,0.285714286,250,350
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,61,61
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,74,0.582677165,53,127
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,21,0.2625,59,80
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,18,0.28125,46,64
HIGHLANDS,100109,ADVENTHEALTH SEBRING,34,0.198830409,137,171
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,10,0.476190476,11,21
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,10,0.094339623,96,106
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,63,0.104825291,538,601
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,20,0.281690141,51,71
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,154,0.157464213,824,978
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,20,0.202020202,79,99
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,24,0.258064516,69,93
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,153,0.285447761,383,536
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,11,0.107843137,91,102
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,115,0.232793522,379,494
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,1,0.027027027,36,37
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,8,0.103896104,69,77
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,27,0.110204082,218,245
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,27,0.214285714,99,126
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,2,0.014084507,140,142
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,0,0,60,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,10,0.5,10,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,127,0.408360129,184,311
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,14,0.205882353,54,68
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,12,0.184615385,53,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,45,0.494505495,46,91
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,14,0.065727700,199,213
LAKE,100057,ADVENTHEALTH WATERMAN,97,0.325503356,201,298
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,74,0.222891566,258,332
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,13,0.619047619,8,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,3,0.061224490,46,49
LEE,100012,LEE MEMORIAL HOSPITAL,90,0.252808989,266,356
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,10,0.227272727,34,44
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,110,0.196078431,451,561
LEE,100244,CAPE CORAL HOSPITAL,60,0.206896552,230,290
LEE,120005,HEALTHPARK MEDICAL CENTER,100,0.226244344,342,442
LEE,23960103,PARK ROYAL HOSPITAL,35,0.307017544,79,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,13,0.216666667,47,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,28,0.061135371,430,458
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,37,0.132142857,243,280
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,15,0.272727273,40,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,13,0.40625,19,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,16,0.333333333,32,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,6,0.4,9,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,17,0.057823129,277,294
MANATEE,100213,BLAKE MEDICAL CENTER,68,0.250922509,203,271
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.235294118,26,34
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,20,0.333333333,40,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,35,0.315315315,76,111
MARION,100062,ADVENTHEALTH OCALA,15,0.051724138,275,290
MARION,100212,OCALA REGIONAL MEDICAL CENTER,7,0.02734375,249,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,6,0.032258065,180,186
MARION,23960060,KINDRED HOSPITAL OCALA,5,0.277777778,13,18
MARION,23960073,THE VINES HOSPITAL,50,0.510204082,48,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,20,0.25,60,80
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,150,0.609756098,96,246
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,54,0.54,46,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,1,0.015625,63,64
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,53,0.6625,27,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,147,0.191655802,620,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,164,0.328657315,335,499
MIAMI-DADE,100020,DOCTORS HOSPITAL,26,0.195488722,107,133
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,515,0.310615199,"1,143","1,658"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,67,0.257692308,193,260
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,147,0.277882798,382,529
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,86,0.5,86,172
MIAMI-DADE,100053,HIALEAH HOSPITAL,79,0.322448980,166,245
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",196,0.449541284,240,436
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,13,0.288888889,32,45
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,54,0.181208054,244,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,18,0.116129032,137,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,87,0.222506394,304,391
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,6,0.105263158,51,57
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,83,0.186516854,362,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,20,0.2,80,100
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,14,0.122807018,100,114
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,43,0.338582677,84,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,200,0.476190476,220,420
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,26,0.838709677,5,31
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,36,0.161434978,187,223
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,93,0.209932280,350,443
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,12,0.545454545,10,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,16,0.266666667,44,60
MIAMI-DADE,110040,SOUTHERN WINDS,4,0.055555556,68,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,50,50
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,82,0.319066148,175,257
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,179,179
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,6,0.127659574,41,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,20,0.121951220,144,164
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,0,0,60,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,27,0.675,13,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,5,0.555555556,4,9
MONROE,100150,DEPOO HOSPITAL,0,0,23,23
MONROE,100160,MARINERS HOSPITAL,18,0.439024390,23,41
MONROE,100195,LOWER KEYS MEDICAL CENTER,0,0,70,70
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,31,0.455882353,37,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,7,0.162790698,36,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,47,0.415929204,66,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,42,0.177215190,195,237
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,28,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",15,0.5,15,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,47,0.47,53,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,113,0.142857143,678,791
ORANGE,100007,ADVENTHEALTH ORLANDO,339,0.254504505,993,"1,332"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,47,0.159322034,248,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,31,0.161458333,161,192
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,43,43
ORANGE,100162,ADVENTHEALTH WINTER PARK,180,0.426540284,242,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,42,0.35,78,120
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,31,31
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,111,0.244493392,343,454
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,22,0.088709677,226,248
ORANGE,120003,ADVENTHEALTH APOPKA,16,0.133333333,104,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),2,0.057142857,33,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,64,64
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,125,125
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,4,0.044943820,85,89
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,36,0.387096774,57,93
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,42,0.248520710,127,169
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,90,0.211267606,336,426
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,109,0.343848580,208,317
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,20,0.263157895,56,76
OSCEOLA,23960129,BLACKBERRY CENTER,10,0.15625,54,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,162,0.416452442,227,389
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,191,0.376725838,316,507
PALM BEACH,100080,JFK MEDICAL CENTER,208,0.366843034,359,567
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,43,0.614285714,27,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,117,0.318801090,250,367
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,58,0.287128713,144,202
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,109,0.469827586,123,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,53,0.212851406,196,249
PALM BEACH,100258,DELRAY MEDICAL CENTER,122,0.282407407,310,432
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,23,0.112745098,181,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,117,0.534246575,102,219
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,47,0.227053140,160,207
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,19,0.121794872,137,156
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,4,0.066666667,56,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,8,0.145454545,47,55
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,16,0.2,64,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,18,0.123287671,128,146
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,8,0.040404040,190,198
PASCO,100191,MEDICAL CENTER OF TRINITY,94,0.383673469,151,245
PASCO,100211,ADVENTHEALTH DADE CITY,24,0.289156627,59,83
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,53,0.182758621,237,290
PASCO,23960082,ADVENTHEALTH CONNERTON,4,0.061538462,61,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,0,0,129,129
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,4,0.065573770,57,61
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,50,0.806451613,12,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,52,0.409448819,75,127
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,30,0.280373832,77,107
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,144,0.380952381,234,378
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,56,0.358974359,100,156
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,28,0.215384615,102,130
PINELLAS,100067,ST ANTHONYS HOSPITAL,47,0.124338624,331,378
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,110,0.614525140,69,179
PINELLAS,100127,MORTON PLANT HOSPITAL,84,0.211055276,314,398
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,46,0.46,54,100
PINELLAS,100238,NORTHSIDE HOSPITAL,0,0,119,119
PINELLAS,100248,LARGO MEDICAL CENTER,114,0.382550336,184,298
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,41,0.191588785,173,214
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,44,0.415094340,62,106
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,51,0.239436620,162,213
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,3,0.045454545,63,66
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,40,0.487804878,42,82
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,15,0.051194539,278,293
POLK,100099,ADVENTHEALTH LAKE WALES,106,0.6625,54,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,6,0.133333333,39,45
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,64,0.336842105,126,190
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,124,0.143021915,743,867
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,5,0.106382979,42,47
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,23,0.273809524,61,84
SANTA ROSA,100048,JAY HOSPITAL,11,0.523809524,10,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,85,0.537974684,73,158
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,82,0.82,18,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,33,0.383720930,53,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,88,0.488888889,92,180
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,48,0.070588235,632,680
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,50,0.349650350,93,143
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,27,0.519230769,25,52
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,8,0.088888889,82,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,11,0.275,29,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,58,0.278846154,150,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,50,0.239234450,159,209
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,73,0.185750636,320,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,0,0,59,59
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,14,0.21875,50,64
ST. JOHNS,100219,FLAGLER HOSPITAL,148,0.448484848,182,330
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,71,0.181122449,321,392
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,69,0.301310044,160,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,0,0,75,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,38,0.214689266,139,177
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,98,0.319218241,209,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,3,0.075,37,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,6,0.5,6,12
UNION,100241,LAKE BUTLER HOSPITAL,21,0.84,4,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,20,0.253164557,59,79
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,52,0.477064220,57,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,206,0.360770578,365,571
VOLUSIA,100045,ADVENTHEALTH DELAND,38,0.231707317,126,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,42,0.232044199,139,181
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,91,0.231552163,302,393
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,23,0.71875,9,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,29,0.3625,51,80
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,7,0.205882353,27,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,29,0.707317073,12,41
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,10,0.769230769,3,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,57,0.548076923,47,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,15,0.254237288,44,59
