County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
BROWARD,100167,PLANTATION GENERAL HOSPITAL,153,0.579545455,111,264
BROWARD,100189,NORTHWEST MEDICAL CENTER,113,0.388316151,178,291
BROWARD,100200,BROWARD HEALTH IMPERIAL POINT,9,0.078947368,105,114
BROWARD,100210,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,52,0.304093567,119,171
BROWARD,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,155,0.488958991,162,317
BROWARD,100225,MEMORIAL REGIONAL HOSPITAL SOUTH,28,0.235294118,91,119
BROWARD,100228,WESTSIDE REGIONAL MEDICAL CENTER,50,0.2,200,250
BROWARD,100230,MEMORIAL HOSPITAL PEMBROKE,19,0.142857143,114,133
BROWARD,103027,ST ANTHONY'S REHABILITATION HOSPITAL,14,0.538461538,12,26
BROWARD,103028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,7,0.063636364,103,110
BROWARD,104001,SOUTH FLORIDA STATE HOSPITAL,0,0,289,289
BROWARD,104015,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,11,0.22,39,50
BROWARD,104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,5,0.051546392,92,97
BROWARD,110019,BROWARD HEALTH CORAL SPRINGS,24,0.167832168,119,143
BROWARD,111527,MEMORIAL HOSPITAL WEST,31,0.082666667,344,375
BROWARD,23960050,MEMORIAL HOSPITAL MIRAMAR,72,0.404494382,106,178
CALHOUN,100112,CALHOUN-LIBERTY HOSPITAL,6,0.6,4,10
CHARLOTTE,100047,BAYFRONT HEALTH PUNTA GORDA,33,0.270491803,89,122
CHARLOTTE,100077,BAYFRONT HEALTH PORT CHARLOTTE,88,0.354838710,160,248
CHARLOTTE,100236,FAWCETT MEMORIAL HOSPITAL,87,0.343873518,166,253
CITRUS,100023,CITRUS MEMORIAL HOSPITAL,83,0.406862745,121,204
CITRUS,100249,BAYFRONT HEALTH SEVEN RIVERS,25,0.247524752,76,101
CLAY,100016,KINDRED HOSPITAL-NORTH FLORIDA,24,0.328767123,49,73
CLAY,100226,ORANGE PARK MEDICAL CENTER,40,0.114942529,308,348
CLAY,23960117,ASCENSION ST VINCENT'S CLAY COUNTY,11,0.080882353,125,136
COLLIER,100018,NAPLES COMMUNITY HOSPITAL,38,0.152,212,250
COLLIER,110043,"WILLOUGH AT NAPLES, THE",19,0.218390805,68,87
COLLIER,120006,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,52,0.245283019,160,212
COLLIER,23960025,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,3,0.027522936,106,109
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,51,0.51,49,100
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,40,0.4,60,100
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,0,0,94,94
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,35,0.636363636,20,55
DUVAL,100001,UF HEALTH JACKSONVILLE,141,0.233830846,462,603
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,224,0.445328032,279,503
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,88,0.192982456,368,456
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,68,0.453333333,82,150
DUVAL,100151,MAYO CLINIC,41,0.134868421,263,304
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,188,0.376753507,311,499
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,8,0.057553957,131,139
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,8,0.363636364,14,22
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,34,0.404761905,50,84
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,61,0.202657807,240,301
DUVAL,23960061,WEKIVA SPRINGS,59,0.437037037,76,135
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,141,0.580246914,102,243
DUVAL,23960123,UF HEALTH NORTH,11,0.119565217,81,92
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,45,0.225,155,200
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,163,0.300738007,379,542
ESCAMBIA,100093,BAPTIST HOSPITAL,155,0.363849765,271,426
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,122,0.295399516,291,413
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,4,0.053333333,71,75
FLAGLER,100118,ADVENTHEALTH PALM COAST,28,0.282828283,71,99
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,15,1,0,15
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",4,1,0,4
GADSDEN,104000,FLORIDA STATE HOSPITAL,271,0.285563751,678,949
GULF,23960084,ASCENSION SACRED HEART GULF,14,0.666666667,7,21
HARDEE,100282,ADVENTHEALTH WAUCHULA,0,0,25,25
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,21,0.724137931,8,29
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,49,0.445454545,61,110
HERNANDO,100264,OAK HILL HOSPITAL,109,0.311428571,241,350
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,64,64
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,58,0.491525424,60,118
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,16,0.2,64,80
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,20,0.3125,44,64
HIGHLANDS,100109,ADVENTHEALTH SEBRING,47,0.274853801,124,171
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,12,0.545454545,10,22
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,17,0.163461538,87,104
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,79,0.120243531,578,657
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,13,0.178082192,60,73
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,143,0.149738220,812,955
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,2,0.022727273,86,88
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,18,0.206896552,69,87
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,88,0.164179104,448,536
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,19,0.172727273,91,110
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,133,0.269230769,361,494
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,1,0.027027027,36,37
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,6,0.074074074,75,81
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,38,0.1484375,218,256
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,13,0.104838710,111,124
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,2,0.014285714,138,140
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,9,0.15,51,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,8,0.4,12,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,138,0.443729904,173,311
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,14,0.197183099,57,71
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,24,0.369230769,41,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,52,0.584269663,37,89
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,14,0.067961165,192,206
LAKE,100057,ADVENTHEALTH WATERMAN,123,0.41,177,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,104,0.315151515,226,330
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,16,0.761904762,5,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,5,0.108695652,41,46
LEE,100012,LEE MEMORIAL HOSPITAL,97,0.290419162,237,334
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,8,0.181818182,36,44
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,184,0.326241135,380,564
LEE,100244,CAPE CORAL HOSPITAL,36,0.129963899,241,277
LEE,120005,HEALTHPARK MEDICAL CENTER,144,0.318584071,308,452
LEE,23960103,PARK ROYAL HOSPITAL,12,0.105263158,102,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,13,0.203125,51,64
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,84,0.185840708,368,452
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,56,0.207407407,214,270
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,16,0.290909091,39,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,11,0.34375,21,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,17,0.354166667,31,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,7,0.466666667,8,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,20,0.076628352,241,261
MANATEE,100213,BLAKE MEDICAL CENTER,46,0.171641791,222,268
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.25,24,32
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,20,0.333333333,40,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,46,0.4,69,115
MARION,100062,ADVENTHEALTH OCALA,3,0.012605042,235,238
MARION,100212,OCALA REGIONAL MEDICAL CENTER,18,0.0703125,238,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,42,0.225806452,144,186
MARION,23960060,KINDRED HOSPITAL OCALA,7,0.368421053,12,19
MARION,23960073,THE VINES HOSPITAL,35,0.353535354,64,99
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,34,0.425,46,80
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,161,0.638888889,91,252
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,59,0.59,41,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,8,0.1,72,80
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,55,0.6875,25,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,173,0.225554107,594,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,236,0.478701826,257,493
MIAMI-DADE,100020,DOCTORS HOSPITAL,71,0.529850746,63,134
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,424,0.252983294,"1,252","1,676"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,63,0.244186047,195,258
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,208,0.384473198,333,541
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,109,0.633720930,63,172
MIAMI-DADE,100053,HIALEAH HOSPITAL,92,0.408888889,133,225
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",208,0.473804100,231,439
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,18,0.45,22,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,53,0.177852349,245,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,23,0.148387097,132,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,82,0.209718670,309,391
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,2,0.037037037,52,54
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,116,0.260674157,329,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,17,0.178947368,78,95
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,39,0.342105263,75,114
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,66,0.519685039,61,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,239,0.532293987,210,449
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,31,0.96875,1,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,41,0.179824561,187,228
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,142,0.321266968,300,442
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,15,0.681818182,7,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,8,0.133333333,52,60
MIAMI-DADE,110040,SOUTHERN WINDS,5,0.069444444,67,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,60,60
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,100,0.373134328,168,268
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,2,0.011363636,174,176
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,4,0.085106383,43,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,13,0.083870968,142,155
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,1,0.016666667,59,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,15,0.375,25,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,5,0.555555556,4,9
MONROE,100150,DEPOO HOSPITAL,31,0.688888889,14,45
MONROE,100160,MARINERS HOSPITAL,18,0.439024390,23,41
MONROE,100195,LOWER KEYS MEDICAL CENTER,35,0.486111111,37,72
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,39,0.573529412,29,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,19,0.441860465,24,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,36,0.318584071,77,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,13,0.054621849,225,238
OKALOOSA,111520,GULF COAST TREATMENT CENTER,3,0.107142857,25,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",18,0.6,12,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,47,0.47,53,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,184,0.233206591,605,789
ORANGE,100007,ADVENTHEALTH ORLANDO,458,0.334550767,911,"1,369"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,42,0.142372881,253,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,22,0.127167630,151,173
ORANGE,100129,ASPIRE HEALTH PARTNERS,9,0.160714286,47,56
ORANGE,100162,ADVENTHEALTH WINTER PARK,242,0.573459716,180,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,24,0.214285714,88,112
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,19,19
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,179,0.392543860,277,456
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,28,0.132075472,184,212
ORANGE,120003,ADVENTHEALTH APOPKA,30,0.25,90,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),6,0.171428571,29,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,61,61
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,140,140
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,39,0.348214286,73,112
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,26,0.279569892,67,93
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,35,0.203488372,137,172
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,81,0.196601942,331,412
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,126,0.397476341,191,317
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,17,0.223684211,59,76
OSCEOLA,23960129,BLACKBERRY CENTER,8,0.125,56,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,173,0.444730077,216,389
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,157,0.323711340,328,485
PALM BEACH,100080,JFK MEDICAL CENTER,230,0.385259631,367,597
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,44,0.628571429,26,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,100,0.267379679,274,374
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,66,0.326732673,136,202
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,109,0.469827586,123,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,120,0.495867769,122,242
PALM BEACH,100258,DELRAY MEDICAL CENTER,116,0.264840183,322,438
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,39,0.191176471,165,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,110,0.509259259,106,216
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,32,0.157635468,171,203
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,14,0.102189781,123,137
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,1,0.016666667,59,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,4,0.071428571,52,56
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,31,0.3875,49,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,23,0.156462585,124,147
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,6,0.04,144,150
PASCO,100191,MEDICAL CENTER OF TRINITY,72,0.293877551,173,245
PASCO,100211,ADVENTHEALTH DADE CITY,14,0.166666667,70,84
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,25,0.086206897,265,290
PASCO,23960082,ADVENTHEALTH CONNERTON,5,0.076923077,60,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,10,0.090090090,101,111
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,2,0.032786885,59,61
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,30,0.483870968,32,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,48,0.380952381,78,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,14,0.130841121,93,107
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,410,0.5,410,820
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,42,0.2625,118,160
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,13,0.114035088,101,114
PINELLAS,100067,ST ANTHONYS HOSPITAL,43,0.110256410,347,390
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,196,0.731343284,72,268
PINELLAS,100127,MORTON PLANT HOSPITAL,111,0.23125,369,480
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,50,0.442477876,63,113
PINELLAS,100238,NORTHSIDE HOSPITAL,0,0,114,114
PINELLAS,100248,LARGO MEDICAL CENTER,96,0.322147651,202,298
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,58,0.273584906,154,212
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,45,0.424528302,61,106
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,72,0.263736264,201,273
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,8,0.121212121,58,66
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,32,0.380952381,52,84
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,8,0.025806452,302,310
POLK,100099,ADVENTHEALTH LAKE WALES,103,0.64375,57,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,31,0.3875,49,80
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,65,0.340314136,126,191
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,193,0.218325792,691,884
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,4,0.108108108,33,37
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,32,0.380952381,52,84
SANTA ROSA,100048,JAY HOSPITAL,14,0.666666667,7,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,85,0.620437956,52,137
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,96,0.96,4,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,27,0.313953488,59,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,143,0.55859375,113,256
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,58,0.090062112,586,644
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,57,0.393103448,88,145
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,15,0.288461538,37,52
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,13,0.142857143,78,91
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,13,0.325,27,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,41,0.197115385,167,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,47,0.238578680,150,197
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,180,0.458015267,213,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,2,0.033333333,58,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,23,0.359375,41,64
ST. JOHNS,100219,FLAGLER HOSPITAL,140,0.424242424,190,330
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,89,0.227040816,303,392
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,64,0.279475983,165,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,14,0.186666667,61,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,25,0.139664804,154,179
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,102,0.332247557,205,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,0,0,40,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,7,0.583333333,5,12
UNION,100241,LAKE BUTLER HOSPITAL,19,0.76,6,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,10,0.153846154,55,65
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,37,0.339449541,72,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,147,0.282149712,374,521
VOLUSIA,100045,ADVENTHEALTH DELAND,71,0.432926829,93,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,59,0.324175824,123,182
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,106,0.268354430,289,395
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,21,0.65625,11,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,38,0.520547945,35,73
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,0,0,34,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,43,0.693548387,19,62
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,7,0.538461538,6,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,53,0.509615385,51,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,13,0.220338983,46,59
