County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
BROWARD,100225,MEMORIAL REGIONAL HOSPITAL SOUTH,17,0.142857143,102,119
BROWARD,100228,WESTSIDE REGIONAL MEDICAL CENTER,37,0.148,213,250
BROWARD,100230,MEMORIAL HOSPITAL PEMBROKE,10,0.065359477,143,153
BROWARD,103027,ST ANTHONY'S REHABILITATION HOSPITAL,14,0.518518519,13,27
BROWARD,103028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,14,0.127272727,96,110
BROWARD,104001,SOUTH FLORIDA STATE HOSPITAL,0,0,294,294
BROWARD,104015,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,15,0.3,35,50
BROWARD,104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,5,0.051546392,92,97
BROWARD,110019,BROWARD HEALTH CORAL SPRINGS,9,0.051428571,166,175
BROWARD,111527,MEMORIAL HOSPITAL WEST,45,0.124653740,316,361
BROWARD,23960050,MEMORIAL HOSPITAL MIRAMAR,56,0.314606742,122,178
CALHOUN,100112,CALHOUN-LIBERTY HOSPITAL,4,0.4,6,10
CHARLOTTE,100047,BAYFRONT HEALTH PUNTA GORDA,30,0.232558140,99,129
CHARLOTTE,100077,BAYFRONT HEALTH PORT CHARLOTTE,57,0.255605381,166,223
CHARLOTTE,100236,FAWCETT MEMORIAL HOSPITAL,73,0.288537549,180,253
CITRUS,100023,CITRUS MEMORIAL HOSPITAL,72,0.333333333,144,216
CITRUS,100249,BAYFRONT HEALTH SEVEN RIVERS,12,0.114285714,93,105
CLAY,100016,KINDRED HOSPITAL-NORTH FLORIDA,24,0.328767123,49,73
CLAY,100226,ORANGE PARK MEDICAL CENTER,40,0.114285714,310,350
CLAY,23960117,ASCENSION ST VINCENT'S CLAY COUNTY,26,0.172185430,125,151
COLLIER,100018,NAPLES COMMUNITY HOSPITAL,43,0.164750958,218,261
COLLIER,110043,"WILLOUGH AT NAPLES, THE",22,0.252873563,65,87
COLLIER,120006,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,60,0.240963855,189,249
COLLIER,23960025,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,2,0.018348624,107,109
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,32,0.32,68,100
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,23,0.46,27,50
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,4,0.043956044,87,91
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,43,0.781818182,12,55
DUVAL,100001,UF HEALTH JACKSONVILLE,107,0.177446103,496,603
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,215,0.419921875,297,512
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,28,0.061403509,428,456
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,50,0.333333333,100,150
DUVAL,100151,MAYO CLINIC,7,0.023026316,297,304
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,162,0.324649299,337,499
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,3,0.021582734,136,139
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,5,0.227272727,17,22
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,31,0.369047619,53,84
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,51,0.169435216,250,301
DUVAL,23960061,WEKIVA SPRINGS,59,0.483606557,63,122
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,101,0.417355372,141,242
DUVAL,23960123,UF HEALTH NORTH,2,0.021978022,89,91
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,38,0.189054726,163,201
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,138,0.254612546,404,542
ESCAMBIA,100093,BAPTIST HOSPITAL,129,0.302816901,297,426
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,87,0.210653753,326,413
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,4,0.053333333,71,75
FLAGLER,100118,ADVENTHEALTH PALM COAST,14,0.141414141,85,99
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,12,0.8,3,15
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",4,1,0,4
GADSDEN,104000,FLORIDA STATE HOSPITAL,290,0.305584826,659,949
GULF,23960084,ASCENSION SACRED HEART GULF,10,0.476190476,11,21
HARDEE,100282,ADVENTHEALTH WAUCHULA,1,0.04,24,25
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,16,0.551724138,13,29
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,45,0.409090909,65,110
HERNANDO,100264,OAK HILL HOSPITAL,70,0.2,280,350
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,68,68
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,56,0.482758621,60,116
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,14,0.175,66,80
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,13,0.203125,51,64
HIGHLANDS,100109,ADVENTHEALTH SEBRING,17,0.099415205,154,171
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,11,0.611111111,7,18
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,10,0.097087379,93,103
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,74,0.112633181,583,657
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,13,0.183098592,58,71
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,118,0.121900826,850,968
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,5,0.051546392,92,97
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,21,0.244186047,65,86
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,82,0.152985075,454,536
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,9,0.084112150,98,107
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,99,0.207112971,379,478
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,23,0.442307692,29,52
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,20,0.217391304,72,92
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,29,0.117408907,218,247
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,12,0.096774194,112,124
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,11,0.067901235,151,162
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,0,0,60,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,3,0.15,17,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,103,0.331189711,208,311
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,13,0.142857143,78,91
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,14,0.215384615,51,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,45,0.489130435,47,92
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,14,0.062780269,209,223
LAKE,100057,ADVENTHEALTH WATERMAN,118,0.393333333,182,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,67,0.203030303,263,330
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,14,0.666666667,7,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,7,0.152173913,39,46
LEE,100012,LEE MEMORIAL HOSPITAL,68,0.221498371,239,307
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,12,0.272727273,32,44
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,150,0.266903915,412,562
LEE,100244,CAPE CORAL HOSPITAL,31,0.113138686,243,274
LEE,120005,HEALTHPARK MEDICAL CENTER,80,0.176991150,372,452
LEE,23960103,PARK ROYAL HOSPITAL,25,0.219298246,89,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,17,0.283333333,43,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,77,0.168122271,381,458
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,59,0.218518519,211,270
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,10,0.181818182,45,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,5,0.15625,27,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,16,0.333333333,32,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,6,0.4,9,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,25,0.084459459,271,296
MANATEE,100213,BLAKE MEDICAL CENTER,43,0.149825784,244,287
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.275862069,21,29
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,20,0.333333333,40,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,27,0.245454545,83,110
MARION,100062,ADVENTHEALTH OCALA,9,0.033962264,256,265
MARION,100212,OCALA REGIONAL MEDICAL CENTER,8,0.03125,248,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,10,0.053763441,176,186
MARION,23960060,KINDRED HOSPITAL OCALA,8,0.421052632,11,19
MARION,23960073,THE VINES HOSPITAL,43,0.438775510,55,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,35,0.4375,45,80
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,141,0.568548387,107,248
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,39,0.39,61,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,10,0.125,70,80
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,44,0.55,36,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,136,0.177314211,631,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,180,0.362173038,317,497
MIAMI-DADE,100020,DOCTORS HOSPITAL,28,0.208955224,106,134
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,474,0.283323371,"1,199","1,673"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,48,0.1875,208,256
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,167,0.310986965,370,537
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,110,0.639534884,62,172
MIAMI-DADE,100053,HIALEAH HOSPITAL,108,0.440816327,137,245
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",176,0.400911162,263,439
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,15,0.375,25,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,62,0.208053691,236,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,19,0.122580645,136,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,69,0.176470588,322,391
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,6,0.109090909,49,55
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,85,0.191011236,360,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,9,0.082568807,100,109
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,28,0.245614035,86,114
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,58,0.456692913,69,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,197,0.382524272,318,515
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,30,0.9375,2,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,37,0.165178571,187,224
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,127,0.287330317,315,442
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,13,0.590909091,9,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,3,0.05,57,60
MIAMI-DADE,110040,SOUTHERN WINDS,20,0.277777778,52,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,59,59
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,97,0.328813559,198,295
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,2,0.010989011,180,182
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,8,0.170212766,39,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,11,0.070967742,144,155
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,0,0,60,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,13,0.325,27,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,5,0.555555556,4,9
MONROE,100150,DEPOO HOSPITAL,33,0.733333333,12,45
MONROE,100160,MARINERS HOSPITAL,20,0.487804878,21,41
MONROE,100195,LOWER KEYS MEDICAL CENTER,33,0.471428571,37,70
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,31,0.455882353,37,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,16,0.372093023,27,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,35,0.309734513,78,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,18,0.073170732,228,246
OKALOOSA,111520,GULF COAST TREATMENT CENTER,2,0.071428571,26,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",16,0.533333333,14,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,46,0.46,54,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,129,0.163291139,661,790
ORANGE,100007,ADVENTHEALTH ORLANDO,392,0.287179487,973,"1,365"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,43,0.145762712,252,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,21,0.095454545,199,220
ORANGE,100129,ASPIRE HEALTH PARTNERS,17,0.326923077,35,52
ORANGE,100162,ADVENTHEALTH WINTER PARK,208,0.492890995,214,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,39,0.371428571,66,105
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,19,19
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,114,0.249452954,343,457
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,19,0.082969432,210,229
ORANGE,120003,ADVENTHEALTH APOPKA,21,0.175,99,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),8,0.228571429,27,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,64,64
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,140,140
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,22,0.194690265,91,113
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,23,0.247311828,70,93
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,30,0.171428571,145,175
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,86,0.199535963,345,431
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,98,0.276836158,256,354
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,9,0.118421053,67,76
OSCEOLA,23960129,BLACKBERRY CENTER,10,0.15625,54,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,152,0.389743590,238,390
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,127,0.267368421,348,475
PALM BEACH,100080,JFK MEDICAL CENTER,241,0.403685092,356,597
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,29,0.414285714,41,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,61,0.162666667,314,375
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,39,0.192118227,164,203
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,104,0.448275862,128,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,67,0.276859504,175,242
PALM BEACH,100258,DELRAY MEDICAL CENTER,86,0.194570136,356,442
PALM BEACH,104008,SUNVIEW MEDICAL CENTER,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,23,0.112745098,181,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,103,0.468181818,117,220
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,15,0.072115385,193,208
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,14,0.079096045,163,177
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,60,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,4,0.070175439,53,57
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,20,0.25,60,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,7,0.047945205,139,146
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,7,0.048275862,138,145
PASCO,100191,MEDICAL CENTER OF TRINITY,56,0.228571429,189,245
PASCO,100211,ADVENTHEALTH DADE CITY,11,0.142857143,66,77
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,39,0.134482759,251,290
PASCO,23960082,ADVENTHEALTH CONNERTON,11,0.169230769,54,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,0,0,115,115
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,61,61
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,32,0.516129032,30,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,46,0.365079365,80,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,24,0.224299065,83,107
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,360,0.437956204,462,822
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,39,0.24375,121,160
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,11,0.092436975,108,119
PINELLAS,100067,ST ANTHONYS HOSPITAL,43,0.116531165,326,369
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,195,0.783132530,54,249
PINELLAS,100127,MORTON PLANT HOSPITAL,73,0.155982906,395,468
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,37,0.327433628,76,113
PINELLAS,100238,NORTHSIDE HOSPITAL,0,0,168,168
PINELLAS,100248,LARGO MEDICAL CENTER,77,0.258389262,221,298
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,39,0.196969697,159,198
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,47,0.443396226,59,106
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,61,0.225092251,210,271
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,8,0.121212121,58,66
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,36,0.428571429,48,84
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,12,0.039087948,295,307
POLK,100099,ADVENTHEALTH LAKE WALES,98,0.6125,62,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,7,0.145833333,41,48
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,58,0.298969072,136,194
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,118,0.133484163,766,884
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,1,0.016666667,59,60
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,35,0.416666667,49,84
SANTA ROSA,100048,JAY HOSPITAL,16,0.761904762,5,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,85,0.611510791,54,139
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,96,0.96,4,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,34,0.395348837,52,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,107,0.469298246,121,228
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,34,0.052067381,619,653
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,48,0.335664336,95,143
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,24,0.461538462,28,52
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,19,0.211111111,71,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,13,0.325,27,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,27,0.129807692,181,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,68,0.314814815,148,216
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,103,0.262086514,290,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,3,0.05,57,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,25,0.390625,39,64
ST. JOHNS,100219,FLAGLER HOSPITAL,129,0.390909091,201,330
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,60,0.153061224,332,392
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,47,0.205240175,182,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,10,0.133333333,65,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,21,0.118644068,156,177
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,88,0.286644951,219,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,3,0.075,37,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,10,0.833333333,2,12
UNION,100241,LAKE BUTLER HOSPITAL,21,0.84,4,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,10,0.169491525,49,59
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,44,0.403669725,65,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,171,0.305903399,388,559
VOLUSIA,100045,ADVENTHEALTH DELAND,39,0.237804878,125,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,58,0.316939891,125,183
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,101,0.260981912,286,387
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,19,0.59375,13,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,39,0.4875,41,80
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,5,0.147058824,29,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,34,0.666666667,17,51
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,12,0.923076923,1,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,42,0.403846154,62,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,10,0.169491525,49,59
