County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",4,1,0,4
GADSDEN,104000,FLORIDA STATE HOSPITAL,357,0.376185458,592,949
GULF,23960084,ASCENSION SACRED HEART GULF,18,0.857142857,3,21
HARDEE,100282,ADVENTHEALTH WAUCHULA,0,0,22,22
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,23,0.793103448,6,29
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,47,0.427272727,63,110
HERNANDO,100264,OAK HILL HOSPITAL,77,0.22,273,350
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,78,78
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,56,0.470588235,63,119
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,27,0.3375,53,80
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,11,0.169230769,54,65
HIGHLANDS,100109,ADVENTHEALTH SEBRING,16,0.093567251,155,171
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,10,0.476190476,11,21
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,7,0.057851240,114,121
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,199,0.280677010,510,709
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,19,0.260273973,54,73
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,163,0.158714703,864,"1,027"
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,37,0.327433628,76,113
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,12,0.131868132,79,91
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,99,0.184701493,437,536
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,8,0.062992126,119,127
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,93,0.190573770,395,488
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,17,0.425,23,40
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,0,0,94,94
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,23,0.095435685,218,241
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,3,0.023076923,127,130
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,51,0.288135593,126,177
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,2,0.033333333,58,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,9,0.45,11,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,106,0.336507937,209,315
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,13,0.149425287,74,87
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,9,0.138461538,56,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,39,0.428571429,52,91
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,17,0.085427136,182,199
LAKE,100057,ADVENTHEALTH WATERMAN,76,0.253333333,224,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,78,0.236363636,252,330
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,13,0.619047619,8,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,15,0.326086957,31,46
LEE,100012,LEE MEMORIAL HOSPITAL,53,0.167721519,263,316
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,13,0.295454545,31,44
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,72,0.133828996,466,538
LEE,100244,CAPE CORAL HOSPITAL,15,0.052083333,273,288
LEE,120005,HEALTHPARK MEDICAL CENTER,85,0.188053097,367,452
LEE,23960103,PARK ROYAL HOSPITAL,15,0.131578947,99,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,21,0.35,39,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,33,0.071274298,430,463
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,23,0.083636364,252,275
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,10,0.181818182,45,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,7,0.21875,25,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,11,0.229166667,37,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,10,0.666666667,5,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,17,0.053291536,302,319
MANATEE,100213,BLAKE MEDICAL CENTER,23,0.086792453,242,265
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.195121951,33,41
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,24,0.4,36,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,36,0.297520661,85,121
MARION,100062,ADVENTHEALTH OCALA,12,0.042253521,272,284
MARION,100212,OCALA REGIONAL MEDICAL CENTER,3,0.01171875,253,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,31,0.166666667,155,186
MARION,23960060,KINDRED HOSPITAL OCALA,6,0.333333333,12,18
MARION,23960073,THE VINES HOSPITAL,45,0.459183673,53,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,40,0.5,40,80
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,70,0.411764706,100,170
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,44,0.44,56,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,10,0.125,70,80
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,48,0.6,32,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,139,0.181225554,628,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,165,0.333333333,330,495
MIAMI-DADE,100020,DOCTORS HOSPITAL,47,0.350746269,87,134
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,393,0.233511586,"1,290","1,683"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,62,0.230483271,207,269
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,150,0.277264325,391,541
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,100,0.581395349,72,172
MIAMI-DADE,100053,HIALEAH HOSPITAL,120,0.466926070,137,257
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",164,0.373576310,275,439
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,19,0.475,21,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,60,0.201342282,238,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,22,0.141935484,133,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,88,0.225063939,303,391
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,8,0.145454545,47,55
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,89,0.2,356,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,5,0.047169811,101,106
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,41,0.359649123,73,114
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,41,0.322834646,86,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,222,0.451219512,270,492
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,28,0.875,4,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,34,0.151111111,191,225
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,96,0.217194570,346,442
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,17,0.772727273,5,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,24,0.4,36,60
MIAMI-DADE,110040,SOUTHERN WINDS,10,0.138888889,62,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,5,0.083333333,55,60
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,121,0.386581470,192,313
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,2,0.010695187,185,187
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,10,0.212765957,37,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,13,0.083870968,142,155
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,0,0,60,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,27,0.675,13,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,5,0.555555556,4,9
MONROE,100150,DEPOO HOSPITAL,34,0.755555556,11,45
MONROE,100160,MARINERS HOSPITAL,20,0.487804878,21,41
MONROE,100195,LOWER KEYS MEDICAL CENTER,34,0.548387097,28,62
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,29,0.426470588,39,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,11,0.255813953,32,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,41,0.362831858,72,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,24,0.101265823,213,237
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,28,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",9,0.3,21,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,52,0.52,48,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,124,0.155974843,671,795
ORANGE,100007,ADVENTHEALTH ORLANDO,375,0.274926686,989,"1,364"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,40,0.135593220,255,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,19,0.090476190,191,210
ORANGE,100129,ASPIRE HEALTH PARTNERS,13,0.232142857,43,56
ORANGE,100162,ADVENTHEALTH WINTER PARK,197,0.466824645,225,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,28,0.245614035,86,114
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,19,19
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,139,0.306167401,315,454
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,8,0.033898305,228,236
ORANGE,120003,ADVENTHEALTH APOPKA,19,0.158333333,101,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),6,0.171428571,29,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,64,64
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,150,150
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,33,0.286956522,82,115
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,33,0.354838710,60,93
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,31,0.184523810,137,168
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,85,0.196759259,347,432
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,108,0.335403727,214,322
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,18,0.236842105,58,76
OSCEOLA,23960129,BLACKBERRY CENTER,8,0.125,56,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,151,0.388174807,238,389
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,152,0.322033898,320,472
PALM BEACH,100080,JFK MEDICAL CENTER,253,0.423076923,345,598
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,48,0.685714286,22,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,125,0.331564987,252,377
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,34,0.169154229,167,201
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,106,0.456896552,126,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,82,0.338842975,160,242
PALM BEACH,100258,DELRAY MEDICAL CENTER,109,0.250574713,326,435
PALM BEACH,104008,THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH INC,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,25,0.122549020,179,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,102,0.472222222,114,216
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,32,0.150943396,180,212
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,16,0.083769634,175,191
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,1,0.016666667,59,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,19,0.271428571,51,70
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,20,0.25,60,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,13,0.089041096,133,146
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,18,0.116129032,137,155
PASCO,100191,MEDICAL CENTER OF TRINITY,49,0.2,196,245
PASCO,100211,ADVENTHEALTH DADE CITY,19,0.197916667,77,96
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,9,0.031034483,281,290
PASCO,23960082,ADVENTHEALTH CONNERTON,2,0.030769231,63,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,0,0,122,122
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,61,61
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,30,0.483870968,32,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,46,0.365079365,80,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,24,0.224299065,83,107
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,158,0.398989899,238,396
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,45,0.28125,115,160
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,17,0.127819549,116,133
PINELLAS,100067,ST ANTHONYS HOSPITAL,24,0.065934066,340,364
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,210,0.792452830,55,265
PINELLAS,100127,MORTON PLANT HOSPITAL,45,0.105633803,381,426
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,50,0.420168067,69,119
PINELLAS,100238,NORTHSIDE HOSPITAL,15,0.110294118,121,136
PINELLAS,100248,LARGO MEDICAL CENTER,97,0.325503356,201,298
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,30,0.163934426,153,183
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,45,0.424528302,61,106
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,68,0.263565891,190,258
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,10,0.151515152,56,66
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,36,0.428571429,48,84
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,22,0.065476190,314,336
POLK,100099,ADVENTHEALTH LAKE WALES,99,0.61875,61,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,36,0.486486486,38,74
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,71,0.373684211,119,190
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,154,0.174405436,729,883
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,7,0.137254902,44,51
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,15,0.178571429,69,84
SANTA ROSA,100048,JAY HOSPITAL,3,0.142857143,18,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,85,0.559210526,67,152
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,100,1,0,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,48,0.558139535,38,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,70,0.366492147,121,191
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,40,0.056818182,664,704
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,22,0.147651007,127,149
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,10,0.192307692,42,52
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,0,0,87,87
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,9,0.225,31,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,52,0.25,156,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,57,0.262672811,160,217
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,106,0.269720102,287,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,0,0,60,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,12,0.1875,52,64
ST. JOHNS,100219,FLAGLER HOSPITAL,132,0.398791541,199,331
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,54,0.137055838,340,394
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,51,0.222707424,178,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,3,0.04,72,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,24,0.134078212,155,179
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,89,0.289902280,218,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,4,0.1,36,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,7,0.583333333,5,12
UNION,100241,LAKE BUTLER HOSPITAL,17,0.68,8,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,10,0.185185185,44,54
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,39,0.357798165,70,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,159,0.321862348,335,494
VOLUSIA,100045,ADVENTHEALTH DELAND,31,0.189024390,133,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,36,0.191489362,152,188
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,99,0.245049505,305,404
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,20,0.625,12,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,23,0.306666667,52,75
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,5,0.147058824,29,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,43,0.467391304,49,92
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,11,0.846153846,2,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,35,0.336538462,69,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,19,0.322033898,40,59
