County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
ESCAMBIA,100093,BAPTIST HOSPITAL,41,7,0.145833333,0,0,0,48,0
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,30,6,0.166666667,6,1,0,36,6
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,5,1,0.166666667,0,0,0,6,0
FLAGLER,100118,ADVENTHEALTH PALM COAST,10,8,0.444444444,0,0,0,18,0
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",0,0,0,0,0,0,0,0
GADSDEN,104000,FLORIDA STATE HOSPITAL,0,0,0,0,0,0,0,0
GULF,23960084,ASCENSION SACRED HEART GULF,0,0,0,0,0,0,0,0
HARDEE,100282,ADVENTHEALTH WAUCHULA,0,0,0,0,0,0,0,0
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,0,4,1,0,0,0,4,0
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,14,4,0.222222222,0,0,0,18,0
HERNANDO,100264,OAK HILL HOSPITAL,18,8,0.307692308,0,0,0,26,0
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,0,0,0,0,0,0
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,6,2,0.25,0,0,0,8,0
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,0,0,0,0,0,0,0,0
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,11,5,0.3125,0,0,0,16,0
HIGHLANDS,100109,ADVENTHEALTH SEBRING,11,1,0.083333333,0,0,0,12,0
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,0,2,1,0,0,0,2,0
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,3,5,0.625,0,0,0,8,0
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,50,16,0.242424242,0,0,20,66,20
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,4,0,0,0,0,0,4,0
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,94,2,0.020833333,1,0.142857143,6,96,7
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,15,2,0.117647059,0,0,0,17,0
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,6,0,0,0,0,0,6,0
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,30,7,0.189189189,3,0.75,1,37,4
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,6,2,0.25,0,0,0,8,0
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,38,10,0.208333333,8,1,0,48,8
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,0,0,0,0,0,0,0,0
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,11,0,0,0,0,0,11,0
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,24,6,0.2,0,0,0,30,0
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,22,0,0,0,0,0,22,0
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,20,2,0.090909091,0,0,0,22,0
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,12,12,0.5,0,0,0,24,0
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,8,1,0.111111111,0,0,0,9,0
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,0,0,0,0,0,0,0,0
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,7,1,0.125,0,0,0,8,0
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,15,1,0.0625,0,0,0,16,0
LAKE,100057,ADVENTHEALTH WATERMAN,19,21,0.525,0,0,0,40,0
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,39,9,0.1875,0,0,0,48,0
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
LEE,100012,LEE MEMORIAL HOSPITAL,27,9,0.25,0,0,0,36,0
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,8,0,0,0,0,0,8,0
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,36,0,0,0,0,0,36,0
LEE,100244,CAPE CORAL HOSPITAL,17,5,0.227272727,0,0,0,22,0
LEE,120005,HEALTHPARK MEDICAL CENTER,28,5,0.151515152,29,0.337209302,57,33,86
LEE,23960103,PARK ROYAL HOSPITAL,0,0,0,0,0,0,0,0
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,5,1,0.166666667,0,0,0,6,0
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,37,9,0.195652174,6,0.666666667,3,46,9
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,10,10,0.5,0,0,0,20,0
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,0,0,0,0,0,0,0,0
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,0,0,0,0,0,0,0,0
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,4,2,0.333333333,0,0,0,6,0
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,21,3,0.125,0,0,0,24,0
MANATEE,100213,BLAKE MEDICAL CENTER,30,10,0.25,0,0,0,40,0
MANATEE,110028,CENTERSTONE OF FLORIDA,0,0,0,0,0,0,0,0
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,3,6,0.666666667,0,0,0,9,0
MARION,100062,ADVENTHEALTH OCALA,15,0,0,0,0,0,15,0
MARION,100212,OCALA REGIONAL MEDICAL CENTER,40,8,0.166666667,0,0,0,48,0
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,17,1,0.055555556,0,0,0,18,0
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,0,0,0,0,0,0
MARION,23960073,THE VINES HOSPITAL,0,0,0,0,0,0,0,0
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,0,0,0,0,0,0,0,0
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,8,23,0.741935484,0,0,0,31,0
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,2,6,0.75,0,0,0,8,0
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0,0,0,0,0,0,0,0
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,79,9,0.102272727,0,0,0,88,0
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,23,23,0.5,0,0,0,46,0
MIAMI-DADE,100020,DOCTORS HOSPITAL,7,11,0.611111111,0,0,0,18,0
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,170,21,0.109947644,5,0.25,15,191,20
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,31,13,0.295454545,0,0,0,44,0
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,56,33,0.370786517,0,0,0,89,0
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,11,3,0.214285714,0,0,0,14,0
MIAMI-DADE,100053,HIALEAH HOSPITAL,16,5,0.238095238,0,0,0,21,0
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",28,19,0.404255319,0,0,0,47,0
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,22,18,0.45,0,0,0,40,0
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,19,5,0.208333333,0,0,0,24,0
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,13,3,0.1875,0,0,0,16,0
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,33,19,0.365384615,0,0,0,52,0
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,5,1,0.166666667,0,0,0,6,0
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,21,7,0.25,0,0,0,28,0
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,5,2,0.285714286,0,0,0,7,0
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,6,2,0.25,0,0,0,8,0
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,11,5,0.3125,0,0,0,16,0
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,40,11,0.215686275,0,0,0,51,0
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,36,3,0.076923077,0,0,0,39,0
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,55,21,0.276315789,4,0.5,4,76,8
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,0,0,0,0,0,0,0,0
MIAMI-DADE,110040,SOUTHERN WINDS,0,0,0,0,0,0,0,0
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,0,0,0,40,0.481927711,43,0,83
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,0,0,0,0,0,0
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,5,0,0,0,0,0,5,0
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,12,0,0,0,0,0,12,0
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,7,1,0.125,0,0,0,8,0
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100150,DEPOO HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100160,MARINERS HOSPITAL,4,0,0,0,0,0,4,0
MONROE,100195,LOWER KEYS MEDICAL CENTER,0,9,1,0,0,0,9,0
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,7,1,0.125,0,0,0,8,0
OKALOOSA,100054,TWIN CITIES HOSPITAL,6,2,0.25,0,0,0,8,0
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,15,5,0.25,0,0,0,20,0
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,25,1,0.038461538,0,0,0,26,0
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,0,0,0,0,0,0
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",0,0,0,0,0,0,0,0
OKEECHOBEE,100252,RAULERSON HOSPITAL,7,1,0.125,0,0,0,8,0
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,60,16,0.210526316,0,0,0,76,0
ORANGE,100007,ADVENTHEALTH ORLANDO,131,101,0.435344828,14,0.4375,18,232,32
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,19,5,0.208333333,0,0,0,24,0
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,8,6,0.428571429,0,0,0,14,0
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,0,0,0,0,0,0
ORANGE,100162,ADVENTHEALTH WINTER PARK,9,11,0.55,0,0,0,20,0
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,0,0,0,0,0,0
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,0,5,1,19,0.351851852,35,5,54
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,8,6,0.428571429,0,0,0,14,0
ORANGE,120003,ADVENTHEALTH APOPKA,6,13,0.684210526,0,0,0,19,0
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,0,0,0,0,0,0
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,0,0,0,19,0.475,21,0,40
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,6,2,0.25,0,0,0,8,0
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,16,13,0.448275862,0,0,0,29,0
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,32,8,0.2,0,0,0,40,0
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,23,17,0.425,0,0,0,40,0
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,4,2,0.333333333,0,0,0,6,0
OSCEOLA,23960129,BLACKBERRY CENTER,0,0,0,0,0,0,0,0
PALM BEACH,100002,BETHESDA HOSPITAL EAST,18,21,0.538461538,2,0.666666667,1,39,3
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,16,10,0.384615385,7,0.5,7,26,14
PALM BEACH,100080,JFK MEDICAL CENTER,35,35,0.5,0,0,0,70,0
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,4,2,0.333333333,0,0,0,6,0
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,25,16,0.390243902,0,0,0,41,0
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,22,6,0.214285714,0,0,0,28,0
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,4,6,0.6,0,0,0,10,0
PALM BEACH,100253,JUPITER MEDICAL CENTER,19,12,0.387096774,0,0,0,31,0
PALM BEACH,100258,DELRAY MEDICAL CENTER,28,24,0.461538462,0,0,0,52,0
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,15,3,0.166666667,5,0.5,5,18,10
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,13,3,0.1875,3,0.6,2,16,5
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,25,3,0.107142857,0,0,0,28,0
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,15,2,0.117647059,0,0,0,17,0
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,0,0,0,0,0,0
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,6,4,0.4,0,0,0,10,0
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,3,7,0.7,0,0,0,10,0
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,7,4,0.363636364,0,0,0,11,0
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,21,1,0.045454545,0,0,0,22,0
PASCO,100191,MEDICAL CENTER OF TRINITY,21,1,0.045454545,0,0,0,22,0
PASCO,100211,ADVENTHEALTH DADE CITY,9,0,0,0,0,0,9,0
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,56,4,0.066666667,0,0,0,60,0
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,0,0,0,0,0,0
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,5,3,0.375,0,0,0,8,0
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,0,0,0,0,0,0
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,0,0,0,0,0,0,0,0
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,0,0,0,0,0,0,0,0
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,25,16,0.390243902,0,0,0,41,0
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,14,6,0.3,0,0,0,20,0
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,8,2,0.2,0,0,0,10,0
PINELLAS,100067,ST ANTHONYS HOSPITAL,45,5,0.1,0,0,0,50,0
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,7,4,0.363636364,0,0,0,11,0
PINELLAS,100127,MORTON PLANT HOSPITAL,50,29,0.367088608,0,0,0,79,0
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,10,4,0.285714286,0,0,0,14,0
PINELLAS,100238,NORTHSIDE HOSPITAL,16,0,0,0,0,0,16,0
PINELLAS,100248,LARGO MEDICAL CENTER,38,8,0.173913043,0,0,0,46,0
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,0,0,0,14,0.285714286,35,0,49
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,0,0,0,0,0,0,0,0
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,15,6,0.285714286,0,0,0,21,0
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,0,0,0,0,0,0
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,5,3,0.375,0,0,0,8,0
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,0,0,0,0,0,0,0,0
POLK,100052,WINTER HAVEN HOSPITAL,36,3,0.076923077,0,0,0,39,0
POLK,100099,ADVENTHEALTH LAKE WALES,2,6,0.75,0,0,0,8,0
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,15,14,0.482758621,0,0,0,29,0
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,16,0,0,0,0,0,16,0
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,64,22,0.255813953,9,0.642857143,5,86,14
