County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,10,2,0.166666667,0,0,0,12,0
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,7,3,0.3,0,0,0,10,0
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,18,0,0,0,0,0,18,0
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,2,6,0.75,0,0,0,8,0
DUVAL,100001,UF HEALTH JACKSONVILLE,85,15,0.15,2,0.25,6,100,8
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,45,23,0.338235294,0,0,0,68,0
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,58,14,0.194444444,0,0,0,72,0
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,19,5,0.208333333,0,0,0,24,0
DUVAL,100151,MAYO CLINIC,44,10,0.185185185,0,0,0,54,0
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,32,10,0.238095238,0,0,0,42,0
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,0,0,0,0,0,0,0,0
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,25,10,0.285714286,0,0,0,35,0
DUVAL,23960061,WEKIVA SPRINGS,0,0,0,0,0,0,0,0
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,14,4,0.222222222,0,0,0,18,0
DUVAL,23960123,UF HEALTH NORTH,23,2,0.08,0,0,0,25,0
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,0,0,0,6,0.3,14,0,20
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,49,12,0.196721311,2,0.2,8,61,10
ESCAMBIA,100093,BAPTIST HOSPITAL,48,0,0,0,0,0,48,0
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,28,8,0.222222222,4,0.666666667,2,36,6
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,5,1,0.166666667,0,0,0,6,0
FLAGLER,100118,ADVENTHEALTH PALM COAST,17,1,0.055555556,0,0,0,18,0
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",0,0,0,0,0,0,0,0
GADSDEN,104000,FLORIDA STATE HOSPITAL,0,0,0,0,0,0,0,0
GULF,23960084,ASCENSION SACRED HEART GULF,0,0,0,0,0,0,0,0
HARDEE,100282,ADVENTHEALTH WAUCHULA,0,0,0,0,0,0,0,0
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,0,4,1,0,0,0,4,0
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,16,3,0.157894737,0,0,0,19,0
HERNANDO,100264,OAK HILL HOSPITAL,34,2,0.055555556,0,0,0,36,0
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,0,0,0,0,0,0
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,8,0,0,0,0,0,8,0
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,0,0,0,0,0,0,0,0
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,13,2,0.133333333,0,0,0,15,0
HIGHLANDS,100109,ADVENTHEALTH SEBRING,11,0,0,0,0,0,11,0
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,0,1,1,0,0,0,1,0
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,7,2,0.222222222,0,0,0,9,0
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,45,29,0.391891892,8,0.347826087,15,74,23
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,4,0,0,0,0,0,4,0
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,94,2,0.020833333,3,0.428571429,4,96,7
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,14,3,0.176470588,0,0,0,17,0
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,6,0,0,0,0,0,6,0
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,29,8,0.216216216,4,1,0,37,4
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,8,2,0.2,0,0,0,10,0
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,34,14,0.291666667,6,0.75,2,48,8
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,0,0,0,0,0,0,0,0
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,7,5,0.416666667,0,0,0,12,0
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,24,7,0.225806452,0,0,0,31,0
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,23,1,0.041666667,0,0,0,24,0
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,18,8,0.307692308,0,0,0,26,0
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,19,5,0.208333333,0,0,0,24,0
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,6,2,0.25,0,0,0,8,0
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,0,0,0,0,0,0,0,0
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,5,2,0.285714286,0,0,0,7,0
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,10,6,0.375,0,0,0,16,0
LAKE,100057,ADVENTHEALTH WATERMAN,26,14,0.35,0,0,0,40,0
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,35,13,0.270833333,0,0,0,48,0
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
LEE,100012,LEE MEMORIAL HOSPITAL,31,5,0.138888889,0,0,0,36,0
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,8,0,0,0,0,0,8,0
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,33,3,0.083333333,0,0,0,36,0
LEE,100244,CAPE CORAL HOSPITAL,22,0,0,0,0,0,22,0
LEE,120005,HEALTHPARK MEDICAL CENTER,25,8,0.242424242,17,0.197674419,69,33,86
LEE,23960103,PARK ROYAL HOSPITAL,0,0,0,0,0,0,0,0
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,6,0,0,0,0,0,6,0
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,45,1,0.021739130,7,0.777777778,2,46,9
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,19,1,0.05,0,0,0,20,0
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,0,0,0,0,0,0,0,0
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,0,0,0,0,0,0,0,0
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,6,0,0,0,0,0,6,0
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,18,6,0.25,0,0,0,24,0
MANATEE,100213,BLAKE MEDICAL CENTER,34,5,0.128205128,0,0,0,39,0
MANATEE,110028,CENTERSTONE OF FLORIDA,0,0,0,0,0,0,0,0
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,8,1,0.111111111,0,0,0,9,0
MARION,100062,ADVENTHEALTH OCALA,20,0,0,0,0,0,20,0
MARION,100212,OCALA REGIONAL MEDICAL CENTER,46,12,0.206896552,0,0,0,58,0
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,17,1,0.055555556,0,0,0,18,0
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,0,0,0,0,0,0
MARION,23960073,THE VINES HOSPITAL,0,0,0,0,0,0,0,0
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,0,0,0,0,0,0,0,0
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,9,7,0.4375,0,0,0,16,0
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,6,0,0,0,0,0,6,0
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0,0,0,0,0,0,0,0
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,78,10,0.113636364,0,0,0,88,0
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,30,16,0.347826087,0,0,0,46,0
MIAMI-DADE,100020,DOCTORS HOSPITAL,14,4,0.222222222,0,0,0,18,0
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,173,42,0.195348837,8,0.380952381,13,215,21
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,29,13,0.309523810,0,0,0,42,0
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,68,21,0.235955056,0,0,0,89,0
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,12,2,0.142857143,0,0,0,14,0
MIAMI-DADE,100053,HIALEAH HOSPITAL,16,5,0.238095238,0,0,0,21,0
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",39,8,0.170212766,0,0,0,47,0
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,0,7,1,0,0,0,7,0
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,23,1,0.041666667,0,0,0,24,0
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,16,0,0,0,0,0,16,0
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,36,16,0.307692308,0,0,0,52,0
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,5,1,0.166666667,0,0,0,6,0
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,27,1,0.035714286,0,0,0,28,0
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,5,2,0.285714286,0,0,0,7,0
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,4,4,0.5,0,0,0,8,0
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,9,7,0.4375,0,0,0,16,0
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,36,15,0.294117647,0,0,0,51,0
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,40,0,0,0,0,0,40,0
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,59,16,0.213333333,5,0.625,3,75,8
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,0,0,0,0,0,0,0,0
MIAMI-DADE,110040,SOUTHERN WINDS,0,0,0,0,0,0,0,0
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,0,0,0,51,0.5,51,0,102
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,0,0,0,0,0,0
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,5,0,0,0,0,0,5,0
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,12,0,0,0,0,0,12,0
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,8,0,0,0,0,0,8,0
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100150,DEPOO HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100160,MARINERS HOSPITAL,4,0,0,0,0,0,4,0
MONROE,100195,LOWER KEYS MEDICAL CENTER,4,5,0.555555556,0,0,0,9,0
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,7,1,0.125,0,0,0,8,0
OKALOOSA,100054,TWIN CITIES HOSPITAL,8,0,0,0,0,0,8,0
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,18,2,0.1,0,0,0,20,0
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,22,4,0.153846154,0,0,0,26,0
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,0,0,0,0,0,0
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",0,0,0,0,0,0,0,0
OKEECHOBEE,100252,RAULERSON HOSPITAL,6,2,0.25,0,0,0,8,0
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,62,14,0.184210526,0,0,0,76,0
ORANGE,100007,ADVENTHEALTH ORLANDO,154,78,0.336206897,12,0.375,20,232,32
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,20,4,0.166666667,0,0,0,24,0
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,4,10,0.714285714,0,0,0,14,0
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,0,0,0,0,0,0
ORANGE,100162,ADVENTHEALTH WINTER PARK,18,2,0.1,0,0,0,20,0
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,0,0,0,0,0,0
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,1,4,0.8,22,0.407407407,32,5,54
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,12,2,0.142857143,0,0,0,14,0
ORANGE,120003,ADVENTHEALTH APOPKA,14,5,0.263157895,0,0,0,19,0
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,0,0,0,0,0,0
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,0,0,0,9,0.225,31,0,40
ORANGE,23960180,ORLANDO HEALTH HORIZON WEST HOSPITAL,0,0,0,0,0,0,0,0
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,7,1,0.125,0,0,0,8,0
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,18,11,0.379310345,0,0,0,29,0
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,35,5,0.125,0,0,0,40,0
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,25,15,0.375,0,0,0,40,0
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,9,0,0,0,0,0,9,0
OSCEOLA,23960129,BLACKBERRY CENTER,0,0,0,0,0,0,0,0
PALM BEACH,100002,BETHESDA HOSPITAL EAST,22,17,0.435897436,1,0.333333333,2,39,3
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,21,5,0.192307692,11,0.785714286,3,26,14
PALM BEACH,100080,JFK MEDICAL CENTER,37,33,0.471428571,0,0,0,70,0
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,6,0,0,0,0,0,6,0
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,21,10,0.322580645,0,0,0,31,0
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,24,4,0.142857143,0,0,0,28,0
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,8,2,0.2,0,0,0,10,0
PALM BEACH,100253,JUPITER MEDICAL CENTER,22,9,0.290322581,0,0,0,31,0
PALM BEACH,100258,DELRAY MEDICAL CENTER,44,5,0.102040816,0,0,0,49,0
PALM BEACH,104008,SUNVIEW MEDICAL CENTER,0,0,0,0,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,13,1,0.071428571,7,0.7,3,14,10
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,18,0,0,5,1,0,18,5
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,27,1,0.035714286,0,0,0,28,0
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,13,4,0.235294118,0,0,0,17,0
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,0,0,0,0,0,0
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,6,4,0.4,0,0,0,10,0
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,8,2,0.2,0,0,0,10,0
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,15,0,0,0,0,0,15,0
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,20,2,0.090909091,0,0,0,22,0
PASCO,100191,MEDICAL CENTER OF TRINITY,16,6,0.272727273,0,0,0,22,0
PASCO,100211,ADVENTHEALTH DADE CITY,8,0,0,0,0,0,8,0
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,59,1,0.016666667,0,0,0,60,0
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,0,0,0,0,0,0
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,12,3,0.2,0,0,0,15,0
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,0,0,0,0,0,0
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,0,0,0,0,0,0,0,0
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,0,0,0,0,0,0,0,0
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,33,14,0.297872340,0,0,0,47,0
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,18,2,0.1,0,0,0,20,0
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,6,2,0.25,0,0,0,8,0
PINELLAS,100067,ST ANTHONYS HOSPITAL,20,18,0.473684211,0,0,0,38,0
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,10,1,0.090909091,0,0,0,11,0
PINELLAS,100127,MORTON PLANT HOSPITAL,59,7,0.106060606,0,0,0,66,0
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,13,8,0.380952381,0,0,0,21,0
PINELLAS,100238,NORTHSIDE HOSPITAL,23,21,0.477272727,0,0,0,44,0
PINELLAS,100248,LARGO MEDICAL CENTER,46,9,0.163636364,0,0,0,55,0
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,0,0,0,4,0.081632653,45,0,49
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,0,0,0,0,0,0,0,0
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,26,0,0,0,0,0,26,0
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,0,0,0,0,0,0
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,5,3,0.375,0,0,0,8,0
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,0,0,0,0,0,0,0,0
POLK,100052,WINTER HAVEN HOSPITAL,48,12,0.2,0,0,0,60,0
POLK,100099,ADVENTHEALTH LAKE WALES,8,0,0,0,0,0,8,0
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,4,10,0.714285714,0,0,0,14,0
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,13,2,0.133333333,0,0,0,15,0
