County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
ORANGE,100007,ADVENTHEALTH ORLANDO,145,87,0.375,0,0,32,232,32
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,16,8,0.333333333,0,0,0,24,0
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,8,6,0.428571429,0,0,0,14,0
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,0,0,0,0,0,0
ORANGE,100162,ADVENTHEALTH WINTER PARK,9,11,0.55,0,0,0,20,0
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,0,0,0,0,0,0
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,1,4,0.8,19,0.351851852,35,5,54
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,11,3,0.214285714,0,0,0,14,0
ORANGE,120003,ADVENTHEALTH APOPKA,8,11,0.578947368,0,0,0,19,0
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,0,0,0,0,0,0
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,0,0,0,18,0.45,22,0,40
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,7,1,0.125,0,0,0,8,0
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,16,13,0.448275862,0,0,0,29,0
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,33,7,0.175,0,0,0,40,0
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,23,17,0.425,0,0,0,40,0
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,10,0,0,0,0,0,10,0
OSCEOLA,23960129,BLACKBERRY CENTER,0,0,0,0,0,0,0,0
PALM BEACH,100002,BETHESDA HOSPITAL EAST,12,27,0.692307692,3,1,0,39,3
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,11,15,0.576923077,5,0.357142857,9,26,14
PALM BEACH,100080,JFK MEDICAL CENTER,32,38,0.542857143,0,0,0,70,0
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,4,2,0.333333333,0,0,0,6,0
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,15,23,0.605263158,0,0,0,38,0
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,28,0,0,0,0,0,28,0
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,9,1,0.1,0,0,0,10,0
PALM BEACH,100253,JUPITER MEDICAL CENTER,16,15,0.483870968,0,0,0,31,0
PALM BEACH,100258,DELRAY MEDICAL CENTER,32,11,0.255813953,0,0,0,43,0
PALM BEACH,104008,SUNVIEW MEDICAL CENTER,0,0,0,0,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,11,7,0.388888889,2,0.2,8,18,10
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,11,5,0.3125,4,0.8,1,16,5
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,23,5,0.178571429,0,0,0,28,0
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,23,1,0.041666667,0,0,0,24,0
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,0,0,0,0,0,0
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,8,2,0.2,0,0,0,10,0
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,3,7,0.7,0,0,0,10,0
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,11,2,0.153846154,0,0,0,13,0
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,17,5,0.227272727,0,0,0,22,0
PASCO,100191,MEDICAL CENTER OF TRINITY,14,8,0.363636364,0,0,0,22,0
PASCO,100211,ADVENTHEALTH DADE CITY,6,1,0.142857143,0,0,0,7,0
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,49,11,0.183333333,0,0,0,60,0
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,0,0,0,0,0,0
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,6,0,0,0,0,0,6,0
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,0,0,0,0,0,0
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,0,0,0,0,0,0,0,0
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,0,0,0,0,0,0,0,0
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,25,16,0.390243902,0,0,0,41,0
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,14,5,0.263157895,0,0,0,19,0
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,8,2,0.2,0,0,0,10,0
PINELLAS,100067,ST ANTHONYS HOSPITAL,25,13,0.342105263,0,0,0,38,0
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,5,6,0.545454545,0,0,0,11,0
PINELLAS,100127,MORTON PLANT HOSPITAL,48,10,0.172413793,0,0,0,58,0
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,14,6,0.3,0,0,0,20,0
PINELLAS,100238,NORTHSIDE HOSPITAL,19,0,0,0,0,0,19,0
PINELLAS,100248,LARGO MEDICAL CENTER,36,10,0.217391304,0,0,0,46,0
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,0,0,0,5,0.151515152,28,0,33
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,0,0,0,0,0,0,0,0
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,24,1,0.04,0,0,0,25,0
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,0,0,0,0,0,0
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,4,4,0.5,0,0,0,8,0
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,0,0,0,0,0,0,0,0
POLK,100052,WINTER HAVEN HOSPITAL,36,1,0.027027027,0,0,0,37,0
POLK,100099,ADVENTHEALTH LAKE WALES,5,3,0.375,0,0,0,8,0
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,6,6,0.5,0,0,0,12,0
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,14,1,0.066666667,0,0,0,15,0
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,54,32,0.372093023,8,0.571428571,6,86,14
