County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
BROWARD,100038,MEMORIAL REGIONAL HOSPITAL,149,0.181929182,670,819
BROWARD,100039,BROWARD HEALTH MEDICAL CENTER,35,0.094086022,337,372
BROWARD,100042,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,45,0.378151261,74,119
BROWARD,100056,CLEVELAND CLINIC HOSPITAL,2,0.008620690,230,232
BROWARD,100073,HOLY CROSS HOSPITAL,139,0.399425287,209,348
BROWARD,100086,BROWARD HEALTH NORTH,8,0.034334764,225,233
BROWARD,100120,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,29,0.453125,35,64
BROWARD,100167,PLANTATION GENERAL HOSPITAL,148,0.560606061,116,264
BROWARD,100189,NORTHWEST MEDICAL CENTER,83,0.278523490,215,298
BROWARD,100200,BROWARD HEALTH IMPERIAL POINT,2,0.015503876,127,129
BROWARD,100210,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,37,0.177033493,172,209
BROWARD,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,163,0.514195584,154,317
BROWARD,100225,MEMORIAL REGIONAL HOSPITAL SOUTH,36,0.302521008,83,119
BROWARD,100228,WESTSIDE REGIONAL MEDICAL CENTER,38,0.152,212,250
BROWARD,100230,MEMORIAL HOSPITAL PEMBROKE,12,0.077419355,143,155
BROWARD,103027,ST ANTHONY'S REHABILITATION HOSPITAL,13,0.590909091,9,22
BROWARD,103028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,36,0.327272727,74,110
BROWARD,104001,SOUTH FLORIDA STATE HOSPITAL,0,0,285,285
BROWARD,104015,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,23,0.46,27,50
BROWARD,104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0,0,92,92
BROWARD,110019,BROWARD HEALTH CORAL SPRINGS,3,0.018518519,159,162
BROWARD,111527,MEMORIAL HOSPITAL WEST,30,0.072463768,384,414
BROWARD,23960050,MEMORIAL HOSPITAL MIRAMAR,46,0.258426966,132,178
CALHOUN,100112,CALHOUN-LIBERTY HOSPITAL,3,0.3,7,10
CHARLOTTE,100047,BAYFRONT HEALTH PUNTA GORDA,31,0.244094488,96,127
CHARLOTTE,100077,BAYFRONT HEALTH PORT CHARLOTTE,93,0.390756303,145,238
CHARLOTTE,100236,FAWCETT MEMORIAL HOSPITAL,105,0.415019763,148,253
CITRUS,100023,CITRUS MEMORIAL HOSPITAL,54,0.264705882,150,204
CITRUS,100249,BAYFRONT HEALTH SEVEN RIVERS,4,0.016393443,240,244
CLAY,100016,KINDRED HOSPITAL-NORTH FLORIDA,24,0.328767123,49,73
CLAY,100226,ORANGE PARK MEDICAL CENTER,31,0.087323944,324,355
CLAY,23960117,ASCENSION ST VINCENT'S CLAY COUNTY,16,0.139130435,99,115
COLLIER,100018,NAPLES COMMUNITY HOSPITAL,61,0.210344828,229,290
COLLIER,110043,"WILLOUGH AT NAPLES, THE",21,0.259259259,60,81
COLLIER,120006,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,45,0.193965517,187,232
COLLIER,23960025,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,15,0.137614679,94,109
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,38,0.38,62,100
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,19,0.38,31,50
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,0,0,94,94
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,37,0.672727273,18,55
DUVAL,100001,UF HEALTH JACKSONVILLE,133,0.220563847,470,603
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,112,0.277227723,292,404
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,34,0.074561404,422,456
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,46,0.306666667,104,150
DUVAL,100151,MAYO CLINIC,18,0.057324841,296,314
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,183,0.366733467,316,499
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,7,0.050359712,132,139
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,4,0.181818182,18,22
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,31,0.369047619,53,84
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,63,0.209302326,238,301
DUVAL,23960061,WEKIVA SPRINGS,53,0.438016529,68,121
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,28,0.161849711,145,173
DUVAL,23960123,UF HEALTH NORTH,2,0.021505376,91,93
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,38,0.184466019,168,206
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,159,0.284946237,399,558
ESCAMBIA,100093,BAPTIST HOSPITAL,113,0.265258216,313,426
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,115,0.267441860,315,430
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,12,0.16,63,75
FLAGLER,100118,ADVENTHEALTH PALM COAST,14,0.141414141,85,99
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,13,0.866666667,2,15
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",4,1,0,4
GADSDEN,104000,FLORIDA STATE HOSPITAL,239,0.251844046,710,949
GULF,23960084,ASCENSION SACRED HEART GULF,14,0.666666667,7,21
HARDEE,100282,ADVENTHEALTH WAUCHULA,2,0.08,23,25
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,29,0.674418605,14,43
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,57,0.518181818,53,110
HERNANDO,100264,OAK HILL HOSPITAL,72,0.205714286,278,350
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,69,69
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,72,0.571428571,54,126
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,27,0.3375,53,80
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,32,0.5,32,64
HIGHLANDS,100109,ADVENTHEALTH SEBRING,7,0.039772727,169,176
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,7,0.368421053,12,19
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,8,0.073394495,101,109
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,75,0.127118644,515,590
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,14,0.194444444,58,72
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,82,0.087234043,858,940
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,7,0.084337349,76,83
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,23,0.258426966,66,89
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,84,0.156716418,452,536
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,9,0.080357143,103,112
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,138,0.279352227,356,494
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,8,0.181818182,36,44
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,14,0.159090909,74,88
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,21,0.087866109,218,239
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,19,0.161016949,99,118
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,0,0,146,146
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,3,0.05,57,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,4,0.2,16,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,123,0.395498392,188,311
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,11,0.139240506,68,79
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,17,0.261538462,48,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,64,0.659793814,33,97
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,22,0.106796117,184,206
LAKE,100057,ADVENTHEALTH WATERMAN,90,0.3,210,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,84,0.254545455,246,330
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,11,0.523809524,10,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,0,0,46,46
LEE,100012,LEE MEMORIAL HOSPITAL,46,0.142414861,277,323
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,15,0.340909091,29,44
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,155,0.282331512,394,549
LEE,100244,CAPE CORAL HOSPITAL,30,0.110701107,241,271
LEE,120005,HEALTHPARK MEDICAL CENTER,90,0.199115044,362,452
LEE,23960103,PARK ROYAL HOSPITAL,12,0.105263158,102,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,11,0.183333333,49,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,50,0.109170306,408,458
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,43,0.159259259,227,270
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,17,0.309090909,38,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,13,0.40625,19,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,16,0.333333333,32,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,6,0.4,9,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,18,0.063604240,265,283
MANATEE,100213,BLAKE MEDICAL CENTER,26,0.104417671,223,249
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.210526316,30,38
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,23,0.383333333,37,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,26,0.230088496,87,113
MARION,100062,ADVENTHEALTH OCALA,13,0.047619048,260,273
MARION,100212,OCALA REGIONAL MEDICAL CENTER,2,0.0078125,254,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,18,0.096774194,168,186
MARION,23960060,KINDRED HOSPITAL OCALA,7,0.388888889,11,18
MARION,23960073,THE VINES HOSPITAL,38,0.387755102,60,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,35,0.4375,45,80
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,146,0.593495935,100,246
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,52,0.52,48,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,12,0.15,68,80
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,52,0.65,28,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,109,0.142112125,658,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,208,0.411067194,298,506
MIAMI-DADE,100020,DOCTORS HOSPITAL,62,0.462686567,72,134
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,437,0.258121677,"1,256","1,693"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,82,0.309433962,183,265
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,200,0.369003690,342,542
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,119,0.691860465,53,172
MIAMI-DADE,100053,HIALEAH HOSPITAL,100,0.423728814,136,236
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",171,0.389521640,268,439
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,13,0.325,27,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,71,0.238255034,227,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,19,0.122580645,136,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,60,0.153452685,331,391
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,3,0.054545455,52,55
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,59,0.132584270,386,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,14,0.157303371,75,89
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,21,0.184210526,93,114
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,54,0.425196850,73,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,210,0.466666667,240,450
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,32,1,0,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,47,0.211711712,175,222
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,139,0.314479638,303,442
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,16,0.727272727,6,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,8,0.133333333,52,60
MIAMI-DADE,110040,SOUTHERN WINDS,13,0.180555556,59,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,57,57
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,104,0.339869281,202,306
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,2,0.010989011,180,182
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,6,0.127659574,41,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,14,0.089171975,143,157
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,1,0.016666667,59,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,16,0.4,24,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,5,0.555555556,4,9
MONROE,100150,DEPOO HOSPITAL,34,0.772727273,10,44
MONROE,100160,MARINERS HOSPITAL,21,0.512195122,20,41
MONROE,100195,LOWER KEYS MEDICAL CENTER,24,0.338028169,47,71
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,22,0.323529412,46,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,12,0.279069767,31,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,37,0.327433628,76,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,21,0.087866109,218,239
OKALOOSA,111520,GULF COAST TREATMENT CENTER,2,0.071428571,26,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",15,0.5,15,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,45,0.45,55,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,163,0.206329114,627,790
ORANGE,100007,ADVENTHEALTH ORLANDO,398,0.291788856,966,"1,364"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,57,0.193220339,238,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,38,0.186274510,166,204
ORANGE,100129,ASPIRE HEALTH PARTNERS,13,0.232142857,43,56
ORANGE,100162,ADVENTHEALTH WINTER PARK,190,0.450236967,232,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,41,0.376146789,68,109
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,19,19
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,102,0.225165563,351,453
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,32,0.140969163,195,227
ORANGE,120003,ADVENTHEALTH APOPKA,23,0.190082645,98,121
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),3,0.085714286,32,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,64,64
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,143,143
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,4,0.043956044,87,91
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,22,0.241758242,69,91
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,30,0.170454545,146,176
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,108,0.253521127,318,426
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,102,0.317757009,219,321
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,9,0.118421053,67,76
OSCEOLA,23960129,BLACKBERRY CENTER,7,0.109375,57,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,180,0.459183673,212,392
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,141,0.290721649,344,485
PALM BEACH,100080,JFK MEDICAL CENTER,209,0.372549020,352,561
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,40,0.571428571,30,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,115,0.311653117,254,369
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,32,0.153846154,176,208
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,110,0.474137931,122,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,63,0.259259259,180,243
PALM BEACH,100258,DELRAY MEDICAL CENTER,110,0.247747748,334,444
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,21,0.102941176,183,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,114,0.527777778,102,216
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,22,0.105263158,187,209
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,14,0.084337349,152,166
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,5,0.083333333,55,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,4,0.072727273,51,55
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,30,0.375,50,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,11,0.073333333,139,150
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,10,0.067114094,139,149
PASCO,100191,MEDICAL CENTER OF TRINITY,52,0.212244898,193,245
PASCO,100211,ADVENTHEALTH DADE CITY,20,0.232558140,66,86
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,26,0.089655172,264,290
PASCO,23960082,ADVENTHEALTH CONNERTON,4,0.061538462,61,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,3,0.027027027,108,111
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,2,0.032786885,59,61
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,41,0.569444444,31,72
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,56,0.444444444,70,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,22,0.205607477,85,107
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,188,0.454106280,226,414
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,42,0.2625,118,160
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,27,0.232758621,89,116
PINELLAS,100067,ST ANTHONYS HOSPITAL,41,0.108465608,337,378
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,137,0.658653846,71,208
PINELLAS,100127,MORTON PLANT HOSPITAL,91,0.198257081,368,459
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,42,0.371681416,71,113
PINELLAS,100238,NORTHSIDE HOSPITAL,0,0,145,145
PINELLAS,100248,LARGO MEDICAL CENTER,97,0.325503356,201,298
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,35,0.187165775,152,187
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,48,0.452830189,58,106
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,71,0.255395683,207,278
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,66,66
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,36,0.433734940,47,83
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,23,0.075409836,282,305
POLK,100099,ADVENTHEALTH LAKE WALES,108,0.675,52,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,7,0.155555556,38,45
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,65,0.342105263,125,190
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,179,0.206697460,687,866
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,16,0.210526316,60,76
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,14,0.166666667,70,84
SANTA ROSA,100048,JAY HOSPITAL,15,0.714285714,6,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,85,0.582191781,61,146
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,88,0.88,12,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,38,0.441860465,48,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,150,0.561797753,117,267
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,36,0.051575931,662,698
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,36,0.236842105,116,152
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,21,0.403846154,31,52
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,4,0.044444444,86,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,12,0.3,28,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,48,0.230769231,160,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,84,0.392523364,130,214
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,108,0.274809160,285,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,0,0,60,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,21,0.328125,43,64
ST. JOHNS,100219,FLAGLER HOSPITAL,120,0.363636364,210,330
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,95,0.242346939,297,392
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,50,0.218340611,179,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,2,0.026666667,73,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,24,0.134078212,155,179
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,110,0.358306189,197,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,3,0.075,37,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,8,0.666666667,4,12
UNION,100241,LAKE BUTLER HOSPITAL,19,0.76,6,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,10,0.153846154,55,65
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,23,0.211009174,86,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,170,0.324427481,354,524
VOLUSIA,100045,ADVENTHEALTH DELAND,57,0.347560976,107,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,37,0.198924731,149,186
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,80,0.199004975,322,402
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,19,0.59375,13,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,26,0.371428571,44,70
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,2,0.058823529,32,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,36,0.734693878,13,49
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,6,0.461538462,7,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,44,0.423076923,60,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,24,0.406779661,35,59
