County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
OKEECHOBEE,100252,RAULERSON HOSPITAL,38,0.38,62,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,164,0.206809584,629,793
ORANGE,100007,ADVENTHEALTH ORLANDO,350,0.262762763,982,"1,332"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,47,0.159322034,248,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,8,0.032786885,236,244
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,31,31
ORANGE,100162,ADVENTHEALTH WINTER PARK,165,0.390995261,257,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,37,0.308333333,83,120
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,27,27
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,125,0.271149675,336,461
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,8,0.030534351,254,262
ORANGE,120003,ADVENTHEALTH APOPKA,9,0.073170732,114,123
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),7,0.2,28,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),1,0.015625,63,64
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,125,125
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,17,0.191011236,72,89
OSCEOLA,100074,ST CLOUD REGIONAL MEDICAL CENTER,35,0.346534653,66,101
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,40,0.232558140,132,172
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,94,0.222748815,328,422
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,151,0.476340694,166,317
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,6,0.078947368,70,76
OSCEOLA,23960129,BLACKBERRY CENTER,3,0.046875,61,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,116,0.298200514,273,389
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,126,0.229927007,422,548
PALM BEACH,100080,JFK MEDICAL CENTER,176,0.312611012,387,563
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,39,0.557142857,31,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,55,0.150273224,311,366
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,46,0.212962963,170,216
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,94,0.405172414,138,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,78,0.317073171,168,246
PALM BEACH,100258,DELRAY MEDICAL CENTER,161,0.326572008,332,493
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,29,0.133027523,189,218
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,95,0.439814815,121,216
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,47,0.195020747,194,241
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,16,0.083333333,176,192
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,60,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,1,0.018181818,54,55
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,7,0.086419753,74,81
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,10,0.071942446,129,139
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,22,0.103773585,190,212
PASCO,100191,MEDICAL CENTER OF TRINITY,87,0.355102041,158,245
PASCO,100211,ADVENTHEALTH DADE CITY,22,0.258823529,63,85
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,63,0.217241379,227,290
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,65,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,0,0,124,124
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,1,0.019607843,50,51
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,31,0.5,31,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,41,0.325396825,85,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,10,0.112359551,79,89
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,175,0.411764706,250,425
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,31,0.210884354,116,147
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,11,0.097345133,102,113
PINELLAS,100067,ST ANTHONYS HOSPITAL,35,0.108359133,288,323
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,8,0.059259259,127,135
PINELLAS,100127,MORTON PLANT HOSPITAL,59,0.148241206,339,398
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,10,0.082644628,111,121
PINELLAS,100238,NORTHSIDE HOSPITAL,0,0,147,147
PINELLAS,100248,LARGO MEDICAL CENTER,41,0.146953405,238,279
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,24,0.121827411,173,197
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,40,0.384615385,64,104
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,28,0.110236220,226,254
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,6,0.1,54,60
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,15,0.245901639,46,61
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,23,0.479166667,25,48
POLK,100052,WINTER HAVEN HOSPITAL,13,0.040880503,305,318
POLK,100099,ADVENTHEALTH LAKE WALES,97,0.60625,63,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,0,0,58,58
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,67,0.352631579,123,190
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,81,0.091732729,802,883
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,2,0.0625,30,32
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,17,0.202380952,67,84
SANTA ROSA,100048,JAY HOSPITAL,10,0.476190476,11,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,80,0.575539568,59,139
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,76,0.76,24,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,17,0.220779221,60,77
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,126,0.520661157,116,242
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,27,0.038793103,669,696
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,31,0.209459459,117,148
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,38,0.506666667,37,75
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,15,0.166666667,75,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,4,0.1,36,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,42,0.201923077,166,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,30,0.138248848,187,217
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,81,0.206106870,312,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,5,0.083333333,55,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,20,0.3125,44,64
ST. JOHNS,100219,FLAGLER HOSPITAL,125,0.374251497,209,334
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,40,0.099502488,362,402
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,50,0.218340611,179,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,15,0.2,60,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,25,0.141242938,152,177
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,117,0.381107492,190,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,9,0.225,31,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,8,0.444444444,10,18
UNION,100241,LAKE BUTLER HOSPITAL,20,0.8,5,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,61,0.580952381,44,105
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,34,0.311926606,75,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,151,0.285984848,377,528
VOLUSIA,100045,ADVENTHEALTH DELAND,55,0.335365854,109,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,37,0.187817259,160,197
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,94,0.286585366,234,328
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,21,0.65625,11,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,23,0.353846154,42,65
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,7,0.205882353,27,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,32,0.470588235,36,68
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,7,0.538461538,6,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,38,0.365384615,66,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,16,0.271186441,43,59
