County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,35,1,0.027777778,4,0.666666667,2,36,6
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,6,0,0,0,0,0,6,0
FLAGLER,100118,ADVENTHEALTH PALM COAST,14,4,0.222222222,0,0,0,18,0
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",0,0,0,0,0,0,0,0
GADSDEN,104000,FLORIDA STATE HOSPITAL,0,0,0,0,0,0,0,0
GULF,23960084,ASCENSION SACRED HEART GULF,0,0,0,0,0,0,0,0
HARDEE,100282,ADVENTHEALTH WAUCHULA,0,0,0,0,0,0,0,0
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,0,4,1,0,0,0,4,0
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,12,6,0.333333333,0,0,0,18,0
HERNANDO,100264,OAK HILL HOSPITAL,33,3,0.083333333,0,0,0,36,0
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,0,0,0,0,0,0
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,8,0,0,0,0,0,8,0
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,0,0,0,0,0,0,0,0
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,15,1,0.0625,0,0,0,16,0
HIGHLANDS,100109,ADVENTHEALTH SEBRING,11,0,0,0,0,0,11,0
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,0,2,1,0,0,0,2,0
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,6,2,0.25,0,0,0,8,0
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,47,19,0.287878788,0,0,19,66,19
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,4,0,0,0,0,0,4,0
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,90,4,0.042553191,3,0.428571429,4,94,7
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,15,2,0.117647059,0,0,0,17,0
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,6,0,0,0,0,0,6,0
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,36,1,0.027027027,4,1,0,37,4
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,8,2,0.2,0,0,0,10,0
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,34,14,0.291666667,4,0.5,4,48,8
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,0,0,0,0,0,0,0,0
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,11,0,0,0,0,0,11,0
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,24,4,0.142857143,0,0,0,28,0
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,19,4,0.173913043,0,0,0,23,0
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,27,1,0.035714286,0,0,0,28,0
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,19,5,0.208333333,0,0,0,24,0
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,8,0,0,0,0,0,8,0
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,0,0,0,0,0,0,0,0
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,7,4,0.363636364,0,0,0,11,0
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,13,3,0.1875,0,0,0,16,0
LAKE,100057,ADVENTHEALTH WATERMAN,18,22,0.55,0,0,0,40,0
LAKE,100084,UF HEALTH LEESBURG HOSPITAL INC,42,6,0.125,0,0,0,48,0
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
LEE,100012,LEE MEMORIAL HOSPITAL,24,12,0.333333333,0,0,0,36,0
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,5,3,0.375,0,0,0,8,0
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,32,4,0.111111111,0,0,0,36,0
LEE,100244,CAPE CORAL HOSPITAL,22,0,0,0,0,0,22,0
LEE,120005,HEALTHPARK MEDICAL CENTER,25,8,0.242424242,24,0.279069767,62,33,86
LEE,23960103,PARK ROYAL HOSPITAL,0,0,0,0,0,0,0,0
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,4,2,0.333333333,0,0,0,6,0
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,45,1,0.021739130,8,0.888888889,1,46,9
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,16,4,0.2,0,0,0,20,0
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,0,0,0,0,0,0,0,0
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,0,0,0,0,0,0,0,0
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,4,2,0.333333333,0,0,0,6,0
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,22,2,0.083333333,0,0,0,24,0
MANATEE,100213,BLAKE MEDICAL CENTER,25,10,0.285714286,0,0,0,35,0
MANATEE,110028,CENTERSTONE OF FLORIDA,0,0,0,0,0,0,0,0
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,9,0,0,0,0,0,9,0
MARION,100062,ADVENTHEALTH OCALA,20,0,0,0,0,0,20,0
MARION,100212,OCALA REGIONAL MEDICAL CENTER,44,4,0.083333333,0,0,0,48,0
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,18,0,0,0,0,0,18,0
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,0,0,0,0,0,0
MARION,23960073,THE VINES HOSPITAL,0,0,0,0,0,0,0,0
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,0,0,0,0,0,0,0,0
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,11,22,0.666666667,0,0,0,33,0
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,5,3,0.375,0,0,0,8,0
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0,0,0,0,0,0,0,0
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,88,0,0,0,0,0,88,0
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,37,9,0.195652174,0,0,0,46,0
MIAMI-DADE,100020,DOCTORS HOSPITAL,11,7,0.388888889,0,0,0,18,0
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,170,20,0.105263158,8,0.363636364,14,190,22
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,36,8,0.181818182,0,0,0,44,0
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,53,36,0.404494382,0,0,0,89,0
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,14,0,0,0,0,0,14,0
MIAMI-DADE,100053,HIALEAH HOSPITAL,17,4,0.190476190,0,0,0,21,0
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",25,22,0.468085106,0,0,0,47,0
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,25,15,0.375,0,0,0,40,0
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,19,5,0.208333333,0,0,0,24,0
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,12,4,0.25,0,0,0,16,0
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,32,20,0.384615385,0,0,0,52,0
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,4,2,0.333333333,0,0,0,6,0
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,19,9,0.321428571,0,0,0,28,0
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,7,0,0,0,0,0,7,0
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,8,0,0,0,0,0,8,0
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,11,5,0.3125,0,0,0,16,0
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,39,12,0.235294118,0,0,0,51,0
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,38,1,0.025641026,0,0,0,39,0
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,50,25,0.333333333,5,0.625,3,75,8
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,0,0,0,0,0,0,0,0
MIAMI-DADE,110040,SOUTHERN WINDS,0,0,0,0,0,0,0,0
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,0,0,0,40,0.416666667,56,0,96
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,0,0,0,0,0,0
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,5,0,0,0,0,0,5,0
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,10,2,0.166666667,0,0,0,12,0
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,8,0,0,0,0,0,8,0
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100150,DEPOO HOSPITAL,0,0,0,0,0,0,0,0
MONROE,100160,MARINERS HOSPITAL,4,0,0,0,0,0,4,0
MONROE,100195,LOWER KEYS MEDICAL CENTER,3,6,0.666666667,0,0,0,9,0
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,8,0,0,0,0,0,8,0
OKALOOSA,100054,TWIN CITIES HOSPITAL,6,2,0.25,0,0,0,8,0
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,18,2,0.1,0,0,0,20,0
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,25,1,0.038461538,0,0,0,26,0
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,0,0,0,0,0,0
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",0,0,0,0,0,0,0,0
OKEECHOBEE,100252,RAULERSON HOSPITAL,7,1,0.125,0,0,0,8,0
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,68,8,0.105263158,0,0,0,76,0
ORANGE,100007,ADVENTHEALTH ORLANDO,156,76,0.327586207,5,0.15625,27,232,32
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,18,6,0.25,0,0,0,24,0
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,6,8,0.571428571,0,0,0,14,0
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,0,0,0,0,0,0
ORANGE,100162,ADVENTHEALTH WINTER PARK,8,12,0.6,0,0,0,20,0
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,0,0,0,0,0,0,0,0
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,0,0,0,0,0,0
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,0,5,1,22,0.407407407,32,5,54
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,5,9,0.642857143,0,0,0,14,0
ORANGE,120003,ADVENTHEALTH APOPKA,8,11,0.578947368,0,0,0,19,0
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,0,0,0,0,0,0
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,0,0,0,0,0,0
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,0,0,0,11,0.275,29,0,40
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,8,0,0,0,0,0,8,0
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,17,12,0.413793103,0,0,0,29,0
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,35,5,0.125,0,0,0,40,0
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,26,14,0.35,0,0,0,40,0
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,10,0,0,0,0,0,10,0
OSCEOLA,23960129,BLACKBERRY CENTER,0,0,0,0,0,0,0,0
PALM BEACH,100002,BETHESDA HOSPITAL EAST,25,14,0.358974359,1,0.333333333,2,39,3
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,21,5,0.192307692,8,0.571428571,6,26,14
PALM BEACH,100080,JFK MEDICAL CENTER,32,38,0.542857143,0,0,0,70,0
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,6,0,0,0,0,0,6,0
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,23,17,0.425,0,0,0,40,0
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,21,7,0.25,0,0,0,28,0
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,8,2,0.2,0,0,0,10,0
PALM BEACH,100253,JUPITER MEDICAL CENTER,23,8,0.258064516,0,0,0,31,0
PALM BEACH,100258,DELRAY MEDICAL CENTER,41,9,0.18,0,0,0,50,0
PALM BEACH,104008,SUNVIEW MEDICAL CENTER,0,0,0,0,0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,14,4,0.222222222,5,0.5,5,18,10
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,18,0,0,4,0.8,1,18,5
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,24,4,0.142857143,0,0,0,28,0
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,16,2,0.111111111,0,0,0,18,0
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,0,0,0,0,0,0,0,0
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,6,4,0.4,0,0,0,10,0
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,9,1,0.1,0,0,0,10,0
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,11,2,0.153846154,0,0,0,13,0
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,20,2,0.090909091,0,0,0,22,0
PASCO,100191,MEDICAL CENTER OF TRINITY,18,4,0.181818182,0,0,0,22,0
PASCO,100211,ADVENTHEALTH DADE CITY,5,1,0.166666667,0,0,0,6,0
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,53,7,0.116666667,0,0,0,60,0
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,0,0,0,0,0,0
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,3,0,0,0,0,0,3,0
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0,0,0,0,0,0,0,0
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,0,0,0,0,0,0,0,0
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,0,0,0,0,0,0,0,0
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,27,14,0.341463415,0,0,0,41,0
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,15,5,0.25,0,0,0,20,0
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,7,0,0,0,0,0,7,0
PINELLAS,100067,ST ANTHONYS HOSPITAL,25,3,0.107142857,0,0,0,28,0
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,7,4,0.363636364,0,0,0,11,0
PINELLAS,100127,MORTON PLANT HOSPITAL,71,8,0.101265823,0,0,0,79,0
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,11,3,0.214285714,0,0,0,14,0
PINELLAS,100238,NORTHSIDE HOSPITAL,29,0,0,0,0,0,29,0
PINELLAS,100248,LARGO MEDICAL CENTER,36,10,0.217391304,0,0,0,46,0
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,0,0,0,8,0.210526316,30,0,38
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,0,0,0,0,0,0,0,0
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,16,5,0.238095238,0,0,0,21,0
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,0,0,0,0,0,0,0,0
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,5,3,0.375,0,0,0,8,0
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,0,0,0,0,0,0,0,0
POLK,100052,WINTER HAVEN HOSPITAL,38,4,0.095238095,0,0,0,42,0
POLK,100099,ADVENTHEALTH LAKE WALES,7,1,0.125,0,0,0,8,0
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,11,4,0.266666667,0,0,0,15,0
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,15,0,0,0,0,0,15,0
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,66,20,0.232558140,8,0.571428571,6,86,14
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,0,0,0,0,0,0,0,0
