County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,21,0.381818182,34,55
DUVAL,100001,UF HEALTH JACKSONVILLE,106,0.175787728,497,603
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,160,0.310077519,356,516
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,75,0.15625,405,480
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,39,0.26,111,150
DUVAL,100151,MAYO CLINIC,63,0.207236842,241,304
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,150,0.300601202,349,499
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,12,0.086330935,127,139
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,2,0.090909091,20,22
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,35,0.416666667,49,84
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,24,0.090566038,241,265
DUVAL,23960061,WEKIVA SPRINGS,53,0.4140625,75,128
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,116,0.477366255,127,243
DUVAL,23960123,UF HEALTH NORTH,7,0.076086957,85,92
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,65,0.328282828,133,198
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,92,0.181459566,415,507
ESCAMBIA,100093,BAPTIST HOSPITAL,72,0.169014085,354,426
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,128,0.312195122,282,410
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,10,0.133333333,65,75
FLAGLER,100118,ADVENTHEALTH PALM COAST,8,0.080808081,91,99
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,13,0.866666667,2,15
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",0,0,0,0
GADSDEN,104000,FLORIDA STATE HOSPITAL,0,0,0,0
GULF,23960084,ASCENSION SACRED HEART GULF,14,0.666666667,7,21
HARDEE,100282,ADVENTHEALTH WAUCHULA,2,0.08,23,25
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,13,0.448275862,16,29
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,36,0.327272727,74,110
HERNANDO,100264,OAK HILL HOSPITAL,76,0.217142857,274,350
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,69,69
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,59,0.475806452,65,124
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,26,0.325,54,80
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,28,0.4375,36,64
HIGHLANDS,100109,ADVENTHEALTH SEBRING,30,0.175438596,141,171
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,11,0.379310345,18,29
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,0,0,95,95
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,87,0.133027523,567,654
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,13,0.178082192,60,73
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,146,0.149437052,831,977
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,2,0.022727273,86,88
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,38,0.408602151,55,93
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,102,0.190298507,434,536
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,7,0.068627451,95,102
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,128,0.254473161,375,503
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,19,0.365384615,33,52
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,0,0,84,84
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,50,0.186567164,218,268
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,15,0.1171875,113,128
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,8,0.053333333,142,150
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,3,0.05,57,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,13,0.65,7,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,103,0.331189711,208,311
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,6,0.068965517,81,87
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,11,0.169230769,54,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,57,0.548076923,47,104
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,16,0.082051282,179,195
LAKE,100057,ADVENTHEALTH WATERMAN,71,0.236666667,229,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL,92,0.277108434,240,332
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,14,0.666666667,7,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,5,0.108695652,41,46
LEE,100012,LEE MEMORIAL HOSPITAL,43,0.125730994,299,342
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,5,0.111111111,40,45
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,31,0.067391304,429,460
LEE,100244,CAPE CORAL HOSPITAL,34,0.118466899,253,287
LEE,120005,HEALTHPARK MEDICAL CENTER,106,0.239819005,336,442
LEE,23960103,PARK ROYAL HOSPITAL,22,0.192982456,92,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,9,0.15,51,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,40,0.087336245,418,458
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,46,0.170370370,224,270
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,14,0.254545455,41,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,14,0.4375,18,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,13,0.270833333,35,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,8,0.533333333,7,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,31,0.107266436,258,289
MANATEE,100213,BLAKE MEDICAL CENTER,21,0.075,259,280
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.210526316,30,38
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,24,0.4,36,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,27,0.247706422,82,109
MARION,100062,ADVENTHEALTH OCALA,18,0.067164179,250,268
MARION,100212,OCALA REGIONAL MEDICAL CENTER,6,0.0234375,250,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,20,0.107526882,166,186
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,17,17
MARION,23960073,THE VINES HOSPITAL,34,0.346938776,64,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,24,0.342857143,46,70
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,145,0.589430894,101,246
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,51,0.51,49,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0,0,64,64
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,49,0.6125,31,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,147,0.191655802,620,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,61,0.150990099,343,404
MIAMI-DADE,100020,DOCTORS HOSPITAL,3,0.023076923,127,130
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,272,0.164449819,"1,382","1,654"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,71,0.251773050,211,282
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,115,0.208333333,437,552
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,49,0.259259259,140,189
MIAMI-DADE,100053,HIALEAH HOSPITAL,37,0.157446809,198,235
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",165,0.351812367,304,469
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,7,0.175,33,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,40,0.134228188,258,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,10,0.064516129,145,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,70,0.089514066,712,782
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,6,0.105263158,51,57
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,74,0.166292135,371,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,5,0.050505051,94,99
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,20,0.172413793,96,116
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,11,0.086614173,116,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,102,0.281767956,260,362
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,12,0.375,20,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,24,0.094117647,231,255
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,53,0.114967462,408,461
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,16,0.727272727,6,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,32,0.533333333,28,60
MIAMI-DADE,110040,SOUTHERN WINDS,7,0.097222222,65,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,53,53
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,105,0.394736842,161,266
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,185,185
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,1,0.021276596,46,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,4,0.021739130,180,184
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,1,0.016666667,59,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,20,0.5,20,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,4,1,0,4
MONROE,100150,DEPOO HOSPITAL,4,0.173913043,19,23
MONROE,100160,MARINERS HOSPITAL,1,0.04,24,25
MONROE,100195,LOWER KEYS MEDICAL CENTER,8,0.135593220,51,59
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,25,0.431034483,33,58
OKALOOSA,100054,TWIN CITIES HOSPITAL,13,0.302325581,30,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,36,0.318584071,77,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,18,0.075313808,221,239
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,28,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",15,0.5,15,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,51,0.51,49,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,243,0.280924855,622,865
ORANGE,100007,ADVENTHEALTH ORLANDO,343,0.257507508,989,"1,332"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,43,0.145762712,252,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,23,0.101321586,204,227
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,47,47
ORANGE,100162,ADVENTHEALTH WINTER PARK,185,0.438388626,237,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,39,0.327731092,80,119
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,31,31
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,159,0.347161572,299,458
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,17,0.064638783,246,263
ORANGE,120003,ADVENTHEALTH APOPKA,17,0.141666667,103,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),5,0.142857143,30,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),1,0.015625,63,64
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,125,125
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,9,0.101123596,80,89
OSCEOLA,100074,ORLANDO HEALTH ST. CLOUD HOSPITAL,28,0.277227723,73,101
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,42,0.244186047,130,172
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,101,0.237089202,325,426
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,108,0.340694006,209,317
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,0,0,6,6
OSCEOLA,23960129,BLACKBERRY CENTER,9,0.140625,55,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,134,0.344473008,255,389
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,157,0.295112782,375,532
PALM BEACH,100080,JFK MEDICAL CENTER,219,0.371186441,371,590
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,45,0.642857143,25,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,98,0.267759563,268,366
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,37,0.173708920,176,213
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,92,0.396551724,140,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,72,0.297520661,170,242
PALM BEACH,100258,DELRAY MEDICAL CENTER,117,0.258278146,336,453
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,49,0.240196078,155,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,101,0.465437788,116,217
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,45,0.184426230,199,244
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,20,0.091324201,199,219
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,6,0.1,54,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,5,0.090909091,50,55
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,16,0.2,64,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,16,0.108843537,131,147
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,31,0.137168142,195,226
PASCO,100191,MEDICAL CENTER OF TRINITY,107,0.436734694,138,245
PASCO,100211,ADVENTHEALTH DADE CITY,20,0.212765957,74,94
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,24,0.082758621,266,290
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,65,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,12,0.108108108,99,111
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,7,0.125,49,56
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,31,0.5,31,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,60,0.476190476,66,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,8,0.086021505,85,93
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,153,0.404761905,225,378
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,41,0.273333333,109,150
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,22,0.186440678,96,118
PINELLAS,100067,ST ANTHONYS HOSPITAL,42,0.112903226,330,372
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,21,0.161538462,109,130
PINELLAS,100127,MORTON PLANT HOSPITAL,69,0.176923077,321,390
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,10,0.076923077,120,130
PINELLAS,100238,NORTHSIDE HOSPITAL,12,0.078431373,141,153
PINELLAS,100248,LARGO MEDICAL CENTER,49,0.175627240,230,279
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,24,0.117073171,181,205
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,49,0.471153846,55,104
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,25,0.101214575,222,247
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,3,0.047619048,60,63
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,23,0.328571429,47,70
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,17,0.051671733,312,329
POLK,100099,ADVENTHEALTH LAKE WALES,94,0.598726115,63,157
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,5,0.098039216,46,51
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,71,0.369791667,121,192
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,138,0.158075601,735,873
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,14,0.28,36,50
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,31,0.369047619,53,84
SANTA ROSA,100048,JAY HOSPITAL,8,0.380952381,13,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,81,0.566433566,62,143
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,78,0.78,22,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,27,0.329268293,55,82
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,90,0.391304348,140,230
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,43,0.062409289,646,689
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,60,0.413793103,85,145
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,13,0.270833333,35,48
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,7,0.077777778,83,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,7,0.175,33,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,49,0.235576923,159,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,37,0.180487805,168,205
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,104,0.264631043,289,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,0,0,60,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,13,0.220338983,46,59
ST. JOHNS,100219,FLAGLER HOSPITAL,129,0.390909091,201,330
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,56,0.138271605,349,405
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,33,0.144104803,196,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,7,0.093333333,68,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,41,0.231638418,136,177
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,102,0.332247557,205,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,6,0.15,34,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,8,0.727272727,3,11
UNION,100241,LAKE BUTLER HOSPITAL,18,0.72,7,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,54,0.54,46,100
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,35,0.321100917,74,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,130,0.244360902,402,532
VOLUSIA,100045,ADVENTHEALTH DELAND,53,0.323170732,111,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,47,0.25,141,188
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,113,0.312154696,249,362
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,26,0.8125,6,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,28,0.411764706,40,68
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,0,0,34,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,23,0.534883721,20,43
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,7,0.538461538,6,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,33,0.317307692,71,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,12,0.203389831,47,59
