County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
BROWARD,100038,MEMORIAL REGIONAL HOSPITAL,123,0.160365059,644,767
BROWARD,100039,BROWARD HEALTH MEDICAL CENTER,26,0.062801932,388,414
BROWARD,100042,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,40,0.336134454,79,119
BROWARD,100056,CLEVELAND CLINIC HOSPITAL,16,0.069565217,214,230
BROWARD,100073,HOLY CROSS HOSPITAL,137,0.393678161,211,348
BROWARD,100086,BROWARD HEALTH NORTH,0,0,236,236
BROWARD,100120,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,24,0.375,40,64
BROWARD,100167,PLANTATION GENERAL HOSPITAL,111,0.420454545,153,264
BROWARD,100189,NORTHWEST MEDICAL CENTER,80,0.275862069,210,290
BROWARD,100200,BROWARD HEALTH IMPERIAL POINT,28,0.180645161,127,155
BROWARD,100210,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,15,0.078534031,176,191
BROWARD,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,147,0.463722397,170,317
BROWARD,100225,MEMORIAL REGIONAL HOSPITAL SOUTH,53,0.535353535,46,99
BROWARD,100228,WESTSIDE REGIONAL MEDICAL CENTER,45,0.18,205,250
BROWARD,100230,MEMORIAL HOSPITAL PEMBROKE,25,0.135869565,159,184
BROWARD,103027,ST ANTHONY'S REHABILITATION HOSPITAL,14,0.538461538,12,26
BROWARD,103028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,15,0.136363636,95,110
BROWARD,104001,SOUTH FLORIDA STATE HOSPITAL,0,0,289,289
BROWARD,104015,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,12,0.3,28,40
BROWARD,104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,1,0.010752688,92,93
BROWARD,110019,BROWARD HEALTH CORAL SPRINGS,15,0.083333333,165,180
BROWARD,111527,MEMORIAL HOSPITAL WEST,27,0.063231850,400,427
BROWARD,23960050,MEMORIAL HOSPITAL MIRAMAR,34,0.186813187,148,182
CALHOUN,100112,CALHOUN-LIBERTY HOSPITAL,1,0.1,9,10
CHARLOTTE,100047,BAYFRONT HEALTH PUNTA GORDA,75,0.317796610,161,236
CHARLOTTE,100077,BAYFRONT HEALTH PORT CHARLOTTE,72,0.324324324,150,222
CHARLOTTE,100236,FAWCETT MEMORIAL HOSPITAL,114,0.450592885,139,253
CITRUS,100023,CITRUS MEMORIAL HOSPITAL,35,0.171568627,169,204
CITRUS,100249,BAYFRONT HEALTH SEVEN RIVERS,4,0.043956044,87,91
CLAY,100016,KINDRED HOSPITAL-NORTH FLORIDA,24,0.328767123,49,73
CLAY,100226,ORANGE PARK MEDICAL CENTER,51,0.136729223,322,373
CLAY,23960117,ASCENSION ST VINCENT'S CLAY COUNTY,7,0.066037736,99,106
COLLIER,100018,NAPLES COMMUNITY HOSPITAL,36,0.127208481,247,283
COLLIER,110043,"WILLOUGH AT NAPLES, THE",9,0.113924051,70,79
COLLIER,120006,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,46,0.171641791,222,268
COLLIER,23960025,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0,0,109,109
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,30,0.3,70,100
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,20,0.465116279,23,43
COLUMBIA,100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,1,0.066666667,14,15
COLUMBIA,100156,LAKE CITY MEDICAL CENTER,0,0,98,98
DESOTO,100175,DESOTO MEMORIAL HOSPITAL,27,0.490909091,28,55
DUVAL,100001,UF HEALTH JACKSONVILLE,121,0.200663350,482,603
DUVAL,100040,ASCENSION ST VINCENT'S RIVERSIDE,165,0.317307692,355,520
DUVAL,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,44,0.093418259,427,471
DUVAL,100117,BAPTIST MEDICAL CENTER - BEACHES,42,0.28,108,150
DUVAL,100151,MAYO CLINIC,45,0.148026316,259,304
DUVAL,100179,MEMORIAL HOSPITAL JACKSONVILLE,171,0.342685371,328,499
DUVAL,100184,BROOKS REHABILITATION HOSPITAL,20,0.148148148,115,135
DUVAL,100196,CURAHEALTH JACKSONVILLE LLC,2,0.086956522,21,23
DUVAL,104016,RIVER POINT BEHAVIORAL HEALTH,40,0.476190476,44,84
DUVAL,23960052,BAPTIST MEDICAL CENTER SOUTH,52,0.172757475,249,301
DUVAL,23960061,WEKIVA SPRINGS,53,0.427419355,71,124
DUVAL,23960088,ASCENSION ST VINCENT'S SOUTHSIDE,115,0.485232068,122,237
DUVAL,23960123,UF HEALTH NORTH,9,0.097826087,83,92
DUVAL,23960157,WOLFSON CHILDREN'S HOSPITAL,47,0.237373737,151,198
ESCAMBIA,100025,ASCENSION SACRED HEART PENSACOLA,124,0.222222222,434,558
ESCAMBIA,100093,BAPTIST HOSPITAL,89,0.208920188,337,426
ESCAMBIA,100231,WEST FLORIDA HOSPITAL,134,0.307339450,302,436
ESCAMBIA,23960076,SELECT SPECIALTY HOSPITAL PENSACOLA,13,0.173333333,62,75
FLAGLER,100118,ADVENTHEALTH PALM COAST,20,0.202020202,79,99
FRANKLIN,100153,GEORGE E WEEMS MEMORIAL HOSPITAL,13,0.866666667,2,15
GADSDEN,100159,"CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS",0,0,0,0
GADSDEN,104000,FLORIDA STATE HOSPITAL,170,0.179135933,779,949
GULF,23960084,ASCENSION SACRED HEART GULF,10,0.476190476,11,21
HARDEE,100282,ADVENTHEALTH WAUCHULA,5,0.2,20,25
HENDRY,100098,HENDRY REGIONAL MEDICAL CENTER,12,0.413793103,17,29
HERNANDO,100071,BAYFRONT HEALTH BROOKSVILLE,59,0.536363636,51,110
HERNANDO,100264,OAK HILL HOSPITAL,74,0.211428571,276,350
HERNANDO,110054,SPRINGBROOK HOSPITAL,0,0,65,65
HERNANDO,111525,BAYFRONT HEALTH SPRING HILL,62,0.5,62,124
HERNANDO,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,17,0.2125,63,80
HIGHLANDS,100049,HIGHLANDS REGIONAL MEDICAL CENTER,14,0.21875,50,64
HIGHLANDS,100109,ADVENTHEALTH SEBRING,17,0.099415205,154,171
HIGHLANDS,120013,ADVENTHEALTH LAKE PLACID,3,0.1875,13,16
HILLSBOROUGH,100069,ADVENTHEALTH CARROLLWOOD,20,0.206185567,77,97
HILLSBOROUGH,100075,ST JOSEPHS HOSPITAL,89,0.137984496,556,645
HILLSBOROUGH,100115,KINDRED HOSPITAL-BAY AREA-TAMPA,22,0.301369863,51,73
HILLSBOROUGH,100128,TAMPA GENERAL HOSPITAL,164,0.168032787,812,976
HILLSBOROUGH,100132,SOUTH FLORIDA BAPTIST HOSPITAL,2,0.017699115,111,113
HILLSBOROUGH,100143,KINDRED HOSPITAL-CENTRAL TAMPA,21,0.235955056,68,89
HILLSBOROUGH,100173,ADVENTHEALTH TAMPA,85,0.152329749,473,558
HILLSBOROUGH,100206,MEMORIAL HOSPITAL OF TAMPA,5,0.045045045,106,111
HILLSBOROUGH,100243,BRANDON REGIONAL HOSPITAL,116,0.234817814,378,494
HILLSBOROUGH,100255,TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA,4,0.085106383,43,47
HILLSBOROUGH,100259,SOUTH BAY HOSPITAL,13,0.149425287,74,87
HILLSBOROUGH,110009,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL,34,0.134920635,218,252
HILLSBOROUGH,23960100,ST JOSEPHS HOSPITAL NORTH,7,0.067307692,97,104
HILLSBOROUGH,23960105,ST JOSEPHS HOSPITAL SOUTH,23,0.158620690,122,145
HILLSBOROUGH,23960113,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,3,0.05,57,60
HOLMES,100078,DOCTORS MEMORIAL HOSPITAL,13,0.65,7,20
INDIAN RIVER,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,118,0.392026578,183,301
INDIAN RIVER,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,15,0.163043478,77,92
INDIAN RIVER,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,16,0.246153846,49,65
JACKSON,100138,CAMPBELLTON-GRACEVILLE HOSPITAL,0,0,0,0
JACKSON,100142,JACKSON HOSPITAL,54,0.514285714,51,105
LAKE,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,28,0.135265700,179,207
LAKE,100057,ADVENTHEALTH WATERMAN,74,0.246666667,226,300
LAKE,100084,UF HEALTH LEESBURG HOSPITAL,72,0.216867470,260,332
LAKE,100214,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,12,0.571428571,9,21
LAKE,104018,LIFESTREAM BEHAVIORAL CENTER,4,0.086956522,42,46
LEE,100012,LEE MEMORIAL HOSPITAL,89,0.256484150,258,347
LEE,100107,LEHIGH REGIONAL MEDICAL CENTER,18,0.409090909,26,44
LEE,100220,GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM,91,0.184584178,402,493
LEE,100244,CAPE CORAL HOSPITAL,32,0.111888112,254,286
LEE,120005,HEALTHPARK MEDICAL CENTER,93,0.209932280,350,443
LEE,23960103,PARK ROYAL HOSPITAL,11,0.096491228,103,114
LEE,23960107,SELECT SPECIALTY HOSPITAL-FORT MYERS,13,0.216666667,47,60
LEON,100135,TALLAHASSEE MEMORIAL HOSPITAL,39,0.085152838,419,458
LEON,100254,CAPITAL REGIONAL MEDICAL CENTER,58,0.214814815,212,270
LEON,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,12,0.218181818,43,55
LEON,110044,EASTSIDE PSYCHIATRIC HOSPITAL,11,0.34375,21,32
LEON,23960059,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,12,0.25,36,48
MADISON,100004,MADISON COUNTY MEMORIAL HOSPITAL,2,0.133333333,13,15
MANATEE,100035,MANATEE MEMORIAL HOSPITAL,24,0.084507042,260,284
MANATEE,100213,BLAKE MEDICAL CENTER,38,0.138181818,237,275
MANATEE,110028,CENTERSTONE OF FLORIDA,8,0.266666667,22,30
MANATEE,110049,SUNCOAST BEHAVIORAL HEALTH CENTER,21,0.35,39,60
MANATEE,23960046,LAKEWOOD RANCH MEDICAL CENTER,34,0.306306306,77,111
MARION,100062,ADVENTHEALTH OCALA,11,0.038869258,272,283
MARION,100212,OCALA REGIONAL MEDICAL CENTER,17,0.06640625,239,256
MARION,23960039,WEST MARION COMMUNITY HOSPITAL,14,0.075268817,172,186
MARION,23960060,KINDRED HOSPITAL OCALA,0,0,16,16
MARION,23960073,THE VINES HOSPITAL,35,0.357142857,63,98
MARION,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,19,0.2375,61,80
MARTIN,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,143,0.581300813,103,246
MARTIN,120009,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,56,0.56,44,100
MARTIN,23960112,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,6,0.09375,58,64
MARTIN,23960125,CORAL SHORES BEHAVIORAL HEALTH,60,0.75,20,80
MIAMI-DADE,100008,BAPTIST HOSPITAL OF MIAMI,106,0.138200782,661,767
MIAMI-DADE,100009,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,137,0.303769401,314,451
MIAMI-DADE,100020,DOCTORS HOSPITAL,12,0.089552239,122,134
MIAMI-DADE,100022,JACKSON MEMORIAL HOSPITAL,406,0.245465538,"1,248","1,654"
MIAMI-DADE,100029,NORTH SHORE MEDICAL CENTER,55,0.185810811,241,296
MIAMI-DADE,100034,MOUNT SINAI MEDICAL CENTER,151,0.274545455,399,550
MIAMI-DADE,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,36,0.209302326,136,172
MIAMI-DADE,100053,HIALEAH HOSPITAL,39,0.165254237,197,236
MIAMI-DADE,100061,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",140,0.311804009,309,449
MIAMI-DADE,100076,VARIETY CHILDREN'S HOSPITAL,0,0,0,0
MIAMI-DADE,100079,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,13,0.325,27,40
MIAMI-DADE,100114,JACKSON NORTH MEDICAL CENTER,57,0.191275168,241,298
MIAMI-DADE,100125,HOMESTEAD HOSPITAL,18,0.116129032,137,155
MIAMI-DADE,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,83,0.212276215,308,391
MIAMI-DADE,100152,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,6,0.103448276,52,58
MIAMI-DADE,100154,SOUTH MIAMI HOSPITAL,69,0.155056180,376,445
MIAMI-DADE,100165,WESTCHESTER GENERAL HOSPITAL,17,0.168316832,84,101
MIAMI-DADE,100181,LARKIN COMMUNITY HOSPITAL,26,0.228070175,88,114
MIAMI-DADE,100183,CORAL GABLES HOSPITAL,10,0.078740157,117,127
MIAMI-DADE,100187,PALMETTO GENERAL HOSPITAL,166,0.387850467,262,428
MIAMI-DADE,100197,DOUGLAS GARDENS HOSPITAL,16,0.5,16,32
MIAMI-DADE,100208,JACKSON SOUTH MEDICAL CENTER,22,0.093220339,214,236
MIAMI-DADE,100209,KENDALL REGIONAL MEDICAL CENTER,72,0.162895928,370,442
MIAMI-DADE,100240,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0,0,0,0
MIAMI-DADE,103004,ST CATHERINE'S REHABILITATION HOSPITAL,12,0.545454545,10,22
MIAMI-DADE,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,29,0.483333333,31,60
MIAMI-DADE,110040,SOUTHERN WINDS,4,0.055555556,68,72
MIAMI-DADE,110041,WEST GABLES REHABILITATION HOSPITAL,0,0,59,59
MIAMI-DADE,110199,NICKLAUS CHILDREN'S HOSPITAL,90,0.357142857,162,252
MIAMI-DADE,120014,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0,0,182,182
MIAMI-DADE,23960028,SELECT SPECIALTY HOSPITAL-MIAMI,1,0.021276596,46,47
MIAMI-DADE,23960064,WEST KENDALL BAPTIST HOSPITAL,38,0.230303030,127,165
MIAMI-DADE,23960094,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,0,0,60,60
MIAMI-DADE,23960097,ST CATHERINE'S WEST REHABILITATION HOSPITAL,17,0.425,23,40
MONROE,100024,FISHERMEN'S COMMUNITY HOSPITAL,5,0.555555556,4,9
MONROE,100150,DEPOO HOSPITAL,0,0,14,14
MONROE,100160,MARINERS HOSPITAL,21,0.512195122,20,41
MONROE,100195,LOWER KEYS MEDICAL CENTER,0,0,45,45
NASSAU,100140,BAPTIST MEDICAL CENTER NASSAU,28,0.411764706,40,68
OKALOOSA,100054,TWIN CITIES HOSPITAL,8,0.186046512,35,43
OKALOOSA,100122,NORTH OKALOOSA MEDICAL CENTER,40,0.353982301,73,113
OKALOOSA,100223,FORT WALTON BEACH MEDICAL CENTER,38,0.160337553,199,237
OKALOOSA,111520,GULF COAST TREATMENT CENTER,0,0,28,28
OKALOOSA,23960106,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",9,0.3,21,30
OKEECHOBEE,100252,RAULERSON HOSPITAL,50,0.5,50,100
ORANGE,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,117,0.147540984,676,793
ORANGE,100007,ADVENTHEALTH ORLANDO,330,0.247747748,"1,002","1,332"
ORANGE,100021,ADVENTHEALTH EAST ORLANDO,50,0.169491525,245,295
ORANGE,100030,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,32,0.153110048,177,209
ORANGE,100129,ASPIRE HEALTH PARTNERS,0,0,47,47
ORANGE,100162,ADVENTHEALTH WINTER PARK,186,0.440758294,236,422
ORANGE,110047,UNIVERSITY BEHAVIORAL CENTER,50,0.416666667,70,120
ORANGE,110051,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0,0,31,31
ORANGE,120001,ARNOLD PALMER MEDICAL CENTER,118,0.258771930,338,456
ORANGE,120002,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,19,0.073076923,241,260
ORANGE,120003,ADVENTHEALTH APOPKA,21,0.175,99,120
ORANGE,23960043,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),2,0.057142857,33,35
ORANGE,23960068,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0,0,63,63
ORANGE,23960083,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0,0,126,126
ORANGE,23960096,NEMOURS CHILDREN'S HOSPITAL,14,0.157303371,75,89
OSCEOLA,100074,ORLANDO HEALTH ST CLOUD HOSPITAL,35,0.346534653,66,101
OSCEOLA,100089,ADVENTHEALTH KISSIMMEE,33,0.197604790,134,167
OSCEOLA,100110,OSCEOLA REGIONAL MEDICAL CENTER,81,0.190140845,345,426
OSCEOLA,23960017,ADVENTHEALTH CELEBRATION,115,0.362776025,202,317
OSCEOLA,23960111,POINCIANA MEDICAL CENTER,6,0.078947368,70,76
OSCEOLA,23960129,BLACKBERRY CENTER,8,0.125,56,64
PALM BEACH,100002,BETHESDA HOSPITAL EAST,158,0.409326425,228,386
PALM BEACH,100010,ST MARY'S MEDICAL CENTER,170,0.323193916,356,526
PALM BEACH,100080,JFK MEDICAL CENTER,221,0.374576271,369,590
PALM BEACH,100130,LAKESIDE MEDICAL CENTER,31,0.442857143,39,70
PALM BEACH,100168,BOCA RATON REGIONAL HOSPITAL,74,0.202185792,292,366
PALM BEACH,100176,PALM BEACH GARDENS MEDICAL CENTER,48,0.226415094,164,212
PALM BEACH,100234,JFK MEDICAL CENTER NORTH CAMPUS,110,0.474137931,122,232
PALM BEACH,100253,JUPITER MEDICAL CENTER,90,0.367346939,155,245
PALM BEACH,100258,DELRAY MEDICAL CENTER,231,0.418478261,321,552
PALM BEACH,104008,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0,0,0,0
PALM BEACH,110006,PALMS WEST HOSPITAL,15,0.073529412,189,204
PALM BEACH,110008,WEST BOCA MEDICAL CENTER,97,0.449074074,119,216
PALM BEACH,110010,WELLINGTON REGIONAL MEDICAL CENTER,49,0.213043478,181,230
PALM BEACH,110403,GOOD SAMARITAN MEDICAL CENTER,22,0.133333333,143,165
PALM BEACH,23960072,SELECT SPECIALTY HOSPITAL- PALM BEACH,9,0.15,51,60
PALM BEACH,23960074,KINDRED HOSPITAL THE PALM BEACHES,2,0.035087719,55,57
PALM BEACH,23960098,BETHESDA HOSPITAL WEST,23,0.2875,57,80
PASCO,100046,ADVENTHEALTH ZEPHYRHILLS,25,0.178571429,115,140
PASCO,100063,MORTON PLANT NORTH BAY HOSPITAL,12,0.058823529,192,204
PASCO,100191,MEDICAL CENTER OF TRINITY,97,0.395918367,148,245
PASCO,100211,ADVENTHEALTH DADE CITY,15,0.153061224,83,98
PASCO,100256,REGIONAL MEDICAL CENTER BAYONET POINT,30,0.103448276,260,290
PASCO,23960082,ADVENTHEALTH CONNERTON,0,0,65,65
PASCO,23960099,ADVENTHEALTH WESLEY CHAPEL,3,0.027027027,108,111
PASCO,23960102,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,2,0.039215686,49,51
PASCO,23960110,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,28,0.451612903,34,62
PASCO,23960114,NORTH TAMPA BEHAVIORAL HEALTH,52,0.412698413,74,126
PINELLAS,100015,LARGO MEDICAL CENTER - INDIAN ROCKS,15,0.144230769,89,104
PINELLAS,100032,BAYFRONT HEALTH ST PETERSBURG,136,0.359788360,242,378
PINELLAS,100043,MEASE DUNEDIN HOSPITAL,41,0.25625,119,160
PINELLAS,100055,ADVENTHEALTH NORTH PINELLAS,12,0.108108108,99,111
PINELLAS,100067,ST ANTHONYS HOSPITAL,22,0.060606061,341,363
PINELLAS,100126,PALMS OF PASADENA HOSPITAL,35,0.299145299,82,117
PINELLAS,100127,MORTON PLANT HOSPITAL,23,0.057213930,379,402
PINELLAS,100180,ST PETERSBURG GENERAL HOSPITAL,23,0.258426966,66,89
PINELLAS,100238,NORTHSIDE HOSPITAL,0,0,135,135
PINELLAS,100248,LARGO MEDICAL CENTER,104,0.348993289,194,298
PINELLAS,100250,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,35,0.166666667,175,210
PINELLAS,104017,WINDMOOR HEALTHCARE OF CLEARWATER,36,0.339622642,70,106
PINELLAS,110001,MEASE COUNTRYSIDE HOSPITAL,45,0.177865613,208,253
PINELLAS,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,1,0.016393443,60,61
PINELLAS,23960011,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,42,0.456521739,50,92
PINELLAS,23960085,BAYCARE ALLIANT HOSPITAL,22,0.458333333,26,48
POLK,100052,WINTER HAVEN HOSPITAL,30,0.087976540,311,341
POLK,100099,ADVENTHEALTH LAKE WALES,115,0.71875,45,160
POLK,100121,BARTOW REGIONAL MEDICAL CENTER,1,0.017857143,55,56
POLK,100137,ADVENTHEALTH HEART OF FLORIDA,89,0.468421053,101,190
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,109,0.122886133,778,887
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,4,0.081632653,45,49
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,21,0.25,63,84
SANTA ROSA,100048,JAY HOSPITAL,8,0.380952381,13,21
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,85,0.586206897,60,145
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,80,0.8,20,100
SANTA ROSA,110003,GULF BREEZE HOSPITAL,28,0.325581395,58,86
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,141,0.613043478,89,230
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,19,0.029827316,618,637
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,50,0.352112676,92,142
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,9,0.204545455,35,44
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,1,0.011111111,89,90
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,8,0.2,32,40
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,57,0.274038462,151,208
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,77,0.363207547,135,212
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,74,0.188295165,319,393
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,0,0,60,60
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,21,0.328125,43,64
ST. JOHNS,100219,FLAGLER HOSPITAL,102,0.309090909,228,330
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,78,0.198979592,314,392
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,64,0.279475983,165,229
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,4,0.053333333,71,75
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,32,0.180790960,145,177
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,96,0.312703583,211,307
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,3,0.075,37,40
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,9,0.75,3,12
UNION,100241,LAKE BUTLER HOSPITAL,17,0.68,8,25
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,41,0.431578947,54,95
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,44,0.403669725,65,109
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,172,0.310469314,382,554
VOLUSIA,100045,ADVENTHEALTH DELAND,37,0.225609756,127,164
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,50,0.264550265,139,189
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,80,0.206185567,308,388
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,24,0.75,8,32
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,34,0.425,46,80
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,2,0.058823529,32,34
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,17,0.34,33,50
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,7,0.538461538,6,13
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,44,0.423076923,60,104
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,16,0.262295082,45,61
