County,FileNumber,Measure Names,ProviderName,Measure Values
BREVARD,23960153,Available Capacity,PALM POINT BEHAVIORAL HEALTH,0.477272727
BREVARD,23960153,Total Staffed Bed Capacity,PALM POINT BEHAVIORAL HEALTH,44
BROWARD,100038,Bed Census,MEMORIAL REGIONAL HOSPITAL,644
BROWARD,100038,Available,MEMORIAL REGIONAL HOSPITAL,123
BROWARD,100038,Available Capacity,MEMORIAL REGIONAL HOSPITAL,0.160365059
BROWARD,100038,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL,767
BROWARD,100039,Bed Census,BROWARD HEALTH MEDICAL CENTER,388
BROWARD,100039,Available,BROWARD HEALTH MEDICAL CENTER,26
BROWARD,100039,Available Capacity,BROWARD HEALTH MEDICAL CENTER,0.062801932
BROWARD,100039,Total Staffed Bed Capacity,BROWARD HEALTH MEDICAL CENTER,414
BROWARD,100042,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,79
BROWARD,100042,Available,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,40
BROWARD,100042,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.336134454
BROWARD,100042,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,119
BROWARD,100056,Bed Census,CLEVELAND CLINIC HOSPITAL,214
BROWARD,100056,Available,CLEVELAND CLINIC HOSPITAL,16
BROWARD,100056,Available Capacity,CLEVELAND CLINIC HOSPITAL,0.069565217
BROWARD,100056,Total Staffed Bed Capacity,CLEVELAND CLINIC HOSPITAL,230
BROWARD,100073,Bed Census,HOLY CROSS HOSPITAL,211
BROWARD,100073,Available,HOLY CROSS HOSPITAL,137
BROWARD,100073,Available Capacity,HOLY CROSS HOSPITAL,0.393678161
BROWARD,100073,Total Staffed Bed Capacity,HOLY CROSS HOSPITAL,348
BROWARD,100086,Bed Census,BROWARD HEALTH NORTH,236
BROWARD,100086,Available,BROWARD HEALTH NORTH,0
BROWARD,100086,Available Capacity,BROWARD HEALTH NORTH,0
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,236
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,40
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,24
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.375
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,64
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,153
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,111
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.420454545
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,264
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,210
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,80
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.275862069
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,290
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,127
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,28
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0.180645161
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,155
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,176
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,15
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.078534031
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,191
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,170
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,147
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.463722397
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,46
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,53
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.535353535
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,99
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,205
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,45
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.18
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,159
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,25
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.135869565
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,184
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,12
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,14
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.538461538
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,26
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,95
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,15
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.136363636
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,289
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,289
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,28
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,12
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.3
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,40
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,1
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0.010752688
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,93
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,165
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,15
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.083333333
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,180
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,400
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,27
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.063231850
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,427
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,148
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,34
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.186813187
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,182
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,9
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,1
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0.1
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,161
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,75
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.317796610
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,236
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,150
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,72
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.324324324
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,222
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,139
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,114
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.450592885
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,169
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,35
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.171568627
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,87
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,4
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.043956044
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,91
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,49
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,24
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.328767123
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,73
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,322
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,51
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.136729223
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,373
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,99
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,7
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.066037736
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,106
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,247
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,36
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.127208481
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,283
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",70
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",9
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.113924051
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",79
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,222
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,46
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.171641791
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,268
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,109
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,109
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,70
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,30
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.3
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,23
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,20
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.465116279
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,43
COLUMBIA,100102,Bed Census,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,14
COLUMBIA,100102,Available,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,1
COLUMBIA,100102,Available Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,0.066666667
COLUMBIA,100102,Total Staffed Bed Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,15
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,98
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,98
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,28
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,27
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.490909091
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,482
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,121
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.200663350
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,355
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,165
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.317307692
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,520
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,427
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,44
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.093418259
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,471
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,108
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,42
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.28
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,150
DUVAL,100151,Bed Census,MAYO CLINIC,259
DUVAL,100151,Available,MAYO CLINIC,45
DUVAL,100151,Available Capacity,MAYO CLINIC,0.148026316
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,304
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,328
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,171
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.342685371
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,115
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,20
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.148148148
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,135
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,21
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,2
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.086956522
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,23
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,44
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,40
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.476190476
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,249
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,52
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.172757475
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,301
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,71
DUVAL,23960061,Available,WEKIVA SPRINGS,53
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.427419355
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,124
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,122
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,115
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.485232068
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,237
DUVAL,23960123,Bed Census,UF HEALTH NORTH,83
DUVAL,23960123,Available,UF HEALTH NORTH,9
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.097826087
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,92
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,151
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,47
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.237373737
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,198
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,434
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,124
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.222222222
