County,FileNumber,Measure Names,ProviderName,Measure Values
BAKER,104007,Available,NORTHEAST FLORIDA STATE HOSPITAL,148
BAKER,104007,Available Capacity,NORTHEAST FLORIDA STATE HOSPITAL,0.241435563
BAKER,104007,Total Staffed Bed Capacity,NORTHEAST FLORIDA STATE HOSPITAL,613
BAY,100026,Bed Census,ASCENSION SACRED HEART BAY,119
BAY,100026,Available,ASCENSION SACRED HEART BAY,31
BAY,100026,Available Capacity,ASCENSION SACRED HEART BAY,0.206666667
BAY,100026,Total Staffed Bed Capacity,ASCENSION SACRED HEART BAY,150
BAY,100242,Bed Census,GULF COAST REGIONAL MEDICAL CENTER,197
BAY,100242,Available,GULF COAST REGIONAL MEDICAL CENTER,39
BAY,100242,Available Capacity,GULF COAST REGIONAL MEDICAL CENTER,0.165254237
BAY,100242,Total Staffed Bed Capacity,GULF COAST REGIONAL MEDICAL CENTER,236
BAY,110034,Bed Census,EMERALD COAST BEHAVIORAL HOSPITAL,63
BAY,110034,Available,EMERALD COAST BEHAVIORAL HOSPITAL,23
BAY,110034,Available Capacity,EMERALD COAST BEHAVIORAL HOSPITAL,0.267441860
BAY,110034,Total Staffed Bed Capacity,EMERALD COAST BEHAVIORAL HOSPITAL,86
BAY,23960013,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,48
BAY,23960013,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
BAY,23960013,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
BAY,23960013,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,48
BAY,23960045,Bed Census,SELECT SPECIALTY HOSPITAL - PANAMA CITY,24
BAY,23960045,Available,SELECT SPECIALTY HOSPITAL - PANAMA CITY,6
BAY,23960045,Available Capacity,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0.2
BAY,23960045,Total Staffed Bed Capacity,SELECT SPECIALTY HOSPITAL - PANAMA CITY,30
BRADFORD,100103,Bed Census,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,5
BRADFORD,100103,Available,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,5
BRADFORD,100103,Available Capacity,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,0.5
BRADFORD,100103,Total Staffed Bed Capacity,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,10
BREVARD,100019,Bed Census,HOLMES REGIONAL MEDICAL CENTER,431
BREVARD,100019,Available,HOLMES REGIONAL MEDICAL CENTER,76
BREVARD,100019,Available Capacity,HOLMES REGIONAL MEDICAL CENTER,0.149901381
BREVARD,100019,Total Staffed Bed Capacity,HOLMES REGIONAL MEDICAL CENTER,507
BREVARD,100028,Bed Census,PARRISH MEDICAL CENTER,111
BREVARD,100028,Available,PARRISH MEDICAL CENTER,63
BREVARD,100028,Available Capacity,PARRISH MEDICAL CENTER,0.362068966
BREVARD,100028,Total Staffed Bed Capacity,PARRISH MEDICAL CENTER,174
BREVARD,100092,Bed Census,ROCKLEDGE REGIONAL MEDICAL CENTER,121
BREVARD,100092,Available,ROCKLEDGE REGIONAL MEDICAL CENTER,64
BREVARD,100092,Available Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,0.345945946
BREVARD,100092,Total Staffed Bed Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,185
BREVARD,100177,Bed Census,CAPE CANAVERAL HOSPITAL,81
BREVARD,100177,Available,CAPE CANAVERAL HOSPITAL,59
BREVARD,100177,Available Capacity,CAPE CANAVERAL HOSPITAL,0.421428571
BREVARD,100177,Total Staffed Bed Capacity,CAPE CANAVERAL HOSPITAL,140
BREVARD,104024,Bed Census,"CIRCLES OF CARE, INC",32
BREVARD,104024,Available,"CIRCLES OF CARE, INC",20
BREVARD,104024,Available Capacity,"CIRCLES OF CARE, INC",0.384615385
BREVARD,104024,Total Staffed Bed Capacity,"CIRCLES OF CARE, INC",52
BREVARD,110027,Bed Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,48
BREVARD,110027,Available,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,7
BREVARD,110027,Available Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0.127272727
BREVARD,110027,Total Staffed Bed Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,55
BREVARD,110036,Bed Census,DEVEREUX FLORIDA,100
BREVARD,110036,Available,DEVEREUX FLORIDA,0
BREVARD,110036,Available Capacity,DEVEREUX FLORIDA,0
BREVARD,110036,Total Staffed Bed Capacity,DEVEREUX FLORIDA,100
BREVARD,120007,Bed Census,PALM BAY HOSPITAL,92
BREVARD,120007,Available,PALM BAY HOSPITAL,23
BREVARD,120007,Available Capacity,PALM BAY HOSPITAL,0.2
BREVARD,120007,Total Staffed Bed Capacity,PALM BAY HOSPITAL,115
BREVARD,23960034,Bed Census,MELBOURNE REGIONAL MEDICAL CENTER,51
BREVARD,23960034,Available,MELBOURNE REGIONAL MEDICAL CENTER,54
BREVARD,23960034,Available Capacity,MELBOURNE REGIONAL MEDICAL CENTER,0.514285714
BREVARD,23960034,Total Staffed Bed Capacity,MELBOURNE REGIONAL MEDICAL CENTER,105
BREVARD,23960090,Bed Census,KINDRED HOSPITAL MELBOURNE,39
BREVARD,23960090,Available,KINDRED HOSPITAL MELBOURNE,21
BREVARD,23960090,Available Capacity,KINDRED HOSPITAL MELBOURNE,0.35
BREVARD,23960090,Total Staffed Bed Capacity,KINDRED HOSPITAL MELBOURNE,60
BREVARD,23960092,Bed Census,VIERA HOSPITAL,76
BREVARD,23960092,Available,VIERA HOSPITAL,6
BREVARD,23960092,Available Capacity,VIERA HOSPITAL,0.073170732
BREVARD,23960092,Total Staffed Bed Capacity,VIERA HOSPITAL,82
BREVARD,23960153,Bed Census,PALM POINT BEHAVIORAL HEALTH,27
BREVARD,23960153,Available,PALM POINT BEHAVIORAL HEALTH,17
BREVARD,23960153,Available Capacity,PALM POINT BEHAVIORAL HEALTH,0.386363636
BREVARD,23960153,Total Staffed Bed Capacity,PALM POINT BEHAVIORAL HEALTH,44
BROWARD,100038,Bed Census,MEMORIAL REGIONAL HOSPITAL,715
BROWARD,100038,Available,MEMORIAL REGIONAL HOSPITAL,137
BROWARD,100038,Available Capacity,MEMORIAL REGIONAL HOSPITAL,0.160798122
BROWARD,100038,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL,852
BROWARD,100039,Bed Census,BROWARD HEALTH MEDICAL CENTER,382
BROWARD,100039,Available,BROWARD HEALTH MEDICAL CENTER,13
BROWARD,100039,Available Capacity,BROWARD HEALTH MEDICAL CENTER,0.032911392
BROWARD,100039,Total Staffed Bed Capacity,BROWARD HEALTH MEDICAL CENTER,395
BROWARD,100042,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,73
BROWARD,100042,Available,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,46
BROWARD,100042,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.386554622
BROWARD,100042,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,119
BROWARD,100056,Bed Census,CLEVELAND CLINIC HOSPITAL,238
BROWARD,100056,Available,CLEVELAND CLINIC HOSPITAL,9
BROWARD,100056,Available Capacity,CLEVELAND CLINIC HOSPITAL,0.036437247
BROWARD,100056,Total Staffed Bed Capacity,CLEVELAND CLINIC HOSPITAL,247
BROWARD,100073,Bed Census,HOLY CROSS HOSPITAL,206
BROWARD,100073,Available,HOLY CROSS HOSPITAL,142
BROWARD,100073,Available Capacity,HOLY CROSS HOSPITAL,0.408045977
BROWARD,100073,Total Staffed Bed Capacity,HOLY CROSS HOSPITAL,348
BROWARD,100086,Bed Census,BROWARD HEALTH NORTH,206
BROWARD,100086,Available,BROWARD HEALTH NORTH,8
BROWARD,100086,Available Capacity,BROWARD HEALTH NORTH,0.037383178
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,214
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,37
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,27
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.421875
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,64
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,122
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,142
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.537878788
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,264
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,198
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,92
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.317241379
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,290
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,129
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,0
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,129
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,151
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,41
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.213541667
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,192
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,150
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,167
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.526813880
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,102
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,17
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.142857143
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,119
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,213
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,37
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.148
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,143
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,10
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.065359477
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,153
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,13
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,14
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.518518519
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,27
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,96
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,14
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.127272727
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,294
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,294
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,35
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,15
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.3
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,50
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,5
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0.051546392
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,97
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,166
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,9
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.051428571
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,175
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,316
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,45
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.124653740
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,361
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,122
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,56
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.314606742
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,178
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,6
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,4
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0.4
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,99
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,30
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.232558140
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,129
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,166
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,57
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.255605381
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,223
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,180
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,73
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.288537549
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,144
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,72
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.333333333
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,216
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,93
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,12
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.114285714
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,105
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,49
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,24
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.328767123
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,73
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,310
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,40
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.114285714
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,350
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,125
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,26
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.172185430
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,151
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,218
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,43
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.164750958
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,261
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",65
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",22
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.252873563
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",87
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,189
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,60
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.240963855
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,249
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,107
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,2
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.018348624
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,109
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,68
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,32
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.32
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,27
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,23
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.46
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,50
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,87
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,4
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0.043956044
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,91
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,12
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,43
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.781818182
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,496
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,107
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.177446103
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,297
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,215
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.419921875
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,512
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,428
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,28
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.061403509
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,456
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,100
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,50
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.333333333
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,150
DUVAL,100151,Bed Census,MAYO CLINIC,297
DUVAL,100151,Available,MAYO CLINIC,7
DUVAL,100151,Available Capacity,MAYO CLINIC,0.023026316
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,304
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,337
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,162
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.324649299
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,136
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,3
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.021582734
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,17
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,5
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.227272727
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,53
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,31
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.369047619
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,250
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,51
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.169435216
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,301
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,63
DUVAL,23960061,Available,WEKIVA SPRINGS,59
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.483606557
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,122
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,141
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,101
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.417355372
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,242
DUVAL,23960123,Bed Census,UF HEALTH NORTH,89
DUVAL,23960123,Available,UF HEALTH NORTH,2
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.021978022
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,91
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,163
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,38
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.189054726
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,201
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,404
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,138
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.254612546
ESCAMBIA,100025,Total Staffed Bed Capacity,ASCENSION SACRED HEART PENSACOLA,542
ESCAMBIA,100093,Bed Census,BAPTIST HOSPITAL,297
ESCAMBIA,100093,Available,BAPTIST HOSPITAL,129
ESCAMBIA,100093,Available Capacity,BAPTIST HOSPITAL,0.302816901
ESCAMBIA,100093,Total Staffed Bed Capacity,BAPTIST HOSPITAL,426
ESCAMBIA,100231,Bed Census,WEST FLORIDA HOSPITAL,326
