County,FileNumber,Measure Names,ProviderName,Measure Values
BROWARD,100056,Available Capacity,CLEVELAND CLINIC HOSPITAL,0.143478261
BROWARD,100056,Total Staffed Bed Capacity,CLEVELAND CLINIC HOSPITAL,230
BROWARD,100073,Bed Census,HOLY CROSS HOSPITAL,220
BROWARD,100073,Available,HOLY CROSS HOSPITAL,128
BROWARD,100073,Available Capacity,HOLY CROSS HOSPITAL,0.367816092
BROWARD,100073,Total Staffed Bed Capacity,HOLY CROSS HOSPITAL,348
BROWARD,100086,Bed Census,BROWARD HEALTH NORTH,241
BROWARD,100086,Available,BROWARD HEALTH NORTH,14
BROWARD,100086,Available Capacity,BROWARD HEALTH NORTH,0.054901961
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,255
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,42
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,12
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.222222222
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,54
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,153
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,111
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.420454545
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,264
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,201
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,84
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.294736842
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,285
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,101
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,12
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0.106194690
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,113
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,164
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,41
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.2
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,205
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,175
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,142
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.447949527
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,102
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,17
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.142857143
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,119
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,201
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,49
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.196
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,159
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,15
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.086206897
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,174
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,12
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,14
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.538461538
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,26
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,73
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,37
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.336363636
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,300
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,300
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,31
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,9
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.225
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,40
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,3
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0.031578947
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,95
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,156
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,8
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.048780488
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,164
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,422
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,30
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.066371681
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,452
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,190
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,27
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.124423963
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,217
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,6
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,4
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0.4
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,135
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,101
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.427966102
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,236
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,179
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,43
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.193693694
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,222
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,136
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,117
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.462450593
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,144
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,60
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.294117647
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,84
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,36
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.3
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,120
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,36
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,23
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.389830508
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,59
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,337
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,39
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.103723404
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,376
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,84
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,22
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.207547170
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,106
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,267
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,28
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.094915254
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,295
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",48
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",36
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.428571429
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",84
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,229
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,43
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.158088235
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,272
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,103
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,2
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.019047619
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,105
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,70
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,30
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.3
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,31
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,20
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.392156863
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,51
COLUMBIA,100102,Bed Census,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,13
COLUMBIA,100102,Available,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,17
COLUMBIA,100102,Available Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,0.566666667
COLUMBIA,100102,Total Staffed Bed Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,30
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,83
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,8
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0.087912088
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,91
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,28
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,27
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.490909091
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,469
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,134
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.222222222
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,364
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,153
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.295938104
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,517
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,496
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,71
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.125220459
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,567
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,127
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,75
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.371287129
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,202
DUVAL,100151,Bed Census,MAYO CLINIC,282
DUVAL,100151,Available,MAYO CLINIC,23
DUVAL,100151,Available Capacity,MAYO CLINIC,0.075409836
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,305
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,319
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,180
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.360721443
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,129
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,10
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.071942446
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,20
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,2
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.090909091
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,44
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,40
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.476190476
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,275
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,74
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.212034384
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,349
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,66
DUVAL,23960061,Available,WEKIVA SPRINGS,53
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.445378151
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,119
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,131
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,114
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.465306122
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,245
DUVAL,23960123,Bed Census,UF HEALTH NORTH,92
DUVAL,23960123,Available,UF HEALTH NORTH,1
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.010752688
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,93
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,154
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,58
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.273584906
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,212
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,399
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,94
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.190669371
