County,FileNumber,Measure Names,ProviderName,Measure Values
ALACHUA,120011,Available Pediatric ICU,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,0
ALACHUA,120011,Available Pediatric ICU%,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,
ALACHUA,120011,Total PediatricICU Capacity,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,0
ALACHUA,23960071,Adult ICU Census,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
ALACHUA,23960071,Available Adult ICU,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
ALACHUA,23960071,Available Adult ICU%,SELECT SPECIALTY HOSPITAL GAINESVILLE,
ALACHUA,23960071,Total AdultICU Capacity,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
ALACHUA,23960071,Pediatric ICU Census,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
ALACHUA,23960071,Available Pediatric ICU,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
ALACHUA,23960071,Available Pediatric ICU%,SELECT SPECIALTY HOSPITAL GAINESVILLE,
ALACHUA,23960071,Total PediatricICU Capacity,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
BAKER,100134,Adult ICU Census,ED FRASER MEMORIAL HOSPITAL,0
BAKER,100134,Available Adult ICU,ED FRASER MEMORIAL HOSPITAL,0
BAKER,100134,Available Adult ICU%,ED FRASER MEMORIAL HOSPITAL,
BAKER,100134,Total AdultICU Capacity,ED FRASER MEMORIAL HOSPITAL,0
BAKER,100134,Pediatric ICU Census,ED FRASER MEMORIAL HOSPITAL,0
BAKER,100134,Available Pediatric ICU,ED FRASER MEMORIAL HOSPITAL,0
BAKER,100134,Available Pediatric ICU%,ED FRASER MEMORIAL HOSPITAL,
BAKER,100134,Total PediatricICU Capacity,ED FRASER MEMORIAL HOSPITAL,0
BAKER,104007,Adult ICU Census,NORTHEAST FLORIDA STATE HOSPITAL,0
BAKER,104007,Available Adult ICU,NORTHEAST FLORIDA STATE HOSPITAL,0
BAKER,104007,Available Adult ICU%,NORTHEAST FLORIDA STATE HOSPITAL,
BAKER,104007,Total AdultICU Capacity,NORTHEAST FLORIDA STATE HOSPITAL,0
BAKER,104007,Pediatric ICU Census,NORTHEAST FLORIDA STATE HOSPITAL,0
BAKER,104007,Available Pediatric ICU,NORTHEAST FLORIDA STATE HOSPITAL,0
BAKER,104007,Available Pediatric ICU%,NORTHEAST FLORIDA STATE HOSPITAL,
BAKER,104007,Total PediatricICU Capacity,NORTHEAST FLORIDA STATE HOSPITAL,0
BAY,100026,Adult ICU Census,ASCENSION SACRED HEART BAY,36
BAY,100026,Available Adult ICU,ASCENSION SACRED HEART BAY,11
BAY,100026,Available Adult ICU%,ASCENSION SACRED HEART BAY,0.234042553
BAY,100026,Total AdultICU Capacity,ASCENSION SACRED HEART BAY,47
BAY,100026,Pediatric ICU Census,ASCENSION SACRED HEART BAY,0
BAY,100026,Available Pediatric ICU,ASCENSION SACRED HEART BAY,0
BAY,100026,Available Pediatric ICU%,ASCENSION SACRED HEART BAY,
BAY,100026,Total PediatricICU Capacity,ASCENSION SACRED HEART BAY,0
BAY,100242,Adult ICU Census,GULF COAST REGIONAL MEDICAL CENTER,21
BAY,100242,Available Adult ICU,GULF COAST REGIONAL MEDICAL CENTER,0
BAY,100242,Available Adult ICU%,GULF COAST REGIONAL MEDICAL CENTER,0
BAY,100242,Total AdultICU Capacity,GULF COAST REGIONAL MEDICAL CENTER,21
BAY,100242,Pediatric ICU Census,GULF COAST REGIONAL MEDICAL CENTER,2
BAY,100242,Available Pediatric ICU,GULF COAST REGIONAL MEDICAL CENTER,2
BAY,100242,Available Pediatric ICU%,GULF COAST REGIONAL MEDICAL CENTER,0.5
BAY,100242,Total PediatricICU Capacity,GULF COAST REGIONAL MEDICAL CENTER,4
BAY,110034,Adult ICU Census,EMERALD COAST BEHAVIORAL HOSPITAL,0
BAY,110034,Available Adult ICU,EMERALD COAST BEHAVIORAL HOSPITAL,0
BAY,110034,Available Adult ICU%,EMERALD COAST BEHAVIORAL HOSPITAL,
BAY,110034,Total AdultICU Capacity,EMERALD COAST BEHAVIORAL HOSPITAL,0
BAY,110034,Pediatric ICU Census,EMERALD COAST BEHAVIORAL HOSPITAL,0
BAY,110034,Available Pediatric ICU,EMERALD COAST BEHAVIORAL HOSPITAL,0
BAY,110034,Available Pediatric ICU%,EMERALD COAST BEHAVIORAL HOSPITAL,
BAY,110034,Total PediatricICU Capacity,EMERALD COAST BEHAVIORAL HOSPITAL,0
BAY,23960013,Adult ICU Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
BAY,23960013,Available Adult ICU,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
BAY,23960013,Available Adult ICU%,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,
BAY,23960013,Total AdultICU Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
BAY,23960013,Pediatric ICU Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
BAY,23960013,Available Pediatric ICU,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
BAY,23960013,Available Pediatric ICU%,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,
BAY,23960013,Total PediatricICU Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
BAY,23960045,Adult ICU Census,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
BAY,23960045,Available Adult ICU,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
BAY,23960045,Available Adult ICU%,SELECT SPECIALTY HOSPITAL - PANAMA CITY,
BAY,23960045,Total AdultICU Capacity,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
BAY,23960045,Pediatric ICU Census,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
BAY,23960045,Available Pediatric ICU,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
BAY,23960045,Available Pediatric ICU%,SELECT SPECIALTY HOSPITAL - PANAMA CITY,
BAY,23960045,Total PediatricICU Capacity,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
BRADFORD,100103,Adult ICU Census,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,0
BRADFORD,100103,Available Adult ICU,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,0
BRADFORD,100103,Available Adult ICU%,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,
BRADFORD,100103,Total AdultICU Capacity,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,0
BRADFORD,100103,Pediatric ICU Census,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,0
BRADFORD,100103,Available Pediatric ICU,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,0
BRADFORD,100103,Available Pediatric ICU%,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,
BRADFORD,100103,Total PediatricICU Capacity,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,0
BREVARD,100019,Adult ICU Census,HOLMES REGIONAL MEDICAL CENTER,55
BREVARD,100019,Available Adult ICU,HOLMES REGIONAL MEDICAL CENTER,3
BREVARD,100019,Available Adult ICU%,HOLMES REGIONAL MEDICAL CENTER,0.051724138
BREVARD,100019,Total AdultICU Capacity,HOLMES REGIONAL MEDICAL CENTER,58
BREVARD,100019,Pediatric ICU Census,HOLMES REGIONAL MEDICAL CENTER,0
BREVARD,100019,Available Pediatric ICU,HOLMES REGIONAL MEDICAL CENTER,0
BREVARD,100019,Available Pediatric ICU%,HOLMES REGIONAL MEDICAL CENTER,
BREVARD,100019,Total PediatricICU Capacity,HOLMES REGIONAL MEDICAL CENTER,0
BREVARD,100028,Adult ICU Census,PARRISH MEDICAL CENTER,7
BREVARD,100028,Available Adult ICU,PARRISH MEDICAL CENTER,5
BREVARD,100028,Available Adult ICU%,PARRISH MEDICAL CENTER,0.416666667
BREVARD,100028,Total AdultICU Capacity,PARRISH MEDICAL CENTER,12
BREVARD,100028,Pediatric ICU Census,PARRISH MEDICAL CENTER,0
BREVARD,100028,Available Pediatric ICU,PARRISH MEDICAL CENTER,0
BREVARD,100028,Available Pediatric ICU%,PARRISH MEDICAL CENTER,
BREVARD,100028,Total PediatricICU Capacity,PARRISH MEDICAL CENTER,0
BREVARD,100092,Adult ICU Census,ROCKLEDGE REGIONAL MEDICAL CENTER,21
BREVARD,100092,Available Adult ICU,ROCKLEDGE REGIONAL MEDICAL CENTER,11
BREVARD,100092,Available Adult ICU%,ROCKLEDGE REGIONAL MEDICAL CENTER,0.34375
BREVARD,100092,Total AdultICU Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,32
BREVARD,100092,Pediatric ICU Census,ROCKLEDGE REGIONAL MEDICAL CENTER,0
BREVARD,100092,Available Pediatric ICU,ROCKLEDGE REGIONAL MEDICAL CENTER,0
BREVARD,100092,Available Pediatric ICU%,ROCKLEDGE REGIONAL MEDICAL CENTER,
BREVARD,100092,Total PediatricICU Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,0
BREVARD,100177,Adult ICU Census,CAPE CANAVERAL HOSPITAL,10
BREVARD,100177,Available Adult ICU,CAPE CANAVERAL HOSPITAL,2
BREVARD,100177,Available Adult ICU%,CAPE CANAVERAL HOSPITAL,0.166666667
BREVARD,100177,Total AdultICU Capacity,CAPE CANAVERAL HOSPITAL,12
BREVARD,100177,Pediatric ICU Census,CAPE CANAVERAL HOSPITAL,0
BREVARD,100177,Available Pediatric ICU,CAPE CANAVERAL HOSPITAL,0
BREVARD,100177,Available Pediatric ICU%,CAPE CANAVERAL HOSPITAL,
BREVARD,100177,Total PediatricICU Capacity,CAPE CANAVERAL HOSPITAL,0
BREVARD,104024,Adult ICU Census,"CIRCLES OF CARE, INC",0
BREVARD,104024,Available Adult ICU,"CIRCLES OF CARE, INC",0
BREVARD,104024,Available Adult ICU%,"CIRCLES OF CARE, INC",
BREVARD,104024,Total AdultICU Capacity,"CIRCLES OF CARE, INC",0
BREVARD,104024,Pediatric ICU Census,"CIRCLES OF CARE, INC",0
BREVARD,104024,Available Pediatric ICU,"CIRCLES OF CARE, INC",0
BREVARD,104024,Available Pediatric ICU%,"CIRCLES OF CARE, INC",
BREVARD,104024,Total PediatricICU Capacity,"CIRCLES OF CARE, INC",0
BREVARD,110027,Adult ICU Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Available Adult ICU,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Available Adult ICU%,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,
BREVARD,110027,Total AdultICU Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Pediatric ICU Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Available Pediatric ICU,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Available Pediatric ICU%,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,
BREVARD,110027,Total PediatricICU Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110036,Adult ICU Census,DEVEREUX FLORIDA,0
BREVARD,110036,Available Adult ICU,DEVEREUX FLORIDA,0
BREVARD,110036,Available Adult ICU%,DEVEREUX FLORIDA,
BREVARD,110036,Total AdultICU Capacity,DEVEREUX FLORIDA,0
BREVARD,110036,Pediatric ICU Census,DEVEREUX FLORIDA,0
BREVARD,110036,Available Pediatric ICU,DEVEREUX FLORIDA,0
BREVARD,110036,Available Pediatric ICU%,DEVEREUX FLORIDA,
BREVARD,110036,Total PediatricICU Capacity,DEVEREUX FLORIDA,0
BREVARD,120007,Adult ICU Census,PALM BAY HOSPITAL,11
BREVARD,120007,Available Adult ICU,PALM BAY HOSPITAL,1
BREVARD,120007,Available Adult ICU%,PALM BAY HOSPITAL,0.083333333
BREVARD,120007,Total AdultICU Capacity,PALM BAY HOSPITAL,12
BREVARD,120007,Pediatric ICU Census,PALM BAY HOSPITAL,0
BREVARD,120007,Available Pediatric ICU,PALM BAY HOSPITAL,0
BREVARD,120007,Available Pediatric ICU%,PALM BAY HOSPITAL,
BREVARD,120007,Total PediatricICU Capacity,PALM BAY HOSPITAL,0
BREVARD,23960034,Adult ICU Census,MELBOURNE REGIONAL MEDICAL CENTER,4
BREVARD,23960034,Available Adult ICU,MELBOURNE REGIONAL MEDICAL CENTER,8
BREVARD,23960034,Available Adult ICU%,MELBOURNE REGIONAL MEDICAL CENTER,0.666666667
BREVARD,23960034,Total AdultICU Capacity,MELBOURNE REGIONAL MEDICAL CENTER,12
BREVARD,23960034,Pediatric ICU Census,MELBOURNE REGIONAL MEDICAL CENTER,0
BREVARD,23960034,Available Pediatric ICU,MELBOURNE REGIONAL MEDICAL CENTER,0
BREVARD,23960034,Available Pediatric ICU%,MELBOURNE REGIONAL MEDICAL CENTER,
BREVARD,23960034,Total PediatricICU Capacity,MELBOURNE REGIONAL MEDICAL CENTER,0
BREVARD,23960090,Adult ICU Census,KINDRED HOSPITAL MELBOURNE,6
BREVARD,23960090,Available Adult ICU,KINDRED HOSPITAL MELBOURNE,2
BREVARD,23960090,Available Adult ICU%,KINDRED HOSPITAL MELBOURNE,0.25
BREVARD,23960090,Total AdultICU Capacity,KINDRED HOSPITAL MELBOURNE,8
BREVARD,23960090,Pediatric ICU Census,KINDRED HOSPITAL MELBOURNE,0
BREVARD,23960090,Available Pediatric ICU,KINDRED HOSPITAL MELBOURNE,0
BREVARD,23960090,Available Pediatric ICU%,KINDRED HOSPITAL MELBOURNE,
BREVARD,23960090,Total PediatricICU Capacity,KINDRED HOSPITAL MELBOURNE,0
BREVARD,23960092,Adult ICU Census,VIERA HOSPITAL,17
BREVARD,23960092,Available Adult ICU,VIERA HOSPITAL,3
BREVARD,23960092,Available Adult ICU%,VIERA HOSPITAL,0.15
BREVARD,23960092,Total AdultICU Capacity,VIERA HOSPITAL,20
BREVARD,23960092,Pediatric ICU Census,VIERA HOSPITAL,0
BREVARD,23960092,Available Pediatric ICU,VIERA HOSPITAL,0
BREVARD,23960092,Available Pediatric ICU%,VIERA HOSPITAL,
BREVARD,23960092,Total PediatricICU Capacity,VIERA HOSPITAL,0
BREVARD,23960153,Adult ICU Census,PALM POINT BEHAVIORAL HEALTH,0
BREVARD,23960153,Available Adult ICU,PALM POINT BEHAVIORAL HEALTH,0
BREVARD,23960153,Available Adult ICU%,PALM POINT BEHAVIORAL HEALTH,
BREVARD,23960153,Total AdultICU Capacity,PALM POINT BEHAVIORAL HEALTH,0
BREVARD,23960153,Pediatric ICU Census,PALM POINT BEHAVIORAL HEALTH,0
BREVARD,23960153,Available Pediatric ICU,PALM POINT BEHAVIORAL HEALTH,0
BREVARD,23960153,Available Pediatric ICU%,PALM POINT BEHAVIORAL HEALTH,
BREVARD,23960153,Total PediatricICU Capacity,PALM POINT BEHAVIORAL HEALTH,0
BROWARD,100038,Adult ICU Census,MEMORIAL REGIONAL HOSPITAL,56
BROWARD,100038,Available Adult ICU,MEMORIAL REGIONAL HOSPITAL,17
BROWARD,100038,Available Adult ICU%,MEMORIAL REGIONAL HOSPITAL,0.232876712
BROWARD,100038,Total AdultICU Capacity,MEMORIAL REGIONAL HOSPITAL,73
BROWARD,100038,Pediatric ICU Census,MEMORIAL REGIONAL HOSPITAL,42
BROWARD,100038,Available Pediatric ICU,MEMORIAL REGIONAL HOSPITAL,11
BROWARD,100038,Available Pediatric ICU%,MEMORIAL REGIONAL HOSPITAL,0.207547170
BROWARD,100038,Total PediatricICU Capacity,MEMORIAL REGIONAL HOSPITAL,53
BROWARD,100039,Adult ICU Census,BROWARD HEALTH MEDICAL CENTER,51
BROWARD,100039,Available Adult ICU,BROWARD HEALTH MEDICAL CENTER,0
BROWARD,100039,Available Adult ICU%,BROWARD HEALTH MEDICAL CENTER,0
BROWARD,100039,Total AdultICU Capacity,BROWARD HEALTH MEDICAL CENTER,51
BROWARD,100039,Pediatric ICU Census,BROWARD HEALTH MEDICAL CENTER,7
BROWARD,100039,Available Pediatric ICU,BROWARD HEALTH MEDICAL CENTER,1
BROWARD,100039,Available Pediatric ICU%,BROWARD HEALTH MEDICAL CENTER,0.125
BROWARD,100039,Total PediatricICU Capacity,BROWARD HEALTH MEDICAL CENTER,8
BROWARD,100042,Adult ICU Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,5
BROWARD,100042,Available Adult ICU,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,3
BROWARD,100042,Available Adult ICU%,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.375
BROWARD,100042,Total AdultICU Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,8
BROWARD,100042,Pediatric ICU Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0
BROWARD,100042,Available Pediatric ICU,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0
BROWARD,100042,Available Pediatric ICU%,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,
BROWARD,100042,Total PediatricICU Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0
BROWARD,100056,Adult ICU Census,CLEVELAND CLINIC HOSPITAL,42
BROWARD,100056,Available Adult ICU,CLEVELAND CLINIC HOSPITAL,6
BROWARD,100056,Available Adult ICU%,CLEVELAND CLINIC HOSPITAL,0.125
BROWARD,100056,Total AdultICU Capacity,CLEVELAND CLINIC HOSPITAL,48
BROWARD,100056,Pediatric ICU Census,CLEVELAND CLINIC HOSPITAL,0
BROWARD,100056,Available Pediatric ICU,CLEVELAND CLINIC HOSPITAL,0
BROWARD,100056,Available Pediatric ICU%,CLEVELAND CLINIC HOSPITAL,
BROWARD,100056,Total PediatricICU Capacity,CLEVELAND CLINIC HOSPITAL,0
BROWARD,100073,Adult ICU Census,HOLY CROSS HOSPITAL,31
BROWARD,100073,Available Adult ICU,HOLY CROSS HOSPITAL,11
BROWARD,100073,Available Adult ICU%,HOLY CROSS HOSPITAL,0.261904762
BROWARD,100073,Total AdultICU Capacity,HOLY CROSS HOSPITAL,42
BROWARD,100073,Pediatric ICU Census,HOLY CROSS HOSPITAL,4
BROWARD,100073,Available Pediatric ICU,HOLY CROSS HOSPITAL,8
BROWARD,100073,Available Pediatric ICU%,HOLY CROSS HOSPITAL,0.666666667
BROWARD,100073,Total PediatricICU Capacity,HOLY CROSS HOSPITAL,12
BROWARD,100086,Adult ICU Census,BROWARD HEALTH NORTH,25
BROWARD,100086,Available Adult ICU,BROWARD HEALTH NORTH,2
BROWARD,100086,Available Adult ICU%,BROWARD HEALTH NORTH,0.074074074
BROWARD,100086,Total AdultICU Capacity,BROWARD HEALTH NORTH,27
BROWARD,100086,Pediatric ICU Census,BROWARD HEALTH NORTH,0
BROWARD,100086,Available Pediatric ICU,BROWARD HEALTH NORTH,0
BROWARD,100086,Available Pediatric ICU%,BROWARD HEALTH NORTH,
BROWARD,100086,Total PediatricICU Capacity,BROWARD HEALTH NORTH,0
BROWARD,100120,Adult ICU Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,7
BROWARD,100120,Available Adult ICU,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,1
BROWARD,100120,Available Adult ICU%,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.125
BROWARD,100120,Total AdultICU Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,8
BROWARD,100120,Pediatric ICU Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0
BROWARD,100120,Available Pediatric ICU,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0
BROWARD,100120,Available Pediatric ICU%,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,
BROWARD,100120,Total PediatricICU Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0
BROWARD,100167,Adult ICU Census,PLANTATION GENERAL HOSPITAL,14
BROWARD,100167,Available Adult ICU,PLANTATION GENERAL HOSPITAL,6
BROWARD,100167,Available Adult ICU%,PLANTATION GENERAL HOSPITAL,0.3
BROWARD,100167,Total AdultICU Capacity,PLANTATION GENERAL HOSPITAL,20
BROWARD,100167,Pediatric ICU Census,PLANTATION GENERAL HOSPITAL,4
BROWARD,100167,Available Pediatric ICU,PLANTATION GENERAL HOSPITAL,4
BROWARD,100167,Available Pediatric ICU%,PLANTATION GENERAL HOSPITAL,0.5
BROWARD,100167,Total PediatricICU Capacity,PLANTATION GENERAL HOSPITAL,8
BROWARD,100189,Adult ICU Census,NORTHWEST MEDICAL CENTER,20
BROWARD,100189,Available Adult ICU,NORTHWEST MEDICAL CENTER,10
BROWARD,100189,Available Adult ICU%,NORTHWEST MEDICAL CENTER,0.333333333
BROWARD,100189,Total AdultICU Capacity,NORTHWEST MEDICAL CENTER,30
BROWARD,100189,Pediatric ICU Census,NORTHWEST MEDICAL CENTER,0
BROWARD,100189,Available Pediatric ICU,NORTHWEST MEDICAL CENTER,0
BROWARD,100189,Available Pediatric ICU%,NORTHWEST MEDICAL CENTER,
BROWARD,100189,Total PediatricICU Capacity,NORTHWEST MEDICAL CENTER,0
BROWARD,100200,Adult ICU Census,BROWARD HEALTH IMPERIAL POINT,7
BROWARD,100200,Available Adult ICU,BROWARD HEALTH IMPERIAL POINT,0
BROWARD,100200,Available Adult ICU%,BROWARD HEALTH IMPERIAL POINT,0
BROWARD,100200,Total AdultICU Capacity,BROWARD HEALTH IMPERIAL POINT,7
BROWARD,100200,Pediatric ICU Census,BROWARD HEALTH IMPERIAL POINT,0
BROWARD,100200,Available Pediatric ICU,BROWARD HEALTH IMPERIAL POINT,0
BROWARD,100200,Available Pediatric ICU%,BROWARD HEALTH IMPERIAL POINT,
BROWARD,100200,Total PediatricICU Capacity,BROWARD HEALTH IMPERIAL POINT,0
BROWARD,100210,Adult ICU Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,23
BROWARD,100210,Available Adult ICU,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,13
BROWARD,100210,Available Adult ICU%,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.361111111
BROWARD,100210,Total AdultICU Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,36
BROWARD,100210,Pediatric ICU Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0
BROWARD,100210,Available Pediatric ICU,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0
BROWARD,100210,Available Pediatric ICU%,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,
BROWARD,100210,Total PediatricICU Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0
BROWARD,100224,Adult ICU Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,13
BROWARD,100224,Available Adult ICU,UNIVERSITY HOSPITAL AND MEDICAL CENTER,2
BROWARD,100224,Available Adult ICU%,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.133333333
BROWARD,100224,Total AdultICU Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,15
BROWARD,100224,Pediatric ICU Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0
BROWARD,100224,Available Pediatric ICU,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0
BROWARD,100224,Available Pediatric ICU%,UNIVERSITY HOSPITAL AND MEDICAL CENTER,
BROWARD,100224,Total PediatricICU Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0
BROWARD,100225,Adult ICU Census,MEMORIAL REGIONAL HOSPITAL SOUTH,0
BROWARD,100225,Available Adult ICU,MEMORIAL REGIONAL HOSPITAL SOUTH,0
BROWARD,100225,Available Adult ICU%,MEMORIAL REGIONAL HOSPITAL SOUTH,
BROWARD,100225,Total AdultICU Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0
BROWARD,100225,Pediatric ICU Census,MEMORIAL REGIONAL HOSPITAL SOUTH,0
BROWARD,100225,Available Pediatric ICU,MEMORIAL REGIONAL HOSPITAL SOUTH,0
BROWARD,100225,Available Pediatric ICU%,MEMORIAL REGIONAL HOSPITAL SOUTH,
BROWARD,100225,Total PediatricICU Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0
BROWARD,100228,Adult ICU Census,WESTSIDE REGIONAL MEDICAL CENTER,32
BROWARD,100228,Available Adult ICU,WESTSIDE REGIONAL MEDICAL CENTER,0
