County,FileNumber,Measure Names,ProviderName,Measure Values
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,231
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,41
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,23
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.359375
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,64
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,111
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,153
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.579545455
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,264
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,178
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,113
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.388316151
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,291
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,105
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,9
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0.078947368
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,114
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,119
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,52
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.304093567
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,171
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,162
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,155
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.488958991
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,91
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,28
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.235294118
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,119
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,200
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,50
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.2
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,114
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,19
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.142857143
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,133
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,12
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,14
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.538461538
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,26
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,103
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,7
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.063636364
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,289
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,289
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,39
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,11
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.22
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,50
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,5
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0.051546392
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,97
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,119
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,24
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.167832168
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,143
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,344
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,31
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.082666667
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,375
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,106
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,72
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.404494382
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,178
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,4
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,6
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0.6
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,89
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,33
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.270491803
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,122
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,160
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,88
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.354838710
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,248
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,166
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,87
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.343873518
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,121
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,83
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.406862745
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,76
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,25
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.247524752
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,101
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,49
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,24
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.328767123
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,73
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,308
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,40
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.114942529
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,348
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,125
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,11
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.080882353
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,136
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,212
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,38
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.152
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,250
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",68
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",19
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.218390805
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",87
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,160
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,52
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.245283019
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,212
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,106
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,3
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.027522936
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,109
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,49
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,51
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.51
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,60
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,40
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.4
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,100
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,94
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,94
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,20
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,35
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.636363636
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,462
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,141
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.233830846
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,279
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,224
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.445328032
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,503
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,368
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,88
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.192982456
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,456
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,82
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,68
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.453333333
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,150
DUVAL,100151,Bed Census,MAYO CLINIC,263
DUVAL,100151,Available,MAYO CLINIC,41
DUVAL,100151,Available Capacity,MAYO CLINIC,0.134868421
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,304
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,311
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,188
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.376753507
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,131
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,8
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.057553957
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,14
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,8
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.363636364
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,50
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,34
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.404761905
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,240
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,61
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.202657807
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,301
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,76
DUVAL,23960061,Available,WEKIVA SPRINGS,59
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.437037037
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,135
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,102
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,141
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.580246914
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,243
DUVAL,23960123,Bed Census,UF HEALTH NORTH,81
DUVAL,23960123,Available,UF HEALTH NORTH,11
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.119565217
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,92
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,155
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,45
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.225
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,200
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,379
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,163
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.300738007
ESCAMBIA,100025,Total Staffed Bed Capacity,ASCENSION SACRED HEART PENSACOLA,542
ESCAMBIA,100093,Bed Census,BAPTIST HOSPITAL,271
ESCAMBIA,100093,Available,BAPTIST HOSPITAL,155
ESCAMBIA,100093,Available Capacity,BAPTIST HOSPITAL,0.363849765
ESCAMBIA,100093,Total Staffed Bed Capacity,BAPTIST HOSPITAL,426
ESCAMBIA,100231,Bed Census,WEST FLORIDA HOSPITAL,291
