County,FileNumber,Measure Names,ProviderName,Measure Values
BAY,23960045,Bed Census,SELECT SPECIALTY HOSPITAL - PANAMA CITY,23
BAY,23960045,Available,SELECT SPECIALTY HOSPITAL - PANAMA CITY,7
BAY,23960045,Available Capacity,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0.233333333
BAY,23960045,Total Staffed Bed Capacity,SELECT SPECIALTY HOSPITAL - PANAMA CITY,30
BRADFORD,100103,Bed Census,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,5
BRADFORD,100103,Available,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,5
BRADFORD,100103,Available Capacity,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,0.5
BRADFORD,100103,Total Staffed Bed Capacity,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,10
BREVARD,100019,Bed Census,HOLMES REGIONAL MEDICAL CENTER,440
BREVARD,100019,Available,HOLMES REGIONAL MEDICAL CENTER,66
BREVARD,100019,Available Capacity,HOLMES REGIONAL MEDICAL CENTER,0.130434783
BREVARD,100019,Total Staffed Bed Capacity,HOLMES REGIONAL MEDICAL CENTER,506
BREVARD,100028,Bed Census,PARRISH MEDICAL CENTER,91
BREVARD,100028,Available,PARRISH MEDICAL CENTER,84
BREVARD,100028,Available Capacity,PARRISH MEDICAL CENTER,0.48
BREVARD,100028,Total Staffed Bed Capacity,PARRISH MEDICAL CENTER,175
BREVARD,100092,Bed Census,ROCKLEDGE REGIONAL MEDICAL CENTER,131
BREVARD,100092,Available,ROCKLEDGE REGIONAL MEDICAL CENTER,44
BREVARD,100092,Available Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,0.251428571
BREVARD,100092,Total Staffed Bed Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,175
BREVARD,100177,Bed Census,CAPE CANAVERAL HOSPITAL,83
BREVARD,100177,Available,CAPE CANAVERAL HOSPITAL,57
BREVARD,100177,Available Capacity,CAPE CANAVERAL HOSPITAL,0.407142857
BREVARD,100177,Total Staffed Bed Capacity,CAPE CANAVERAL HOSPITAL,140
BREVARD,104024,Bed Census,"CIRCLES OF CARE, INC",32
BREVARD,104024,Available,"CIRCLES OF CARE, INC",20
BREVARD,104024,Available Capacity,"CIRCLES OF CARE, INC",0.384615385
BREVARD,104024,Total Staffed Bed Capacity,"CIRCLES OF CARE, INC",52
BREVARD,110027,Bed Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,18
BREVARD,110027,Available,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Available Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Total Staffed Bed Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,18
BREVARD,110036,Bed Census,DEVEREUX FLORIDA,100
BREVARD,110036,Available,DEVEREUX FLORIDA,0
BREVARD,110036,Available Capacity,DEVEREUX FLORIDA,0
BREVARD,110036,Total Staffed Bed Capacity,DEVEREUX FLORIDA,100
BREVARD,120007,Bed Census,PALM BAY HOSPITAL,86
BREVARD,120007,Available,PALM BAY HOSPITAL,29
BREVARD,120007,Available Capacity,PALM BAY HOSPITAL,0.252173913
BREVARD,120007,Total Staffed Bed Capacity,PALM BAY HOSPITAL,115
BREVARD,23960034,Bed Census,MELBOURNE REGIONAL MEDICAL CENTER,42
BREVARD,23960034,Available,MELBOURNE REGIONAL MEDICAL CENTER,63
BREVARD,23960034,Available Capacity,MELBOURNE REGIONAL MEDICAL CENTER,0.6
BREVARD,23960034,Total Staffed Bed Capacity,MELBOURNE REGIONAL MEDICAL CENTER,105
BREVARD,23960090,Bed Census,KINDRED HOSPITAL MELBOURNE,48
BREVARD,23960090,Available,KINDRED HOSPITAL MELBOURNE,12
BREVARD,23960090,Available Capacity,KINDRED HOSPITAL MELBOURNE,0.2
BREVARD,23960090,Total Staffed Bed Capacity,KINDRED HOSPITAL MELBOURNE,60
BREVARD,23960092,Bed Census,VIERA HOSPITAL,73
BREVARD,23960092,Available,VIERA HOSPITAL,11
BREVARD,23960092,Available Capacity,VIERA HOSPITAL,0.130952381
BREVARD,23960092,Total Staffed Bed Capacity,VIERA HOSPITAL,84
BREVARD,23960153,Bed Census,PALM POINT BEHAVIORAL HEALTH,24
BREVARD,23960153,Available,PALM POINT BEHAVIORAL HEALTH,20
BREVARD,23960153,Available Capacity,PALM POINT BEHAVIORAL HEALTH,0.454545455
BREVARD,23960153,Total Staffed Bed Capacity,PALM POINT BEHAVIORAL HEALTH,44
BROWARD,100038,Bed Census,MEMORIAL REGIONAL HOSPITAL,594
BROWARD,100038,Available,MEMORIAL REGIONAL HOSPITAL,110
BROWARD,100038,Available Capacity,MEMORIAL REGIONAL HOSPITAL,0.15625
BROWARD,100038,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL,704
BROWARD,100039,Bed Census,BROWARD HEALTH MEDICAL CENTER,375
BROWARD,100039,Available,BROWARD HEALTH MEDICAL CENTER,36
BROWARD,100039,Available Capacity,BROWARD HEALTH MEDICAL CENTER,0.087591241
BROWARD,100039,Total Staffed Bed Capacity,BROWARD HEALTH MEDICAL CENTER,411
BROWARD,100042,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,86
BROWARD,100042,Available,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,33
BROWARD,100042,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.277310924
BROWARD,100042,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,119
BROWARD,100056,Bed Census,CLEVELAND CLINIC HOSPITAL,200
BROWARD,100056,Available,CLEVELAND CLINIC HOSPITAL,30
BROWARD,100056,Available Capacity,CLEVELAND CLINIC HOSPITAL,0.130434783
BROWARD,100056,Total Staffed Bed Capacity,CLEVELAND CLINIC HOSPITAL,230
BROWARD,100073,Bed Census,HOLY CROSS HOSPITAL,205
BROWARD,100073,Available,HOLY CROSS HOSPITAL,143
BROWARD,100073,Available Capacity,HOLY CROSS HOSPITAL,0.410919540
BROWARD,100073,Total Staffed Bed Capacity,HOLY CROSS HOSPITAL,348
BROWARD,100086,Bed Census,BROWARD HEALTH NORTH,224
BROWARD,100086,Available,BROWARD HEALTH NORTH,12
BROWARD,100086,Available Capacity,BROWARD HEALTH NORTH,0.050847458
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,236
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,41
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,23
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.359375
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,64
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,136
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,128
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.484848485
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,264
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,182
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,112
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.380952381
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,294
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,100
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,14
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0.122807018
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,114
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,155
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,33
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.175531915
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,188
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,163
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,154
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.485804416
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,82
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,35
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.299145299
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,117
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,203
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,47
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.188
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,139
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,33
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.191860465
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,172
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,7
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,19
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.730769231
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,26
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,87
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,23
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.209090909
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,281
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,281
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,38
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,12
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.24
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,50
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,152
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,16
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.095238095
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,168
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,365
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,29
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.073604061
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,394
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,123
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,55
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.308988764
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,178
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,11
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,0
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,11
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,166
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,64
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.278260870
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,230
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,141
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,78
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.356164384
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,219
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,155
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,98
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.387351779
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,149
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,55
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.269607843
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,91
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,9
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.09
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,100
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,40
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,33
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.452054795
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,73
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,317
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,45
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.124309392
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,362
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,100
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,11
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.099099099
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,111
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,209
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,49
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.189922481
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,258
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",70
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",11
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.135802469
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",81
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,187
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,43
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.186956522
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,230
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,100
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,9
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.082568807
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,109
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,61
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,39
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.39
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,28
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,22
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.44
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,50
COLUMBIA,100102,Bed Census,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,8
COLUMBIA,100102,Available,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,6
COLUMBIA,100102,Available Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,0.428571429
COLUMBIA,100102,Total Staffed Bed Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,14
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,92
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,92
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,18
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,37
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.672727273
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,456
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,147
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.243781095
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,301
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,211
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.412109375
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,512
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,458
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,30
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.061475410
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,488
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,123
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,27
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.18
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,150
DUVAL,100151,Bed Census,MAYO CLINIC,299
DUVAL,100151,Available,MAYO CLINIC,5
DUVAL,100151,Available Capacity,MAYO CLINIC,0.016447368
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,304
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,306
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,193
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.386773547
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,137
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,2
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.014388489
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,18
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,4
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.181818182
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,46
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,38
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.452380952
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,510
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,63
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.109947644
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,573
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,85
DUVAL,23960061,Available,WEKIVA SPRINGS,53
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.384057971
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,138
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,139
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,104
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.427983539
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,243
DUVAL,23960123,Bed Census,UF HEALTH NORTH,91
DUVAL,23960123,Available,UF HEALTH NORTH,1
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.010869565
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,92
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,152
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,45
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.228426396
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,197
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,414
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,144
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.258064516
