County,FileNumber,Measure Names,ProviderName,Measure Values
BREVARD,100177,Available,CAPE CANAVERAL HOSPITAL,68
BREVARD,100177,Available Capacity,CAPE CANAVERAL HOSPITAL,0.485714286
BREVARD,100177,Total Staffed Bed Capacity,CAPE CANAVERAL HOSPITAL,140
BREVARD,104024,Bed Census,"CIRCLES OF CARE, INC",32
BREVARD,104024,Available,"CIRCLES OF CARE, INC",20
BREVARD,104024,Available Capacity,"CIRCLES OF CARE, INC",0.384615385
BREVARD,104024,Total Staffed Bed Capacity,"CIRCLES OF CARE, INC",52
BREVARD,110027,Bed Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,60
BREVARD,110027,Available,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,1
BREVARD,110027,Available Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0.016393443
BREVARD,110027,Total Staffed Bed Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,61
BREVARD,110036,Bed Census,DEVEREUX FLORIDA,100
BREVARD,110036,Available,DEVEREUX FLORIDA,0
BREVARD,110036,Available Capacity,DEVEREUX FLORIDA,0
BREVARD,110036,Total Staffed Bed Capacity,DEVEREUX FLORIDA,100
BREVARD,120007,Bed Census,PALM BAY HOSPITAL,86
BREVARD,120007,Available,PALM BAY HOSPITAL,29
BREVARD,120007,Available Capacity,PALM BAY HOSPITAL,0.252173913
BREVARD,120007,Total Staffed Bed Capacity,PALM BAY HOSPITAL,115
BREVARD,23960034,Bed Census,MELBOURNE REGIONAL MEDICAL CENTER,46
BREVARD,23960034,Available,MELBOURNE REGIONAL MEDICAL CENTER,59
BREVARD,23960034,Available Capacity,MELBOURNE REGIONAL MEDICAL CENTER,0.561904762
BREVARD,23960034,Total Staffed Bed Capacity,MELBOURNE REGIONAL MEDICAL CENTER,105
BREVARD,23960090,Bed Census,KINDRED HOSPITAL MELBOURNE,45
BREVARD,23960090,Available,KINDRED HOSPITAL MELBOURNE,15
BREVARD,23960090,Available Capacity,KINDRED HOSPITAL MELBOURNE,0.25
BREVARD,23960090,Total Staffed Bed Capacity,KINDRED HOSPITAL MELBOURNE,60
BREVARD,23960092,Bed Census,VIERA HOSPITAL,77
BREVARD,23960092,Available,VIERA HOSPITAL,7
BREVARD,23960092,Available Capacity,VIERA HOSPITAL,0.083333333
BREVARD,23960092,Total Staffed Bed Capacity,VIERA HOSPITAL,84
BREVARD,23960153,Bed Census,PALM POINT BEHAVIORAL HEALTH,21
BREVARD,23960153,Available,PALM POINT BEHAVIORAL HEALTH,23
BREVARD,23960153,Available Capacity,PALM POINT BEHAVIORAL HEALTH,0.522727273
BREVARD,23960153,Total Staffed Bed Capacity,PALM POINT BEHAVIORAL HEALTH,44
BROWARD,100038,Bed Census,MEMORIAL REGIONAL HOSPITAL,698
BROWARD,100038,Available,MEMORIAL REGIONAL HOSPITAL,141
BROWARD,100038,Available Capacity,MEMORIAL REGIONAL HOSPITAL,0.168057211
BROWARD,100038,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL,839
BROWARD,100039,Bed Census,BROWARD HEALTH MEDICAL CENTER,399
BROWARD,100039,Available,BROWARD HEALTH MEDICAL CENTER,15
BROWARD,100039,Available Capacity,BROWARD HEALTH MEDICAL CENTER,0.036231884
BROWARD,100039,Total Staffed Bed Capacity,BROWARD HEALTH MEDICAL CENTER,414
BROWARD,100042,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,85
BROWARD,100042,Available,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,34
BROWARD,100042,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.285714286
BROWARD,100042,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,119
BROWARD,100056,Bed Census,CLEVELAND CLINIC HOSPITAL,223
BROWARD,100056,Available,CLEVELAND CLINIC HOSPITAL,7
BROWARD,100056,Available Capacity,CLEVELAND CLINIC HOSPITAL,0.030434783
BROWARD,100056,Total Staffed Bed Capacity,CLEVELAND CLINIC HOSPITAL,230
BROWARD,100073,Bed Census,HOLY CROSS HOSPITAL,220
BROWARD,100073,Available,HOLY CROSS HOSPITAL,128
BROWARD,100073,Available Capacity,HOLY CROSS HOSPITAL,0.367816092
BROWARD,100073,Total Staffed Bed Capacity,HOLY CROSS HOSPITAL,348
BROWARD,100086,Bed Census,BROWARD HEALTH NORTH,250
BROWARD,100086,Available,BROWARD HEALTH NORTH,3
BROWARD,100086,Available Capacity,BROWARD HEALTH NORTH,0.011857708
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,253
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,42
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,12
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.222222222
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,54
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,146
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,118
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.446969697
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,264
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,219
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,70
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.242214533
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,289
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,131
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,11
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0.077464789
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,142
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,163
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,20
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.109289617
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,183
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,165
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,152
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.479495268
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,102
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,17
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.142857143
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,119
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,238
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,13
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.051792829
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,251
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,175
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,15
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.078947368
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,190
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,14
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,12
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.461538462
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,26
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,78
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,32
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.290909091
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,299
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,299
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,33
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,7
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.175
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,40
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,5
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0.051546392
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,97
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,166
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,11
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.062146893
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,177
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,430
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,34
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.073275862
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,464
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,183
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,18
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.089552239
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,201
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,10
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,0
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,164
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,66
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.286956522
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,230
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,162
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,58
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.263636364
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,220
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,158
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,95
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.375494071
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,152
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,52
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.254901961
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,82
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,12
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.127659574
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,94
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,36
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,23
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.389830508
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,59
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,343
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,36
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.094986807
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,379
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,103
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,7
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.063636364
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,110
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,259
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,24
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.084805654
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,283
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",52
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",32
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.380952381
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",84
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,219
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,49
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.182835821
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,268
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,104
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,1
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.009523810
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,105
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,84
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,16
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.16
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,30
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,20
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.4
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,50
COLUMBIA,100102,Bed Census,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,14
COLUMBIA,100102,Available,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,16
COLUMBIA,100102,Available Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,0.533333333
COLUMBIA,100102,Total Staffed Bed Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,30
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,101
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,101
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,28
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,27
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.490909091
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,508
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,95
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.157545605
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,376
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,138
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.268482490
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,514
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,483
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,84
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.148148148
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,567
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,225
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,77
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.254966887
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,302
DUVAL,100151,Bed Census,MAYO CLINIC,269
DUVAL,100151,Available,MAYO CLINIC,35
DUVAL,100151,Available Capacity,MAYO CLINIC,0.115131579
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,304
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,339
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,160
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.320641283
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,130
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,9
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.064748201
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,20
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,2
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.090909091
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,52
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,32
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.380952381
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,298
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,52
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.148571429
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,350
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,79
DUVAL,23960061,Available,WEKIVA SPRINGS,53
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.401515152
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,132
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,130
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,124
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.488188976
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,254
DUVAL,23960123,Bed Census,UF HEALTH NORTH,84
DUVAL,23960123,Available,UF HEALTH NORTH,8
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.086956522
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,92
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,140
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,70
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.333333333
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,210
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,399
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,97
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.195564516
