County,FileNumber,Measure Names,ProviderName,Measure Values
BRADFORD,100103,Available,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,5
BRADFORD,100103,Available Capacity,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,0.5
BRADFORD,100103,Total Staffed Bed Capacity,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,10
BREVARD,100019,Bed Census,HOLMES REGIONAL MEDICAL CENTER,370
BREVARD,100019,Available,HOLMES REGIONAL MEDICAL CENTER,126
BREVARD,100019,Available Capacity,HOLMES REGIONAL MEDICAL CENTER,0.254032258
BREVARD,100019,Total Staffed Bed Capacity,HOLMES REGIONAL MEDICAL CENTER,496
BREVARD,100028,Bed Census,PARRISH MEDICAL CENTER,103
BREVARD,100028,Available,PARRISH MEDICAL CENTER,71
BREVARD,100028,Available Capacity,PARRISH MEDICAL CENTER,0.408045977
BREVARD,100028,Total Staffed Bed Capacity,PARRISH MEDICAL CENTER,174
BREVARD,100092,Bed Census,ROCKLEDGE REGIONAL MEDICAL CENTER,144
BREVARD,100092,Available,ROCKLEDGE REGIONAL MEDICAL CENTER,53
BREVARD,100092,Available Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,0.269035533
BREVARD,100092,Total Staffed Bed Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,197
BREVARD,100177,Bed Census,CAPE CANAVERAL HOSPITAL,76
BREVARD,100177,Available,CAPE CANAVERAL HOSPITAL,64
BREVARD,100177,Available Capacity,CAPE CANAVERAL HOSPITAL,0.457142857
BREVARD,100177,Total Staffed Bed Capacity,CAPE CANAVERAL HOSPITAL,140
BREVARD,104024,Bed Census,"CIRCLES OF CARE, INC",32
BREVARD,104024,Available,"CIRCLES OF CARE, INC",20
BREVARD,104024,Available Capacity,"CIRCLES OF CARE, INC",0.384615385
BREVARD,104024,Total Staffed Bed Capacity,"CIRCLES OF CARE, INC",52
BREVARD,110027,Bed Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,57
BREVARD,110027,Available,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Available Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Total Staffed Bed Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,57
BREVARD,110036,Bed Census,DEVEREUX FLORIDA,100
BREVARD,110036,Available,DEVEREUX FLORIDA,0
BREVARD,110036,Available Capacity,DEVEREUX FLORIDA,0
BREVARD,110036,Total Staffed Bed Capacity,DEVEREUX FLORIDA,100
BREVARD,120007,Bed Census,PALM BAY HOSPITAL,82
BREVARD,120007,Available,PALM BAY HOSPITAL,23
BREVARD,120007,Available Capacity,PALM BAY HOSPITAL,0.219047619
BREVARD,120007,Total Staffed Bed Capacity,PALM BAY HOSPITAL,105
BREVARD,23960034,Bed Census,MELBOURNE REGIONAL MEDICAL CENTER,30
BREVARD,23960034,Available,MELBOURNE REGIONAL MEDICAL CENTER,65
BREVARD,23960034,Available Capacity,MELBOURNE REGIONAL MEDICAL CENTER,0.684210526
BREVARD,23960034,Total Staffed Bed Capacity,MELBOURNE REGIONAL MEDICAL CENTER,95
BREVARD,23960090,Bed Census,KINDRED HOSPITAL MELBOURNE,45
BREVARD,23960090,Available,KINDRED HOSPITAL MELBOURNE,15
BREVARD,23960090,Available Capacity,KINDRED HOSPITAL MELBOURNE,0.25
BREVARD,23960090,Total Staffed Bed Capacity,KINDRED HOSPITAL MELBOURNE,60
BREVARD,23960092,Bed Census,VIERA HOSPITAL,56
BREVARD,23960092,Available,VIERA HOSPITAL,18
BREVARD,23960092,Available Capacity,VIERA HOSPITAL,0.243243243
BREVARD,23960092,Total Staffed Bed Capacity,VIERA HOSPITAL,74
BREVARD,23960153,Bed Census,PALM POINT BEHAVIORAL HEALTH,34
BREVARD,23960153,Available,PALM POINT BEHAVIORAL HEALTH,12
BREVARD,23960153,Available Capacity,PALM POINT BEHAVIORAL HEALTH,0.260869565
BREVARD,23960153,Total Staffed Bed Capacity,PALM POINT BEHAVIORAL HEALTH,46
BROWARD,100038,Bed Census,MEMORIAL REGIONAL HOSPITAL,633
BROWARD,100038,Available,MEMORIAL REGIONAL HOSPITAL,182
BROWARD,100038,Available Capacity,MEMORIAL REGIONAL HOSPITAL,0.223312883
BROWARD,100038,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL,815
BROWARD,100039,Bed Census,BROWARD HEALTH MEDICAL CENTER,363
BROWARD,100039,Available,BROWARD HEALTH MEDICAL CENTER,40
BROWARD,100039,Available Capacity,BROWARD HEALTH MEDICAL CENTER,0.099255583
BROWARD,100039,Total Staffed Bed Capacity,BROWARD HEALTH MEDICAL CENTER,403
BROWARD,100042,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,79
BROWARD,100042,Available,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,40
BROWARD,100042,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.336134454
BROWARD,100042,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,119
BROWARD,100056,Bed Census,CLEVELAND CLINIC HOSPITAL,190
BROWARD,100056,Available,CLEVELAND CLINIC HOSPITAL,40
BROWARD,100056,Available Capacity,CLEVELAND CLINIC HOSPITAL,0.173913043
BROWARD,100056,Total Staffed Bed Capacity,CLEVELAND CLINIC HOSPITAL,230
BROWARD,100073,Bed Census,HOLY CROSS HOSPITAL,180
BROWARD,100073,Available,HOLY CROSS HOSPITAL,168
BROWARD,100073,Available Capacity,HOLY CROSS HOSPITAL,0.482758621
BROWARD,100073,Total Staffed Bed Capacity,HOLY CROSS HOSPITAL,348
BROWARD,100086,Bed Census,BROWARD HEALTH NORTH,220
BROWARD,100086,Available,BROWARD HEALTH NORTH,8
BROWARD,100086,Available Capacity,BROWARD HEALTH NORTH,0.035087719
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,228
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,37
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,27
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.421875
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,64
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,123
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,141
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.534090909
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,264
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,163
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,129
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.441780822
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,292
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,112
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,2
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0.017543860
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,114
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,151
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,42
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.217616580
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,193
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,162
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,155
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.488958991
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,78
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,41
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.344537815
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,119
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,202
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,48
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.192
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,125
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,26
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.172185430
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,151
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,6
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,20
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.769230769
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,26
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,64
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,46
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.418181818
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,279
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,279
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,38
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,12
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.24
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,50
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,131
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,22
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.143790850
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,153
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,332
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,38
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.102702703
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,370
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,116
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,62
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.348314607
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,178
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,6
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,4
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0.4
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,100
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,29
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.224806202
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,129
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,145
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,85
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.369565217
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,230
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,138
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,115
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.454545455
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,131
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,73
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.357843137
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,95
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,7
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.068627451
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,102
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,49
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,24
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.328767123
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,73
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,299
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,51
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.145714286
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,350
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,91
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,25
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.215517241
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,116
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,183
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,46
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.200873362
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,229
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",60
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",21
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.259259259
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",81
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,189
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,62
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.247011952
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,251
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,97
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,12
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.110091743
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,109
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,51
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,49
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.49
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,33
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,17
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.34
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,50
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,97
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,97
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,9
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,46
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.836363636
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,462
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,141
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.233830846
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,285
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,76
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.210526316
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,361
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,392
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,64
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.140350877
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,456
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,91
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,59
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.393333333
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,150
DUVAL,100151,Bed Census,MAYO CLINIC,265
DUVAL,100151,Available,MAYO CLINIC,39
DUVAL,100151,Available Capacity,MAYO CLINIC,0.128289474
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,304
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,304
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,195
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.390781563
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,132
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,7
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.050359712
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,14
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,8
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.363636364
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,63
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,30
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.322580645
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,93
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,227
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,74
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.245847176
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,301
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,75
DUVAL,23960061,Available,WEKIVA SPRINGS,53
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.4140625
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,128
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,123
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,31
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.201298701
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,154
DUVAL,23960123,Bed Census,UF HEALTH NORTH,82
DUVAL,23960123,Available,UF HEALTH NORTH,10
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.108695652
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,92
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,164
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,45
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.215311005
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,209
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,368
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,190
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.340501792
ESCAMBIA,100025,Total Staffed Bed Capacity,ASCENSION SACRED HEART PENSACOLA,558
ESCAMBIA,100093,Bed Census,BAPTIST HOSPITAL,311
ESCAMBIA,100093,Available,BAPTIST HOSPITAL,115
ESCAMBIA,100093,Available Capacity,BAPTIST HOSPITAL,0.269953052
ESCAMBIA,100093,Total Staffed Bed Capacity,BAPTIST HOSPITAL,426
ESCAMBIA,100231,Bed Census,WEST FLORIDA HOSPITAL,313
