County,FileNumber,Measure Names,ProviderName,Measure Values
BREVARD,110027,Bed Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,24
BREVARD,110027,Available,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,26
BREVARD,110027,Available Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0.52
BREVARD,110027,Total Staffed Bed Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,50
BREVARD,110036,Bed Census,DEVEREUX FLORIDA,100
BREVARD,110036,Available,DEVEREUX FLORIDA,0
BREVARD,110036,Available Capacity,DEVEREUX FLORIDA,0
BREVARD,110036,Total Staffed Bed Capacity,DEVEREUX FLORIDA,100
BREVARD,120007,Bed Census,PALM BAY HOSPITAL,94
BREVARD,120007,Available,PALM BAY HOSPITAL,21
BREVARD,120007,Available Capacity,PALM BAY HOSPITAL,0.182608696
BREVARD,120007,Total Staffed Bed Capacity,PALM BAY HOSPITAL,115
BREVARD,23960034,Bed Census,MELBOURNE REGIONAL MEDICAL CENTER,33
BREVARD,23960034,Available,MELBOURNE REGIONAL MEDICAL CENTER,72
BREVARD,23960034,Available Capacity,MELBOURNE REGIONAL MEDICAL CENTER,0.685714286
BREVARD,23960034,Total Staffed Bed Capacity,MELBOURNE REGIONAL MEDICAL CENTER,105
BREVARD,23960090,Bed Census,KINDRED HOSPITAL MELBOURNE,47
BREVARD,23960090,Available,KINDRED HOSPITAL MELBOURNE,13
BREVARD,23960090,Available Capacity,KINDRED HOSPITAL MELBOURNE,0.216666667
BREVARD,23960090,Total Staffed Bed Capacity,KINDRED HOSPITAL MELBOURNE,60
BREVARD,23960092,Bed Census,VIERA HOSPITAL,82
BREVARD,23960092,Available,VIERA HOSPITAL,2
BREVARD,23960092,Available Capacity,VIERA HOSPITAL,0.023809524
BREVARD,23960092,Total Staffed Bed Capacity,VIERA HOSPITAL,84
BREVARD,23960153,Bed Census,PALM POINT BEHAVIORAL HEALTH,31
BREVARD,23960153,Available,PALM POINT BEHAVIORAL HEALTH,13
BREVARD,23960153,Available Capacity,PALM POINT BEHAVIORAL HEALTH,0.295454545
BREVARD,23960153,Total Staffed Bed Capacity,PALM POINT BEHAVIORAL HEALTH,44
BROWARD,100038,Bed Census,MEMORIAL REGIONAL HOSPITAL,667
BROWARD,100038,Available,MEMORIAL REGIONAL HOSPITAL,124
BROWARD,100038,Available Capacity,MEMORIAL REGIONAL HOSPITAL,0.156763590
BROWARD,100038,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL,791
BROWARD,100039,Bed Census,BROWARD HEALTH MEDICAL CENTER,377
BROWARD,100039,Available,BROWARD HEALTH MEDICAL CENTER,50
BROWARD,100039,Available Capacity,BROWARD HEALTH MEDICAL CENTER,0.117096019
BROWARD,100039,Total Staffed Bed Capacity,BROWARD HEALTH MEDICAL CENTER,427
BROWARD,100042,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,76
BROWARD,100042,Available,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,43
BROWARD,100042,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.361344538
BROWARD,100042,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,119
BROWARD,100056,Bed Census,CLEVELAND CLINIC HOSPITAL,225
BROWARD,100056,Available,CLEVELAND CLINIC HOSPITAL,5
BROWARD,100056,Available Capacity,CLEVELAND CLINIC HOSPITAL,0.021739130
BROWARD,100056,Total Staffed Bed Capacity,CLEVELAND CLINIC HOSPITAL,230
BROWARD,100073,Bed Census,HOLY CROSS HOSPITAL,207
BROWARD,100073,Available,HOLY CROSS HOSPITAL,141
BROWARD,100073,Available Capacity,HOLY CROSS HOSPITAL,0.405172414
BROWARD,100073,Total Staffed Bed Capacity,HOLY CROSS HOSPITAL,348
BROWARD,100086,Bed Census,BROWARD HEALTH NORTH,223
BROWARD,100086,Available,BROWARD HEALTH NORTH,9
BROWARD,100086,Available Capacity,BROWARD HEALTH NORTH,0.038793103
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,232
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,41
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,23
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.359375
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,64
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,108
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,156
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.590909091
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,264
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,194
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,96
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.331034483
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,290
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,90
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,21
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0.189189189
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,111
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,166
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,19
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.102702703
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,185
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,172
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,145
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.457413249
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,84
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,35
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.294117647
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,119
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,204
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,46
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.184
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,138
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,44
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.241758242
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,182
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,5
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,21
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.807692308
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,26
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,89
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,21
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.190909091
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,284
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,284
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,28
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,22
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.44
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,50
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,3
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0.031578947
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,95
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,166
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,15
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.082872928
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,181
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,359
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,27
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.069948187
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,386
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,140
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,38
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.213483146
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,178
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,6
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,4
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0.4
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,97
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,30
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.236220472
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,127
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,168
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,71
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.297071130
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,239
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,145
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,108
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.426877470
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,144
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,60
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.294117647
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,82
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,9
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.098901099
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,91
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,41
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,32
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.438356164
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,73
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,299
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,57
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.160112360
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,356
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,112
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,24
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.176470588
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,136
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,252
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,46
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.154362416
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,298
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",60
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",21
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.259259259
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",81
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,215
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,45
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.173076923
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,260
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,101
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,8
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.073394495
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,109
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,62
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,38
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.38
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,29
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,21
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.42
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,50
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,94
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,94
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,16
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,39
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.709090909
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,477
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,126
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.208955224
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,312
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,200
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.390625
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,512
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,431
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,31
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.067099567
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,462
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,100
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,50
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.333333333
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,150
DUVAL,100151,Bed Census,MAYO CLINIC,261
DUVAL,100151,Available,MAYO CLINIC,43
DUVAL,100151,Available Capacity,MAYO CLINIC,0.141447368
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,304
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,307
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,192
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.384769539
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,0
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,20
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,2
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.090909091
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,55
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,29
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.345238095
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,241
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,60
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.199335548
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,301
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,82
DUVAL,23960061,Available,WEKIVA SPRINGS,53
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.392592593
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,135
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,130
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,131
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.501915709
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,261
DUVAL,23960123,Bed Census,UF HEALTH NORTH,77
DUVAL,23960123,Available,UF HEALTH NORTH,15
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.163043478
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,92
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,144
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,54
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.272727273
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,198
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,409
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,149
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.267025090
ESCAMBIA,100025,Total Staffed Bed Capacity,ASCENSION SACRED HEART PENSACOLA,558
ESCAMBIA,100093,Bed Census,BAPTIST HOSPITAL,287
ESCAMBIA,100093,Available,BAPTIST HOSPITAL,127
ESCAMBIA,100093,Available Capacity,BAPTIST HOSPITAL,0.306763285
ESCAMBIA,100093,Total Staffed Bed Capacity,BAPTIST HOSPITAL,414
ESCAMBIA,100231,Bed Census,WEST FLORIDA HOSPITAL,292
