County,FileNumber,Measure Names,ProviderName,Measure Values
BAY,23960045,Total Staffed Bed Capacity,SELECT SPECIALTY HOSPITAL - PANAMA CITY,30
BRADFORD,100103,Bed Census,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,5
BRADFORD,100103,Available,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,5
BRADFORD,100103,Available Capacity,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,0.5
BRADFORD,100103,Total Staffed Bed Capacity,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,10
BREVARD,100019,Bed Census,HOLMES REGIONAL MEDICAL CENTER,421
BREVARD,100019,Available,HOLMES REGIONAL MEDICAL CENTER,82
BREVARD,100019,Available Capacity,HOLMES REGIONAL MEDICAL CENTER,0.163021869
BREVARD,100019,Total Staffed Bed Capacity,HOLMES REGIONAL MEDICAL CENTER,503
BREVARD,100028,Bed Census,PARRISH MEDICAL CENTER,131
BREVARD,100028,Available,PARRISH MEDICAL CENTER,43
BREVARD,100028,Available Capacity,PARRISH MEDICAL CENTER,0.247126437
BREVARD,100028,Total Staffed Bed Capacity,PARRISH MEDICAL CENTER,174
BREVARD,100092,Bed Census,ROCKLEDGE REGIONAL MEDICAL CENTER,126
BREVARD,100092,Available,ROCKLEDGE REGIONAL MEDICAL CENTER,63
BREVARD,100092,Available Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,0.333333333
BREVARD,100092,Total Staffed Bed Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,189
BREVARD,100177,Bed Census,CAPE CANAVERAL HOSPITAL,76
BREVARD,100177,Available,CAPE CANAVERAL HOSPITAL,64
BREVARD,100177,Available Capacity,CAPE CANAVERAL HOSPITAL,0.457142857
BREVARD,100177,Total Staffed Bed Capacity,CAPE CANAVERAL HOSPITAL,140
BREVARD,104024,Bed Census,"CIRCLES OF CARE, INC",32
BREVARD,104024,Available,"CIRCLES OF CARE, INC",20
BREVARD,104024,Available Capacity,"CIRCLES OF CARE, INC",0.384615385
BREVARD,104024,Total Staffed Bed Capacity,"CIRCLES OF CARE, INC",52
BREVARD,110027,Bed Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,52
BREVARD,110027,Available,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,3
BREVARD,110027,Available Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0.054545455
BREVARD,110027,Total Staffed Bed Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,55
BREVARD,110036,Bed Census,DEVEREUX FLORIDA,100
BREVARD,110036,Available,DEVEREUX FLORIDA,0
BREVARD,110036,Available Capacity,DEVEREUX FLORIDA,0
BREVARD,110036,Total Staffed Bed Capacity,DEVEREUX FLORIDA,100
BREVARD,120007,Bed Census,PALM BAY HOSPITAL,85
BREVARD,120007,Available,PALM BAY HOSPITAL,30
BREVARD,120007,Available Capacity,PALM BAY HOSPITAL,0.260869565
BREVARD,120007,Total Staffed Bed Capacity,PALM BAY HOSPITAL,115
BREVARD,23960034,Bed Census,MELBOURNE REGIONAL MEDICAL CENTER,47
BREVARD,23960034,Available,MELBOURNE REGIONAL MEDICAL CENTER,58
BREVARD,23960034,Available Capacity,MELBOURNE REGIONAL MEDICAL CENTER,0.552380952
BREVARD,23960034,Total Staffed Bed Capacity,MELBOURNE REGIONAL MEDICAL CENTER,105
BREVARD,23960090,Bed Census,KINDRED HOSPITAL MELBOURNE,42
BREVARD,23960090,Available,KINDRED HOSPITAL MELBOURNE,18
BREVARD,23960090,Available Capacity,KINDRED HOSPITAL MELBOURNE,0.3
BREVARD,23960090,Total Staffed Bed Capacity,KINDRED HOSPITAL MELBOURNE,60
BREVARD,23960092,Bed Census,VIERA HOSPITAL,70
BREVARD,23960092,Available,VIERA HOSPITAL,4
BREVARD,23960092,Available Capacity,VIERA HOSPITAL,0.054054054
BREVARD,23960092,Total Staffed Bed Capacity,VIERA HOSPITAL,74
BREVARD,23960153,Bed Census,PALM POINT BEHAVIORAL HEALTH,30
BREVARD,23960153,Available,PALM POINT BEHAVIORAL HEALTH,14
BREVARD,23960153,Available Capacity,PALM POINT BEHAVIORAL HEALTH,0.318181818
BREVARD,23960153,Total Staffed Bed Capacity,PALM POINT BEHAVIORAL HEALTH,44
BROWARD,100038,Bed Census,MEMORIAL REGIONAL HOSPITAL,670
BROWARD,100038,Available,MEMORIAL REGIONAL HOSPITAL,149
BROWARD,100038,Available Capacity,MEMORIAL REGIONAL HOSPITAL,0.181929182
BROWARD,100038,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL,819
BROWARD,100039,Bed Census,BROWARD HEALTH MEDICAL CENTER,337
BROWARD,100039,Available,BROWARD HEALTH MEDICAL CENTER,35
BROWARD,100039,Available Capacity,BROWARD HEALTH MEDICAL CENTER,0.094086022
BROWARD,100039,Total Staffed Bed Capacity,BROWARD HEALTH MEDICAL CENTER,372
BROWARD,100042,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,74
BROWARD,100042,Available,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,45
BROWARD,100042,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.378151261
BROWARD,100042,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,119
BROWARD,100056,Bed Census,CLEVELAND CLINIC HOSPITAL,230
BROWARD,100056,Available,CLEVELAND CLINIC HOSPITAL,2
BROWARD,100056,Available Capacity,CLEVELAND CLINIC HOSPITAL,0.008620690
BROWARD,100056,Total Staffed Bed Capacity,CLEVELAND CLINIC HOSPITAL,232
BROWARD,100073,Bed Census,HOLY CROSS HOSPITAL,209
BROWARD,100073,Available,HOLY CROSS HOSPITAL,139
BROWARD,100073,Available Capacity,HOLY CROSS HOSPITAL,0.399425287
BROWARD,100073,Total Staffed Bed Capacity,HOLY CROSS HOSPITAL,348
BROWARD,100086,Bed Census,BROWARD HEALTH NORTH,225
BROWARD,100086,Available,BROWARD HEALTH NORTH,8
BROWARD,100086,Available Capacity,BROWARD HEALTH NORTH,0.034334764
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,233
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,35
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,29
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.453125
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,64
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,116
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,148
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.560606061
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,264
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,215
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,83
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.278523490
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,298
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,127
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,2
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0.015503876
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,129
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,172
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,37
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.177033493
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,209
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,154
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,163
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.514195584
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,83
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,36
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.302521008
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,119
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,212
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,38
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.152
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,143
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,12
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.077419355
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,155
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,9
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,13
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.590909091
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,22
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,74
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,36
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.327272727
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,285
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,285
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,27
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,23
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.46
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,50
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,159
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,3
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.018518519
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,162
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,384
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,30
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.072463768
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,414
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,132
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,46
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.258426966
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,178
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,7
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,3
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0.3
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,96
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,31
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.244094488
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,127
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,145
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,93
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.390756303
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,238
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,148
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,105
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.415019763
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,150
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,54
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.264705882
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,240
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,4
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.016393443
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,244
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,49
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,24
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.328767123
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,73
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,324
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,31
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.087323944
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,355
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,99
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,16
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.139130435
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,115
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,229
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,61
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.210344828
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,290
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",60
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",21
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.259259259
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",81
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,187
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,45
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.193965517
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,232
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,94
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,15
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.137614679
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,109
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,62
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,38
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.38
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,31
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,19
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.38
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,50
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,94
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,94
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,18
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,37
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.672727273
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,470
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,133
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.220563847
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,292
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,112
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.277227723
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,404
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,422
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,34
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.074561404
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,456
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,104
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,46
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.306666667
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,150
DUVAL,100151,Bed Census,MAYO CLINIC,296
DUVAL,100151,Available,MAYO CLINIC,18
DUVAL,100151,Available Capacity,MAYO CLINIC,0.057324841
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,314
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,316
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,183
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.366733467
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,132
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,7
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.050359712
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,18
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,4
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.181818182
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,53
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,31
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.369047619
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,238
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,63
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.209302326
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,301
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,68
DUVAL,23960061,Available,WEKIVA SPRINGS,53
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.438016529
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,121
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,145
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,28
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.161849711
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,173
DUVAL,23960123,Bed Census,UF HEALTH NORTH,91
DUVAL,23960123,Available,UF HEALTH NORTH,2
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.021505376
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,93
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,168
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,38
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.184466019
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,206
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,399
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,159
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.284946237
ESCAMBIA,100025,Total Staffed Bed Capacity,ASCENSION SACRED HEART PENSACOLA,558
ESCAMBIA,100093,Bed Census,BAPTIST HOSPITAL,313
ESCAMBIA,100093,Available,BAPTIST HOSPITAL,113
ESCAMBIA,100093,Available Capacity,BAPTIST HOSPITAL,0.265258216
ESCAMBIA,100093,Total Staffed Bed Capacity,BAPTIST HOSPITAL,426
ESCAMBIA,100231,Bed Census,WEST FLORIDA HOSPITAL,315
