County,FileNumber,Measure Names,ProviderName,Measure Values
BROWARD,100038,Available Capacity,MEMORIAL REGIONAL HOSPITAL,0.185526316
BROWARD,100038,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL,760
BROWARD,100039,Bed Census,BROWARD HEALTH MEDICAL CENTER,373
BROWARD,100039,Available,BROWARD HEALTH MEDICAL CENTER,27
BROWARD,100039,Available Capacity,BROWARD HEALTH MEDICAL CENTER,0.0675
BROWARD,100039,Total Staffed Bed Capacity,BROWARD HEALTH MEDICAL CENTER,400
BROWARD,100042,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,77
BROWARD,100042,Available,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,42
BROWARD,100042,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.352941176
BROWARD,100042,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,119
BROWARD,100056,Bed Census,CLEVELAND CLINIC HOSPITAL,213
BROWARD,100056,Available,CLEVELAND CLINIC HOSPITAL,17
BROWARD,100056,Available Capacity,CLEVELAND CLINIC HOSPITAL,0.073913043
BROWARD,100056,Total Staffed Bed Capacity,CLEVELAND CLINIC HOSPITAL,230
BROWARD,100073,Bed Census,HOLY CROSS HOSPITAL,215
BROWARD,100073,Available,HOLY CROSS HOSPITAL,133
BROWARD,100073,Available Capacity,HOLY CROSS HOSPITAL,0.382183908
BROWARD,100073,Total Staffed Bed Capacity,HOLY CROSS HOSPITAL,348
BROWARD,100086,Bed Census,BROWARD HEALTH NORTH,219
BROWARD,100086,Available,BROWARD HEALTH NORTH,0
BROWARD,100086,Available Capacity,BROWARD HEALTH NORTH,0
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,219
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,41
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,12
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.226415094
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,53
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,147
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,115
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.438931298
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,262
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,216
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,74
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.255172414
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,290
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,114
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,21
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0.155555556
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,135
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,172
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,19
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.099476440
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,191
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,148
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,169
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.533123028
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,56
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,23
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.291139241
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,79
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,232
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,18
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.072
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,171
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,19
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.1
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,190
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,12
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,14
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.538461538
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,26
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,88
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,22
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.2
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,292
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,292
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,25
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,15
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.375
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,40
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,2
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0.021276596
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,94
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,240
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,9
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.036144578
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,249
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,429
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,36
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.077419355
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,465
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,147
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,31
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.174157303
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,178
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,3
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,7
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0.7
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,168
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,63
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.272727273
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,231
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,159
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,62
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.280542986
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,221
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,154
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,99
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.391304348
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,147
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,57
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.279411765
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,75
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,18
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.193548387
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,93
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,47
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,12
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.203389831
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,59
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,343
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,44
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.113695090
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,387
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,89
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,17
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.160377358
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,106
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,247
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,32
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.114695341
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,279
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",52
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",28
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.35
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",80
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,220
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,47
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.176029963
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,267
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,92
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,17
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.155963303
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,109
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,72
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,33
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.314285714
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,105
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,29
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,20
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.408163265
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,49
COLUMBIA,100102,Bed Census,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,12
COLUMBIA,100102,Available,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,4
COLUMBIA,100102,Available Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,0.25
COLUMBIA,100102,Total Staffed Bed Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,16
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,81
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,11
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0.119565217
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,92
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,32
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,23
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.418181818
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,486
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,117
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.194029851
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,366
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,161
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.305502846
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,527
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,446
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,37
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.076604555
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,483
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,98
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,52
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.346666667
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,150
DUVAL,100151,Bed Census,MAYO CLINIC,271
DUVAL,100151,Available,MAYO CLINIC,33
DUVAL,100151,Available Capacity,MAYO CLINIC,0.108552632
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,304
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,307
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,192
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.384769539
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,136
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,3
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.021582734
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,16
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,6
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.272727273
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,52
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,32
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.380952381
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,267
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,34
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.112956811
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,301
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,70
DUVAL,23960061,Available,WEKIVA SPRINGS,53
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.430894309
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,123
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,116
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,117
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.502145923
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,233
DUVAL,23960123,Bed Census,UF HEALTH NORTH,90
DUVAL,23960123,Available,UF HEALTH NORTH,2
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.021739130
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,92
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,141
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,55
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.280612245
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,196
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,419
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,139
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.249103943
