County,FileNumber,Measure Names,ProviderName,Measure Values
BREVARD,100028,Available,PARRISH MEDICAL CENTER,84
BREVARD,100028,Available Capacity,PARRISH MEDICAL CENTER,0.474576271
BREVARD,100028,Total Staffed Bed Capacity,PARRISH MEDICAL CENTER,177
BREVARD,100092,Bed Census,ROCKLEDGE REGIONAL MEDICAL CENTER,118
BREVARD,100092,Available,ROCKLEDGE REGIONAL MEDICAL CENTER,63
BREVARD,100092,Available Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,0.348066298
BREVARD,100092,Total Staffed Bed Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,181
BREVARD,100177,Bed Census,CAPE CANAVERAL HOSPITAL,80
BREVARD,100177,Available,CAPE CANAVERAL HOSPITAL,60
BREVARD,100177,Available Capacity,CAPE CANAVERAL HOSPITAL,0.428571429
BREVARD,100177,Total Staffed Bed Capacity,CAPE CANAVERAL HOSPITAL,140
BREVARD,104024,Bed Census,"CIRCLES OF CARE, INC",32
BREVARD,104024,Available,"CIRCLES OF CARE, INC",20
BREVARD,104024,Available Capacity,"CIRCLES OF CARE, INC",0.384615385
BREVARD,104024,Total Staffed Bed Capacity,"CIRCLES OF CARE, INC",52
BREVARD,110027,Bed Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,61
BREVARD,110027,Available,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Available Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
BREVARD,110027,Total Staffed Bed Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,61
BREVARD,110036,Bed Census,DEVEREUX FLORIDA,100
BREVARD,110036,Available,DEVEREUX FLORIDA,0
BREVARD,110036,Available Capacity,DEVEREUX FLORIDA,0
BREVARD,110036,Total Staffed Bed Capacity,DEVEREUX FLORIDA,100
BREVARD,120007,Bed Census,PALM BAY HOSPITAL,96
BREVARD,120007,Available,PALM BAY HOSPITAL,19
BREVARD,120007,Available Capacity,PALM BAY HOSPITAL,0.165217391
BREVARD,120007,Total Staffed Bed Capacity,PALM BAY HOSPITAL,115
BREVARD,23960034,Bed Census,MELBOURNE REGIONAL MEDICAL CENTER,51
BREVARD,23960034,Available,MELBOURNE REGIONAL MEDICAL CENTER,54
BREVARD,23960034,Available Capacity,MELBOURNE REGIONAL MEDICAL CENTER,0.514285714
BREVARD,23960034,Total Staffed Bed Capacity,MELBOURNE REGIONAL MEDICAL CENTER,105
BREVARD,23960090,Bed Census,KINDRED HOSPITAL MELBOURNE,41
BREVARD,23960090,Available,KINDRED HOSPITAL MELBOURNE,19
BREVARD,23960090,Available Capacity,KINDRED HOSPITAL MELBOURNE,0.316666667
BREVARD,23960090,Total Staffed Bed Capacity,KINDRED HOSPITAL MELBOURNE,60
BREVARD,23960092,Bed Census,VIERA HOSPITAL,44
BREVARD,23960092,Available,VIERA HOSPITAL,38
BREVARD,23960092,Available Capacity,VIERA HOSPITAL,0.463414634
BREVARD,23960092,Total Staffed Bed Capacity,VIERA HOSPITAL,82
BREVARD,23960153,Bed Census,PALM POINT BEHAVIORAL HEALTH,38
BREVARD,23960153,Available,PALM POINT BEHAVIORAL HEALTH,6
BREVARD,23960153,Available Capacity,PALM POINT BEHAVIORAL HEALTH,0.136363636
BREVARD,23960153,Total Staffed Bed Capacity,PALM POINT BEHAVIORAL HEALTH,44
BROWARD,100038,Bed Census,MEMORIAL REGIONAL HOSPITAL,738
BROWARD,100038,Available,MEMORIAL REGIONAL HOSPITAL,193
BROWARD,100038,Available Capacity,MEMORIAL REGIONAL HOSPITAL,0.207303974
BROWARD,100038,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL,931
BROWARD,100039,Bed Census,BROWARD HEALTH MEDICAL CENTER,366
BROWARD,100039,Available,BROWARD HEALTH MEDICAL CENTER,21
BROWARD,100039,Available Capacity,BROWARD HEALTH MEDICAL CENTER,0.054263566
BROWARD,100039,Total Staffed Bed Capacity,BROWARD HEALTH MEDICAL CENTER,387
BROWARD,100042,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,69
BROWARD,100042,Available,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,50
BROWARD,100042,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.420168067
BROWARD,100042,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,119
BROWARD,100056,Bed Census,CLEVELAND CLINIC HOSPITAL,192
BROWARD,100056,Available,CLEVELAND CLINIC HOSPITAL,38
BROWARD,100056,Available Capacity,CLEVELAND CLINIC HOSPITAL,0.165217391
BROWARD,100056,Total Staffed Bed Capacity,CLEVELAND CLINIC HOSPITAL,230
BROWARD,100073,Bed Census,HOLY CROSS HOSPITAL,225
BROWARD,100073,Available,HOLY CROSS HOSPITAL,123
BROWARD,100073,Available Capacity,HOLY CROSS HOSPITAL,0.353448276
BROWARD,100073,Total Staffed Bed Capacity,HOLY CROSS HOSPITAL,348
BROWARD,100086,Bed Census,BROWARD HEALTH NORTH,187
BROWARD,100086,Available,BROWARD HEALTH NORTH,9
BROWARD,100086,Available Capacity,BROWARD HEALTH NORTH,0.045918367
BROWARD,100086,Total Staffed Bed Capacity,BROWARD HEALTH NORTH,196
BROWARD,100120,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,36
BROWARD,100120,Available,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,28
BROWARD,100120,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.4375
BROWARD,100120,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,64
BROWARD,100167,Bed Census,PLANTATION GENERAL HOSPITAL,113
BROWARD,100167,Available,PLANTATION GENERAL HOSPITAL,151
BROWARD,100167,Available Capacity,PLANTATION GENERAL HOSPITAL,0.571969697
BROWARD,100167,Total Staffed Bed Capacity,PLANTATION GENERAL HOSPITAL,264
BROWARD,100189,Bed Census,NORTHWEST MEDICAL CENTER,185
BROWARD,100189,Available,NORTHWEST MEDICAL CENTER,106
BROWARD,100189,Available Capacity,NORTHWEST MEDICAL CENTER,0.364261168
BROWARD,100189,Total Staffed Bed Capacity,NORTHWEST MEDICAL CENTER,291
BROWARD,100200,Bed Census,BROWARD HEALTH IMPERIAL POINT,111
BROWARD,100200,Available,BROWARD HEALTH IMPERIAL POINT,4
BROWARD,100200,Available Capacity,BROWARD HEALTH IMPERIAL POINT,0.034782609
BROWARD,100200,Total Staffed Bed Capacity,BROWARD HEALTH IMPERIAL POINT,115
BROWARD,100210,Bed Census,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,173
BROWARD,100210,Available,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,27
BROWARD,100210,Available Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,0.135
BROWARD,100210,Total Staffed Bed Capacity,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,200
BROWARD,100224,Bed Census,UNIVERSITY HOSPITAL AND MEDICAL CENTER,171
BROWARD,100224,Available,UNIVERSITY HOSPITAL AND MEDICAL CENTER,146
BROWARD,100224,Available Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.460567823
BROWARD,100224,Total Staffed Bed Capacity,UNIVERSITY HOSPITAL AND MEDICAL CENTER,317
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,106
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,13
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.109243697
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,119
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,191
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,59
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.236
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,111
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,28
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.201438849
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,139
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,13
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,13
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.5
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,26
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,83
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,27
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.245454545
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,292
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,292
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,48
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,2
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.04
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,50
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,147
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,3
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.02
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,150
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,331
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,47
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.124338624
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,378
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,99
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,79
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.443820225
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,178
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,4
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,6
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0.6
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,107
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,20
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.157480315
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,127
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,155
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,72
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.317180617
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,227
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,179
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,74
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.292490119
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,125
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,79
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.387254902
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,83
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,16
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.161616162
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,99
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,45
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,28
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.383561644
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,73
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,309
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,50
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.139275766
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,359
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,103
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,23
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.182539683
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,126
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,200
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,47
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.190283401
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,247
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",70
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",17
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.195402299
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",87
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,208
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,42
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.168
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,250
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,101
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,8
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.073394495
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,109
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,54
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,46
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.46
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,25
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,25
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.5
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,50
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,90
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,1
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0.010989011
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,91
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,19
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,36
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.654545455
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,480
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,123
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.203980100
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,247
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,265
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.517578125
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,512
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,389
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,73
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.158008658
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,462
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,80
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,70
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.466666667
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,150
DUVAL,100151,Bed Census,MAYO CLINIC,292
DUVAL,100151,Available,MAYO CLINIC,23
DUVAL,100151,Available Capacity,MAYO CLINIC,0.073015873
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,315
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,314
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,185
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.370741483
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,137
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,6
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.041958042
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,143
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,20
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,2
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.090909091
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,67
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,17
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.202380952
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,233
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,68
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.225913621
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,301
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,82
DUVAL,23960061,Available,WEKIVA SPRINGS,59
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.418439716
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,141
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,119
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,126
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.514285714
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,245
DUVAL,23960123,Bed Census,UF HEALTH NORTH,75
DUVAL,23960123,Available,UF HEALTH NORTH,17
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.184782609
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,92
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,136
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,62
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.313131313
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,198
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,363
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,179
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.330258303
ESCAMBIA,100025,Total Staffed Bed Capacity,ASCENSION SACRED HEART PENSACOLA,542
ESCAMBIA,100093,Bed Census,BAPTIST HOSPITAL,316
ESCAMBIA,100093,Available,BAPTIST HOSPITAL,110
ESCAMBIA,100093,Available Capacity,BAPTIST HOSPITAL,0.258215962
ESCAMBIA,100093,Total Staffed Bed Capacity,BAPTIST HOSPITAL,426
ESCAMBIA,100231,Bed Census,WEST FLORIDA HOSPITAL,278
