County,FileNumber,Measure Names,ProviderName,Measure Values
BROWARD,100225,Bed Census,MEMORIAL REGIONAL HOSPITAL SOUTH,91
BROWARD,100225,Available,MEMORIAL REGIONAL HOSPITAL SOUTH,28
BROWARD,100225,Available Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,0.235294118
BROWARD,100225,Total Staffed Bed Capacity,MEMORIAL REGIONAL HOSPITAL SOUTH,119
BROWARD,100228,Bed Census,WESTSIDE REGIONAL MEDICAL CENTER,218
BROWARD,100228,Available,WESTSIDE REGIONAL MEDICAL CENTER,32
BROWARD,100228,Available Capacity,WESTSIDE REGIONAL MEDICAL CENTER,0.128
BROWARD,100228,Total Staffed Bed Capacity,WESTSIDE REGIONAL MEDICAL CENTER,250
BROWARD,100230,Bed Census,MEMORIAL HOSPITAL PEMBROKE,173
BROWARD,100230,Available,MEMORIAL HOSPITAL PEMBROKE,4
BROWARD,100230,Available Capacity,MEMORIAL HOSPITAL PEMBROKE,0.022598870
BROWARD,100230,Total Staffed Bed Capacity,MEMORIAL HOSPITAL PEMBROKE,177
BROWARD,103027,Bed Census,ST ANTHONY'S REHABILITATION HOSPITAL,13
BROWARD,103027,Available,ST ANTHONY'S REHABILITATION HOSPITAL,13
BROWARD,103027,Available Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,0.5
BROWARD,103027,Total Staffed Bed Capacity,ST ANTHONY'S REHABILITATION HOSPITAL,26
BROWARD,103028,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,79
BROWARD,103028,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,31
BROWARD,103028,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,0.281818182
BROWARD,103028,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,110
BROWARD,104001,Bed Census,SOUTH FLORIDA STATE HOSPITAL,297
BROWARD,104001,Available,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Available Capacity,SOUTH FLORIDA STATE HOSPITAL,0
BROWARD,104001,Total Staffed Bed Capacity,SOUTH FLORIDA STATE HOSPITAL,297
BROWARD,104015,Bed Census,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,33
BROWARD,104015,Available,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,7
BROWARD,104015,Available Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,0.175
BROWARD,104015,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,40
BROWARD,104026,Bed Census,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,92
BROWARD,104026,Available,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,2
BROWARD,104026,Available Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0.021276596
BROWARD,104026,Total Staffed Bed Capacity,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,94
BROWARD,110019,Bed Census,BROWARD HEALTH CORAL SPRINGS,158
BROWARD,110019,Available,BROWARD HEALTH CORAL SPRINGS,13
BROWARD,110019,Available Capacity,BROWARD HEALTH CORAL SPRINGS,0.076023392
BROWARD,110019,Total Staffed Bed Capacity,BROWARD HEALTH CORAL SPRINGS,171
BROWARD,111527,Bed Census,MEMORIAL HOSPITAL WEST,432
BROWARD,111527,Available,MEMORIAL HOSPITAL WEST,36
BROWARD,111527,Available Capacity,MEMORIAL HOSPITAL WEST,0.076923077
BROWARD,111527,Total Staffed Bed Capacity,MEMORIAL HOSPITAL WEST,468
BROWARD,23960050,Bed Census,MEMORIAL HOSPITAL MIRAMAR,156
BROWARD,23960050,Available,MEMORIAL HOSPITAL MIRAMAR,22
BROWARD,23960050,Available Capacity,MEMORIAL HOSPITAL MIRAMAR,0.123595506
BROWARD,23960050,Total Staffed Bed Capacity,MEMORIAL HOSPITAL MIRAMAR,178
CALHOUN,100112,Bed Census,CALHOUN-LIBERTY HOSPITAL,5
CALHOUN,100112,Available,CALHOUN-LIBERTY HOSPITAL,5
CALHOUN,100112,Available Capacity,CALHOUN-LIBERTY HOSPITAL,0.5
CALHOUN,100112,Total Staffed Bed Capacity,CALHOUN-LIBERTY HOSPITAL,10
CHARLOTTE,100047,Bed Census,BAYFRONT HEALTH PUNTA GORDA,164
CHARLOTTE,100047,Available,BAYFRONT HEALTH PUNTA GORDA,66
CHARLOTTE,100047,Available Capacity,BAYFRONT HEALTH PUNTA GORDA,0.286956522
CHARLOTTE,100047,Total Staffed Bed Capacity,BAYFRONT HEALTH PUNTA GORDA,230
CHARLOTTE,100077,Bed Census,BAYFRONT HEALTH PORT CHARLOTTE,171
CHARLOTTE,100077,Available,BAYFRONT HEALTH PORT CHARLOTTE,49
CHARLOTTE,100077,Available Capacity,BAYFRONT HEALTH PORT CHARLOTTE,0.222727273
CHARLOTTE,100077,Total Staffed Bed Capacity,BAYFRONT HEALTH PORT CHARLOTTE,220
CHARLOTTE,100236,Bed Census,FAWCETT MEMORIAL HOSPITAL,145
CHARLOTTE,100236,Available,FAWCETT MEMORIAL HOSPITAL,108
CHARLOTTE,100236,Available Capacity,FAWCETT MEMORIAL HOSPITAL,0.426877470
CHARLOTTE,100236,Total Staffed Bed Capacity,FAWCETT MEMORIAL HOSPITAL,253
CITRUS,100023,Bed Census,CITRUS MEMORIAL HOSPITAL,141
CITRUS,100023,Available,CITRUS MEMORIAL HOSPITAL,63
CITRUS,100023,Available Capacity,CITRUS MEMORIAL HOSPITAL,0.308823529
CITRUS,100023,Total Staffed Bed Capacity,CITRUS MEMORIAL HOSPITAL,204
CITRUS,100249,Bed Census,BAYFRONT HEALTH SEVEN RIVERS,82
CITRUS,100249,Available,BAYFRONT HEALTH SEVEN RIVERS,9
CITRUS,100249,Available Capacity,BAYFRONT HEALTH SEVEN RIVERS,0.098901099
CITRUS,100249,Total Staffed Bed Capacity,BAYFRONT HEALTH SEVEN RIVERS,91
CLAY,100016,Bed Census,KINDRED HOSPITAL-NORTH FLORIDA,37
CLAY,100016,Available,KINDRED HOSPITAL-NORTH FLORIDA,22
CLAY,100016,Available Capacity,KINDRED HOSPITAL-NORTH FLORIDA,0.372881356
CLAY,100016,Total Staffed Bed Capacity,KINDRED HOSPITAL-NORTH FLORIDA,59
CLAY,100226,Bed Census,ORANGE PARK MEDICAL CENTER,330
CLAY,100226,Available,ORANGE PARK MEDICAL CENTER,57
CLAY,100226,Available Capacity,ORANGE PARK MEDICAL CENTER,0.147286822
CLAY,100226,Total Staffed Bed Capacity,ORANGE PARK MEDICAL CENTER,387
CLAY,23960117,Bed Census,ASCENSION ST VINCENT'S CLAY COUNTY,121
CLAY,23960117,Available,ASCENSION ST VINCENT'S CLAY COUNTY,7
CLAY,23960117,Available Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,0.0546875
CLAY,23960117,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S CLAY COUNTY,128
COLLIER,100018,Bed Census,NAPLES COMMUNITY HOSPITAL,233
COLLIER,100018,Available,NAPLES COMMUNITY HOSPITAL,49
COLLIER,100018,Available Capacity,NAPLES COMMUNITY HOSPITAL,0.173758865
COLLIER,100018,Total Staffed Bed Capacity,NAPLES COMMUNITY HOSPITAL,282
COLLIER,110043,Bed Census,"WILLOUGH AT NAPLES, THE",56
COLLIER,110043,Available,"WILLOUGH AT NAPLES, THE",18
COLLIER,110043,Available Capacity,"WILLOUGH AT NAPLES, THE",0.243243243
COLLIER,110043,Total Staffed Bed Capacity,"WILLOUGH AT NAPLES, THE",74
COLLIER,120006,Bed Census,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,213
COLLIER,120006,Available,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,53
COLLIER,120006,Available Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,0.199248120
COLLIER,120006,Total Staffed Bed Capacity,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,266
COLLIER,23960025,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,100
COLLIER,23960025,Available,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,5
COLLIER,23960025,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.047619048
COLLIER,23960025,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,105
COLLIER,23960057,Bed Census,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,73
COLLIER,23960057,Available,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,27
COLLIER,23960057,Available Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,0.27
COLLIER,23960057,Total Staffed Bed Capacity,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,100
COLLIER,23960116,Bed Census,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,30
COLLIER,23960116,Available,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,20
COLLIER,23960116,Available Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,0.4
COLLIER,23960116,Total Staffed Bed Capacity,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,50
COLUMBIA,100102,Bed Census,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,19
COLUMBIA,100102,Available,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,14
COLUMBIA,100102,Available Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,0.424242424
COLUMBIA,100102,Total Staffed Bed Capacity,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,33
COLUMBIA,100156,Bed Census,LAKE CITY MEDICAL CENTER,99
COLUMBIA,100156,Available,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Available Capacity,LAKE CITY MEDICAL CENTER,0
COLUMBIA,100156,Total Staffed Bed Capacity,LAKE CITY MEDICAL CENTER,99
DESOTO,100175,Bed Census,DESOTO MEMORIAL HOSPITAL,34
DESOTO,100175,Available,DESOTO MEMORIAL HOSPITAL,21
DESOTO,100175,Available Capacity,DESOTO MEMORIAL HOSPITAL,0.381818182
DESOTO,100175,Total Staffed Bed Capacity,DESOTO MEMORIAL HOSPITAL,55
DUVAL,100001,Bed Census,UF HEALTH JACKSONVILLE,497
DUVAL,100001,Available,UF HEALTH JACKSONVILLE,106
DUVAL,100001,Available Capacity,UF HEALTH JACKSONVILLE,0.175787728
DUVAL,100001,Total Staffed Bed Capacity,UF HEALTH JACKSONVILLE,603
DUVAL,100040,Bed Census,ASCENSION ST VINCENT'S RIVERSIDE,356
DUVAL,100040,Available,ASCENSION ST VINCENT'S RIVERSIDE,160
DUVAL,100040,Available Capacity,ASCENSION ST VINCENT'S RIVERSIDE,0.310077519
DUVAL,100040,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S RIVERSIDE,516
DUVAL,100088,Bed Census,BAPTIST MEDICAL CENTER JACKSONVILLE,405
DUVAL,100088,Available,BAPTIST MEDICAL CENTER JACKSONVILLE,75
DUVAL,100088,Available Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,0.15625
DUVAL,100088,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER JACKSONVILLE,480
DUVAL,100117,Bed Census,BAPTIST MEDICAL CENTER - BEACHES,111
DUVAL,100117,Available,BAPTIST MEDICAL CENTER - BEACHES,39
DUVAL,100117,Available Capacity,BAPTIST MEDICAL CENTER - BEACHES,0.26
DUVAL,100117,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER - BEACHES,150
DUVAL,100151,Bed Census,MAYO CLINIC,241
DUVAL,100151,Available,MAYO CLINIC,63
DUVAL,100151,Available Capacity,MAYO CLINIC,0.207236842
DUVAL,100151,Total Staffed Bed Capacity,MAYO CLINIC,304
DUVAL,100179,Bed Census,MEMORIAL HOSPITAL JACKSONVILLE,349
DUVAL,100179,Available,MEMORIAL HOSPITAL JACKSONVILLE,150
DUVAL,100179,Available Capacity,MEMORIAL HOSPITAL JACKSONVILLE,0.300601202
DUVAL,100179,Total Staffed Bed Capacity,MEMORIAL HOSPITAL JACKSONVILLE,499
DUVAL,100184,Bed Census,BROOKS REHABILITATION HOSPITAL,127
DUVAL,100184,Available,BROOKS REHABILITATION HOSPITAL,12
DUVAL,100184,Available Capacity,BROOKS REHABILITATION HOSPITAL,0.086330935
DUVAL,100184,Total Staffed Bed Capacity,BROOKS REHABILITATION HOSPITAL,139
DUVAL,100196,Bed Census,CURAHEALTH JACKSONVILLE LLC,20
DUVAL,100196,Available,CURAHEALTH JACKSONVILLE LLC,2
DUVAL,100196,Available Capacity,CURAHEALTH JACKSONVILLE LLC,0.090909091
DUVAL,100196,Total Staffed Bed Capacity,CURAHEALTH JACKSONVILLE LLC,22
DUVAL,104016,Bed Census,RIVER POINT BEHAVIORAL HEALTH,49
DUVAL,104016,Available,RIVER POINT BEHAVIORAL HEALTH,35
DUVAL,104016,Available Capacity,RIVER POINT BEHAVIORAL HEALTH,0.416666667
DUVAL,104016,Total Staffed Bed Capacity,RIVER POINT BEHAVIORAL HEALTH,84
DUVAL,23960052,Bed Census,BAPTIST MEDICAL CENTER SOUTH,241
DUVAL,23960052,Available,BAPTIST MEDICAL CENTER SOUTH,24
DUVAL,23960052,Available Capacity,BAPTIST MEDICAL CENTER SOUTH,0.090566038
DUVAL,23960052,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER SOUTH,265
DUVAL,23960061,Bed Census,WEKIVA SPRINGS,75
DUVAL,23960061,Available,WEKIVA SPRINGS,53
DUVAL,23960061,Available Capacity,WEKIVA SPRINGS,0.4140625
DUVAL,23960061,Total Staffed Bed Capacity,WEKIVA SPRINGS,128
DUVAL,23960088,Bed Census,ASCENSION ST VINCENT'S SOUTHSIDE,127
DUVAL,23960088,Available,ASCENSION ST VINCENT'S SOUTHSIDE,116
DUVAL,23960088,Available Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,0.477366255
DUVAL,23960088,Total Staffed Bed Capacity,ASCENSION ST VINCENT'S SOUTHSIDE,243
DUVAL,23960123,Bed Census,UF HEALTH NORTH,85
DUVAL,23960123,Available,UF HEALTH NORTH,7
DUVAL,23960123,Available Capacity,UF HEALTH NORTH,0.076086957
DUVAL,23960123,Total Staffed Bed Capacity,UF HEALTH NORTH,92
DUVAL,23960157,Bed Census,WOLFSON CHILDREN'S HOSPITAL,133
DUVAL,23960157,Available,WOLFSON CHILDREN'S HOSPITAL,65
DUVAL,23960157,Available Capacity,WOLFSON CHILDREN'S HOSPITAL,0.328282828
DUVAL,23960157,Total Staffed Bed Capacity,WOLFSON CHILDREN'S HOSPITAL,198
ESCAMBIA,100025,Bed Census,ASCENSION SACRED HEART PENSACOLA,415
ESCAMBIA,100025,Available,ASCENSION SACRED HEART PENSACOLA,92
ESCAMBIA,100025,Available Capacity,ASCENSION SACRED HEART PENSACOLA,0.181459566
